t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
8042,precharge,10.5302,8.5879,-0.2025,-1.7388,0.0000,0.0000,27.7213,-0.2000
8325,settle1,10.5017,8.5873,-0.0814,-0.6986,0.0000,0.0000,27.5715,0.0000
8629,settle1,10.5044,8.5877,-0.0204,-0.1749,0.0000,0.0000,27.5854,0.0000
8970,charging,10.5438,8.5834,0.1455,1.2490,0.0905,0.0000,27.7931,0.2000
9249,charging,10.6653,8.5835,0.2028,1.7407,0.5514,0.0000,28.4369,0.2000
9571,charging,10.7903,8.5812,0.2050,1.7595,1.1140,0.0000,29.1078,0.2000
9900,charging,10.9222,8.5817,0.2017,1.7305,1.6903,0.0000,29.8235,0.2000
10191,charging,11.0370,8.5815,0.2046,1.7559,2.2047,0.0000,30.4537,0.2000
10829,charging,11.2710,8.5834,0.2016,1.7303,3.3213,0.0000,31.7587,0.2000
11108,charging,11.3704,8.5833,0.2017,1.7312,3.8089,0.0000,32.3215,0.2000
11402,charging,11.4736,8.5842,0.2024,1.7373,4.3223,0.0000,32.9107,0.2000
11718,charging,11.5736,8.5841,0.2006,1.7217,4.8728,0.0000,33.4869,0.2000
11944,charging,11.6553,8.5844,0.2032,1.7447,5.2669,0.0000,33.9615,0.2000
12343,charging,11.7843,8.5837,0.1995,1.7125,5.9639,0.0000,34.7177,0.2000
12650,charging,11.8849,8.5848,0.2036,1.7483,6.5014,0.0000,35.3128,0.2000
13042,charging,12.0048,8.5836,0.2007,1.7227,7.1812,0.0000,36.0287,0.2000
13372,charging,12.1095,8.5847,0.2008,1.7239,7.7568,0.0000,36.6598,0.2000
13899,charging,12.2686,8.5840,0.2028,1.7406,8.6706,0.0000,37.6295,0.2000
14287,charging,12.3820,8.5844,0.2010,1.7254,9.3454,0.0000,38.3283,0.2000
14547,charging,12.4573,8.5852,0.2052,1.7619,9.7983,0.0000,38.7961,0.2000
14890,charging,12.5544,8.5837,0.1993,1.7110,10.3932,0.0000,39.4032,0.2000
15173,charging,12.6364,8.5842,0.2030,1.7427,10.8861,0.0000,39.9197,0.2000
15501,charging,12.7188,8.5848,0.2050,1.7602,11.4432,0.0000,40.4417,0.2000
15786,charging,12.8006,8.5831,0.2015,1.7292,11.9473,0.0000,40.9639,0.2000
16128,charging,12.8937,8.5835,0.2033,1.7449,12.5429,0.0000,41.5616,0.2000
16469,charging,12.9788,8.5833,0.2002,1.7184,13.1298,0.0000,42.1120,0.2000
16823,charging,13.0717,8.5853,0.1997,1.7146,13.7476,0.0000,42.7175,0.2000
17155,charging,13.1591,8.5850,0.2034,1.7458,14.3214,0.0000,43.2907,0.2000
17527,charging,13.2470,8.5857,0.2025,1.7386,14.9655,0.0000,43.8710,0.2000
17855,charging,13.3298,8.5831,0.2003,1.7190,15.5332,0.0000,44.4207,0.2000
18145,charging,13.4032,8.5846,0.2022,1.7361,16.0341,0.0000,44.9111,0.2000
18547,charging,13.4895,8.5858,0.1999,1.7160,16.7237,0.0000,45.4915,0.2000
18889,charging,13.5732,8.5839,0.1988,1.7066,17.3205,0.0000,46.0582,0.2000
19169,charging,13.6405,8.5850,0.2023,1.7365,17.8015,0.0000,46.5161,0.2000
19545,charging,13.7231,8.5846,0.2005,1.7210,18.4516,0.0000,47.0806,0.2000
20085,charging,13.8424,8.5831,0.1998,1.7149,19.3857,0.0000,47.9028,0.2000
20421,charging,13.9160,8.5848,0.1992,1.7105,19.9665,0.0000,48.4138,0.2000
20851,charging,14.0085,8.5853,0.2004,1.7208,20.7051,0.0000,49.0593,0.2000
21454,charging,14.1326,8.5841,0.1996,1.7133,21.7480,0.0000,49.9329,0.2000
21721,charging,14.1904,8.5859,0.2020,1.7343,22.2118,0.0000,50.3416,0.2000
22005,charging,14.2497,8.5846,0.1995,1.7126,22.7011,0.0000,50.7633,0.2000
22349,charging,14.3190,8.5835,0.2004,1.7204,23.2930,0.0000,51.2585,0.2000
22862,charging,14.4202,8.5864,0.1985,1.7043,24.1781,0.0000,51.9858,0.2000
23207,charging,14.4880,8.5851,0.2005,1.7210,24.7721,0.0000,52.4756,0.2000
23520,charging,14.5468,8.5862,0.2031,1.7435,25.3108,0.0000,52.9027,0.2000
23911,charging,14.6179,8.5848,0.1988,1.7070,25.9855,0.0000,53.4207,0.2000
24205,charging,14.6729,8.5853,0.2000,1.7171,26.4900,0.0000,53.8237,0.2000
24829,charging,14.7480,8.5839,0.2002,1.7182,27.5526,0.0000,54.3760,0.2000
25112,charging,14.7988,8.5845,0.2021,1.7351,28.0395,0.0000,54.7511,0.2000
25956,charging,14.9462,8.5853,0.2024,1.7372,29.4933,0.0000,55.8473,0.2000
26246,charging,14.9928,8.5867,0.2005,1.7214,29.9930,0.0000,56.1961,0.2000
26516,charging,15.0363,8.5848,0.2023,1.7371,30.4580,0.0000,56.5224,0.2000
26899,charging,15.1007,8.5866,0.2007,1.7234,31.1162,0.0000,57.0075,0.2000
27189,charging,15.1454,8.5868,0.1994,1.7126,31.6159,0.0000,57.3459,0.2000
27500,charging,15.1959,8.5861,0.2015,1.7301,32.1508,0.0000,57.7286,0.2000
27779,charging,15.2376,8.5849,0.2014,1.7286,32.6296,0.0000,58.0463,0.2000
28077,charging,15.2880,8.5848,0.1982,1.7016,33.1429,0.0000,58.4307,0.2000
28526,charging,15.3566,8.5861,0.1999,1.7165,33.9148,0.0000,58.9563,0.2000
28818,charging,15.4012,8.5849,0.2028,1.7407,34.4141,0.0000,59.2995,0.2000
29222,charging,15.4575,8.5858,0.2010,1.7261,35.1125,0.0000,59.7338,0.2000
29475,charging,15.4948,8.5846,0.2014,1.7289,35.5447,0.0000,60.0219,0.2000
29874,charging,15.5522,8.5850,0.1999,1.7159,36.2325,0.0000,60.4680,0.2000
30100,charging,15.5860,8.5860,0.2002,1.7186,36.6209,0.0000,60.7307,0.2000
30833,charging,15.6824,8.5854,0.1998,1.7157,37.8825,0.0000,61.4844,0.2000
31120,settle2,15.7071,8.5883,0.1153,0.9904,38.1054,0.0000,61.6780,0.0000
31510,discharging,15.6751,8.5891,-0.0282,-0.2419,38.1054,0.0029,61.4272,-0.2000
31766,discharging,15.6193,8.5928,-0.1634,-1.4041,38.1054,0.2589,60.9905,-0.2000
32061,discharging,15.5547,8.5917,-0.1997,-1.7159,38.1054,0.7224,60.4870,-0.2000
32690,discharging,15.4192,8.5938,-0.2017,-1.7333,38.1054,1.8052,59.4380,-0.2000
33022,discharging,15.3492,8.5926,-0.2006,-1.7239,38.1054,2.3739,58.8996,-0.2000
33418,discharging,15.2647,8.5925,-0.2017,-1.7333,38.1054,3.0560,58.2525,-0.2000
33740,discharging,15.1977,8.5919,-0.2010,-1.7271,38.1054,3.5928,57.7426,-0.2000
34033,discharging,15.1329,8.5939,-0.2037,-1.7502,38.1054,4.1148,57.2511,-0.2000
34369,discharging,15.0608,8.5916,-0.2008,-1.7256,38.1054,4.6901,56.7068,-0.2000
34798,discharging,14.9677,8.5926,-0.2000,-1.7185,38.1054,5.4299,56.0077,-0.2000
35077,discharging,14.9078,8.5908,-0.2028,-1.7425,38.1054,5.9126,55.5610,-0.2000
35367,discharging,14.8475,8.5932,-0.1987,-1.7073,38.1054,6.4098,55.1117,-0.2000
36057,discharging,14.7268,8.5922,-0.1926,-1.6552,38.1054,7.5922,54.2200,-0.2000
36361,discharging,14.6701,8.5916,-0.2017,-1.7330,38.1054,8.0908,53.8031,-0.2000
36674,discharging,14.5969,8.5918,-0.2001,-1.7196,38.1054,8.6479,53.2671,-0.2000
37020,discharging,14.5179,8.5915,-0.2001,-1.7189,38.1054,9.2459,52.6924,-0.2000
37302,discharging,14.4525,8.5920,-0.1996,-1.7151,38.1054,9.7313,52.2190,-0.2000
37832,discharging,14.3302,8.5914,-0.2012,-1.7286,38.1054,10.6455,51.3383,-0.2000
38379,discharging,14.1979,8.5923,-0.2021,-1.7365,38.1054,11.5879,50.3951,-0.2000
38682,discharging,14.1284,8.5923,-0.2003,-1.7213,38.1054,12.1060,49.9027,-0.2000
38989,discharging,14.0511,8.5939,-0.1994,-1.7138,38.1054,12.6413,49.3585,-0.2000
39274,discharging,13.9797,8.5929,-0.2023,-1.7381,38.1054,13.1330,48.8581,-0.2000
39545,discharging,13.9148,8.5926,-0.2020,-1.7358,38.1054,13.5999,48.4057,-0.2000
39878,discharging,13.8291,8.5938,-0.1992,-1.7122,38.1054,14.1780,47.8108,-0.2000
40174,discharging,13.7545,8.5922,-0.2024,-1.7390,38.1054,14.6881,47.2968,-0.2000
40657,discharging,13.6326,8.5921,-0.1991,-1.7104,38.1054,15.5233,46.4622,-0.2000
41017,discharging,13.5393,8.5928,-0.2010,-1.7268,38.1054,16.1438,45.8282,-0.2000
41414,discharging,13.4361,8.5923,-0.2017,-1.7330,38.1054,16.8313,45.1322,-0.2000
41771,discharging,13.3446,8.5910,-0.1989,-1.7091,38.1054,17.4430,44.5193,-0.2000
42123,discharging,13.2425,8.5905,-0.2030,-1.7436,38.1054,18.0591,43.8410,-0.2000
42489,discharging,13.1519,8.5926,-0.2033,-1.7469,38.1054,18.6913,43.2428,-0.2000
42831,discharging,13.0475,8.5915,-0.2025,-1.7396,38.1054,19.2852,42.5593,-0.2000
43166,discharging,12.9605,8.5911,-0.1977,-1.6988,38.1054,19.8627,41.9935,-0.2000
43486,discharging,12.8747,8.5929,-0.2002,-1.7206,38.1054,20.4132,41.4392,-0.2000
43984,discharging,12.7238,8.5907,-0.2004,-1.7213,38.1054,21.2803,40.4736,-0.2000
44279,discharging,12.6406,8.5916,-0.1995,-1.7143,38.1054,21.7906,39.9461,-0.2000
44590,discharging,12.5486,8.5910,-0.1992,-1.7116,38.1054,22.3320,39.3671,-0.2000
44889,discharging,12.4596,8.5922,-0.2018,-1.7339,38.1054,22.8498,38.8103,-0.2000
45172,discharging,12.3751,8.5917,-0.1999,-1.7177,38.1054,23.3425,38.2860,-0.2000
45496,discharging,12.2861,8.5907,-0.2042,-1.7546,38.1054,23.9015,37.7368,-0.2000
45801,discharging,12.1857,8.5919,-0.2017,-1.7333,38.1054,24.4342,37.1231,-0.2000
46307,discharging,12.0230,8.5913,-0.2053,-1.7638,38.1054,25.3168,36.1379,-0.2000
46827,discharging,11.8606,8.5913,-0.2039,-1.7516,38.1054,26.2220,35.1687,-0.2000
47175,discharging,11.7511,8.5915,-0.2016,-1.7320,38.1054,26.8252,34.5219,-0.2000
47863,discharging,11.5255,8.5913,-0.2053,-1.7635,38.1054,28.0236,33.2091,-0.2000
48180,discharging,11.4258,8.5923,-0.2031,-1.7455,38.1054,28.5759,32.6372,-0.2000
48610,discharging,11.2745,8.5928,-0.2052,-1.7637,38.1054,29.3263,31.7785,-0.2000
49000,discharging,11.1410,8.5937,-0.2017,-1.7329,38.1054,30.0090,31.0304,-0.2000
49289,discharging,11.0388,8.5906,-0.2025,-1.7399,38.1054,30.5143,30.4639,-0.2000
49871,discharging,10.8322,8.5902,-0.2031,-1.7446,38.1054,31.5318,29.3340,-0.2000
50268,discharging,10.6914,8.5906,-0.2045,-1.7565,38.1054,32.2269,28.5765,-0.2000
51163,settle3,10.5063,8.5881,-0.0334,-0.2867,38.1054,33.2993,27.5954,0.0000
51941,done,10.5195,8.5862,-0.0023,-0.0199,38.1054,33.2993,27.6649,0.0000
