t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
12179,charging,13.7856,9.5858,0.1988,1.9058,18.9812,0.0000,47.5107,0.2000
12475,charging,13.8596,9.5857,0.1992,1.9091,19.5494,0.0000,48.0220,0.2000
13274,charging,14.0498,9.5858,0.2003,1.9204,21.0824,0.0000,49.3495,0.2000
13558,charging,14.1170,9.5871,0.1999,1.9162,21.6241,0.0000,49.8226,0.2000
13883,charging,14.1872,9.5858,0.1982,1.8997,22.2477,0.0000,50.3191,0.2000
14168,charging,14.2578,9.5852,0.2009,1.9253,22.7946,0.0000,50.8214,0.2000
14663,charging,14.3660,9.5849,0.2005,1.9222,23.7404,0.0000,51.5954,0.2000
14985,charging,14.4357,9.5847,0.1984,1.9020,24.3594,0.0000,52.0976,0.2000
15363,charging,14.5168,9.5858,0.1982,1.8995,25.0834,0.0000,52.6843,0.2000
15758,charging,14.6020,9.5843,0.2003,1.9201,25.8391,0.0000,53.3044,0.2000
16330,charging,14.7186,9.5849,0.1978,1.8961,26.9341,0.0000,54.1595,0.2000
16660,charging,14.7476,9.5863,0.1986,1.9042,27.5524,0.0000,54.3730,0.2000
16981,charging,14.8103,9.5873,0.1999,1.9169,28.1650,0.0000,54.8364,0.2000
17364,charging,14.8831,9.5850,0.1987,1.9049,28.8984,0.0000,55.3769,0.2000
17899,charging,14.9868,9.5871,0.1998,1.9154,29.9202,0.0000,56.1513,0.2000
18201,charging,15.0440,9.5863,0.1987,1.9053,30.4986,0.0000,56.5806,0.2000
18536,charging,15.1064,9.5861,0.2007,1.9236,31.1403,0.0000,57.0510,0.2000
19166,charging,15.2178,9.5879,0.1980,1.8987,32.3454,0.0000,57.8955,0.2000
19757,charging,15.3205,9.5859,0.1983,1.9007,33.4787,0.0000,58.6797,0.2000
20024,charging,15.3663,9.5867,0.2025,1.9410,33.9866,0.0000,59.0305,0.2000
20457,charging,15.4382,9.5853,0.2010,1.9262,34.8174,0.0000,59.5848,0.2000
20778,charging,15.4882,9.5867,0.1984,1.9023,35.4245,0.0000,59.9710,0.2000
21107,charging,15.5425,9.5849,0.1978,1.8955,36.0552,0.0000,60.3921,0.2000
21347,charging,15.5822,9.5886,0.1995,1.9130,36.5182,0.0000,60.7011,0.2000
21677,charging,15.6334,9.5833,0.1995,1.9119,37.1481,0.0000,61.1012,0.2000
22248,settle2,15.7043,9.5886,0.1302,1.2483,37.9726,0.0000,61.6560,0.0000
22746,discharging,15.6465,9.5931,-0.1194,-1.1451,37.9726,0.0755,61.2035,-0.2000
23845,discharging,15.3835,9.5940,-0.2016,-1.9337,37.9726,2.0631,59.1630,-0.2000
24793,discharging,15.1595,9.5921,-0.2022,-1.9400,37.9726,3.8719,57.4530,-0.2000
25679,discharging,14.9438,9.5935,-0.1986,-1.9054,37.9726,5.5703,55.8290,-0.2000
26726,discharging,14.7260,9.5910,-0.1931,-1.8519,37.9726,7.5615,54.2140,-0.2000
27416,discharging,14.5644,9.5927,-0.1986,-1.9050,37.9726,8.8716,53.0301,-0.2000
28433,discharging,14.3019,9.5937,-0.1976,-1.8962,37.9726,10.8182,51.1358,-0.2000
29182,discharging,14.1032,9.5934,-0.1976,-1.8960,37.9726,12.2519,49.7254,-0.2000
29565,discharging,13.9982,9.5931,-0.2000,-1.9182,37.9726,12.9851,48.9877,-0.2000
29890,discharging,13.9097,9.5927,-0.1988,-1.9074,37.9726,13.6078,48.3700,-0.2000
30227,discharging,13.8160,9.5933,-0.2024,-1.9420,37.9726,14.2528,47.7204,-0.2000
30520,discharging,13.7328,9.5939,-0.2023,-1.9411,37.9726,14.8143,47.1476,-0.2000
30788,discharging,13.6629,9.5930,-0.1967,-1.8871,37.9726,15.3267,46.6687,-0.2000
31134,discharging,13.5576,9.5928,-0.1984,-1.9033,37.9726,15.9927,45.9519,-0.2000
31422,discharging,13.4757,9.5924,-0.1980,-1.8997,37.9726,16.5431,45.3985,-0.2000
31733,discharging,13.3899,9.5920,-0.2001,-1.9191,37.9726,17.1336,44.8225,-0.2000
32138,discharging,13.2657,9.5909,-0.2034,-1.9508,37.9726,17.9174,43.9944,-0.2000
32425,discharging,13.1789,9.5922,-0.1988,-1.9072,37.9726,18.4638,43.4206,-0.2000
32809,discharging,13.0686,9.5924,-0.1949,-1.8700,37.9726,19.2021,42.6973,-0.2000
33773,discharging,12.7617,9.5906,-0.1993,-1.9110,37.9726,21.0524,40.7152,-0.2000
34151,discharging,12.6473,9.5917,-0.2021,-1.9384,37.9726,21.7707,39.9885,-0.2000
34700,discharging,12.4606,9.5910,-0.2010,-1.9276,37.9726,22.8344,38.8166,-0.2000
35583,discharging,12.1657,9.5909,-0.2006,-1.9243,37.9726,24.5307,37.0008,-0.2000
36372,discharging,11.8932,9.5924,-0.2001,-1.9197,37.9726,26.0510,35.3622,-0.2000
36622,discharging,11.8038,9.5924,-0.2012,-1.9305,37.9726,26.5307,34.8322,-0.2000
37158,discharging,11.6135,9.5925,-0.2023,-1.9407,37.9726,27.5629,33.7181,-0.2000
37442,discharging,11.5108,9.5935,-0.2026,-1.9432,37.9726,28.1117,33.1245,-0.2000
38140,discharging,11.2485,9.5927,-0.2009,-1.9274,37.9726,29.4591,31.6324,-0.2000
38441,discharging,11.1381,9.5917,-0.2009,-1.9267,37.9726,30.0429,31.0140,-0.2000
39746,discharging,10.6089,9.5906,-0.2048,-1.9640,37.9726,32.5931,28.1371,-0.2000
40738,done,10.5196,9.5851,-0.0052,-0.0494,37.9726,33.2718,27.6652,0.0000
