t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
8916,charging,12.1663,10.0872,0.0996,1.0049,8.2292,0.0000,37.0044,0.1000
13775,charging,12.9509,10.0851,0.0997,1.0055,13.1205,0.0000,41.9313,0.1000
14121,charging,13.0003,10.0835,0.1004,1.0120,13.4666,0.0000,42.2522,0.1000
14578,charging,13.0714,10.0870,0.1004,1.0124,13.9321,0.0000,42.7154,0.1000
15759,charging,13.2450,10.0858,0.1010,1.0186,15.1327,0.0000,43.8573,0.1000
16068,charging,13.2905,10.0877,0.1012,1.0208,15.4470,0.0000,44.1593,0.1000
16360,charging,13.3337,10.0874,0.1013,1.0223,15.7464,0.0000,44.4471,0.1000
16817,charging,13.3976,10.0879,0.1012,1.0210,16.2142,0.0000,44.8739,0.1000
17364,charging,13.4759,10.0877,0.1014,1.0234,16.7737,0.0000,45.3998,0.1000
17672,charging,13.5171,10.0868,0.1015,1.0237,17.0856,0.0000,45.6781,0.1000
18013,charging,13.5647,10.0868,0.1014,1.0224,17.4379,0.0000,46.0001,0.1000
18303,charging,13.6049,10.0866,0.1015,1.0235,17.7351,0.0000,46.2733,0.1000
18682,charging,13.6549,10.0868,0.1014,1.0227,18.1222,0.0000,46.6141,0.1000
19419,charging,13.7549,10.0868,0.1013,1.0214,18.8775,0.0000,47.2991,0.1000
20209,charging,13.8574,10.0870,0.1011,1.0197,19.6840,0.0000,48.0069,0.1000
20705,charging,13.9203,10.0870,0.1011,1.0201,20.1911,0.0000,48.4437,0.1000
21223,charging,13.9891,10.0872,0.1012,1.0207,20.7193,0.0000,48.9235,0.1000
21601,charging,14.0323,10.0856,0.1005,1.0133,21.1030,0.0000,49.2265,0.1000
22226,charging,14.1117,10.0882,0.1008,1.0167,21.7388,0.0000,49.7848,0.1000
22511,charging,14.1460,10.0893,0.1005,1.0142,22.0268,0.0000,50.0274,0.1000
22827,charging,14.1858,10.0863,0.1005,1.0136,22.3478,0.0000,50.3092,0.1000
23152,charging,14.2232,10.0859,0.1002,1.0101,22.6773,0.0000,50.5746,0.1000
23448,charging,14.2588,10.0879,0.1003,1.0118,22.9778,0.0000,50.8286,0.1000
23814,charging,14.3033,10.0872,0.1004,1.0127,23.3450,0.0000,51.1458,0.1000
24776,charging,14.4149,10.0882,0.1004,1.0128,24.3202,0.0000,51.9470,0.1000
25690,charging,14.5172,10.0868,0.0992,1.0008,25.2437,0.0000,52.6870,0.1000
26620,charging,14.6205,10.0870,0.1005,1.0137,26.1819,0.0000,53.4395,0.1000
26924,charging,14.6546,10.0880,0.1003,1.0123,26.4875,0.0000,53.6892,0.1000
27269,charging,14.6903,10.0860,0.0990,0.9990,26.8371,0.0000,53.9512,0.1000
27600,charging,14.7236,10.0878,0.0997,1.0060,27.1705,0.0000,54.1960,0.1000
27887,charging,14.7298,10.0881,0.0976,0.9843,27.4548,0.0000,54.2421,0.1000
28196,charging,14.7476,10.0873,0.0980,0.9881,27.7556,0.0000,54.3732,0.1000
28569,charging,14.7870,10.0864,0.0997,1.0058,28.1296,0.0000,54.6635,0.1000
29152,charging,14.8446,10.0871,0.0996,1.0052,28.7154,0.0000,55.0907,0.1000
29440,charging,14.8775,10.0893,0.1006,1.0147,29.0057,0.0000,55.3348,0.1000
29750,charging,14.9060,10.0881,0.0995,1.0039,29.3166,0.0000,55.5469,0.1000
30035,charging,14.9344,10.0889,0.0991,0.9999,29.6055,0.0000,55.7591,0.1000
30309,charging,14.9622,10.0874,0.1001,1.0096,29.8817,0.0000,55.9672,0.1000
30954,charging,15.0259,10.0898,0.0995,1.0038,30.5300,0.0000,56.4441,0.1000
31470,charging,15.0729,10.0900,0.0991,1.0004,31.0506,0.0000,56.7980,0.1000
31783,charging,15.1010,10.0870,0.1000,1.0084,31.3547,0.0000,57.0099,0.1000
32062,charging,15.1295,10.0876,0.1000,1.0089,31.6466,0.0000,57.2254,0.1000
32340,charging,15.1557,10.0888,0.0997,1.0061,31.9260,0.0000,57.4235,0.1000
32716,charging,15.1845,10.0880,0.0994,1.0025,32.2909,0.0000,57.6425,0.1000
33248,charging,15.2361,10.0896,0.0997,1.0062,32.8397,0.0000,58.0348,0.1000
33741,charging,15.2795,10.0876,0.0994,1.0026,33.3359,0.0000,58.3659,0.1000
34256,charging,15.3236,10.0874,0.1002,1.0105,33.8545,0.0000,58.7033,0.1000
34599,charging,15.3554,10.0886,0.1008,1.0170,34.1978,0.0000,58.9472,0.1000
34867,charging,15.3774,10.0878,0.1003,1.0118,34.4695,0.0000,59.1158,0.1000
35260,charging,15.4074,10.0881,0.1002,1.0110,34.8627,0.0000,59.3470,0.1000
35645,charging,15.4380,10.0878,0.0985,0.9934,35.2515,0.0000,59.5830,0.1000
36319,charging,15.4945,10.0880,0.0995,1.0034,35.9296,0.0000,60.0201,0.1000
36644,charging,15.5233,10.0884,0.0999,1.0081,36.2569,0.0000,60.2432,0.1000
37111,charging,15.5561,10.0876,0.0996,1.0042,36.7270,0.0000,60.4980,0.1000
37336,charging,15.5766,10.0892,0.0995,1.0034,36.9531,0.0000,60.6577,0.1000
38106,charging,15.6333,10.0875,0.0994,1.0030,37.7271,0.0000,61.1004,0.1000
38389,charging,15.6548,10.0887,0.1002,1.0106,38.0102,0.0000,61.2681,0.1000
39123,settle2,15.6935,10.0913,0.0339,0.3423,38.6320,0.0000,61.5718,0.0000
39399,settle2,15.6826,10.0891,0.0014,0.0141,38.6320,0.0000,61.4861,0.0000
39726,discharging,15.6492,10.0924,-0.0849,-0.8571,38.6320,0.1035,61.2244,-0.1000
40058,discharging,15.6017,10.0921,-0.0987,-0.9961,38.6320,0.4254,60.8529,-0.1000
40351,discharging,15.5637,10.0910,-0.0989,-0.9975,38.6320,0.7173,60.5569,-0.1000
40929,discharging,15.4933,10.0912,-0.0983,-0.9915,38.6320,1.2961,60.0106,-0.1000
41672,discharging,15.3975,10.0902,-0.0997,-1.0061,38.6320,2.0400,59.2709,-0.1000
42466,discharging,15.2999,10.0916,-0.0997,-1.0059,38.6320,2.8350,58.5215,-0.1000
42988,discharging,15.2350,10.0906,-0.0998,-1.0072,38.6320,3.3569,58.0261,-0.1000
43532,discharging,15.1664,10.0905,-0.0985,-0.9942,38.6320,3.9008,57.5051,-0.1000
44023,discharging,15.1068,10.0917,-0.0985,-0.9941,38.6320,4.3923,57.0542,-0.1000
44362,discharging,15.0631,10.0899,-0.1005,-1.0144,38.6320,4.7328,56.7243,-0.1000
44779,discharging,15.0128,10.0921,-0.0993,-1.0024,38.6320,5.1493,56.3463,-0.1000
45271,discharging,14.9534,10.0908,-0.0983,-0.9921,38.6320,5.6418,55.9008,-0.1000
45546,discharging,14.9201,10.0904,-0.0991,-0.9996,38.6320,5.9163,55.6524,-0.1000
45880,discharging,14.8811,10.0923,-0.0997,-1.0063,38.6320,6.2485,55.3617,-0.1000
46166,discharging,14.8404,10.0903,-0.0989,-0.9977,38.6320,6.5371,55.0597,-0.1000
46609,discharging,14.7884,10.0922,-0.0988,-0.9970,38.6320,6.9801,54.6740,-0.1000
46872,discharging,14.7569,10.0897,-0.0991,-0.9996,38.6320,7.2422,54.4412,-0.1000
47838,discharging,14.6753,10.0911,-0.0988,-0.9974,38.6320,8.1941,53.8409,-0.1000
48662,discharging,14.5678,10.0904,-0.0996,-1.0050,38.6320,9.0183,53.0553,-0.1000
48914,discharging,14.5419,10.0921,-0.0985,-0.9941,38.6320,9.2692,52.8664,-0.1000
49483,discharging,14.4660,10.0905,-0.0990,-0.9994,38.6320,9.8377,52.3163,-0.1000
49842,discharging,14.4201,10.0905,-0.0987,-0.9958,38.6320,10.1975,51.9846,-0.1000
50180,discharging,14.3727,10.0893,-0.0992,-1.0011,38.6320,10.5357,51.6439,-0.1000
50467,discharging,14.3383,10.0903,-0.0990,-0.9993,38.6320,10.8210,51.3971,-0.1000
50898,discharging,14.2836,10.0917,-0.0991,-1.0003,38.6320,11.2513,51.0050,-0.1000
51326,discharging,14.2245,10.0921,-0.0992,-1.0007,38.6320,11.6773,50.5844,-0.1000
51567,discharging,14.1930,10.0914,-0.0991,-1.0000,38.6320,11.9176,50.3601,-0.1000
51881,discharging,14.1519,10.0917,-0.0991,-1.0004,38.6320,12.2320,50.0689,-0.1000
52276,discharging,14.0962,10.0927,-0.0991,-1.0006,38.6320,12.6252,49.6759,-0.1000
52896,discharging,14.0140,10.0907,-0.0989,-0.9978,38.6320,13.2434,49.0979,-0.1000
53227,discharging,13.9667,10.0901,-0.0990,-0.9989,38.6320,13.5742,48.7671,-0.1000
53670,discharging,13.9060,10.0892,-0.0990,-0.9988,38.6320,14.0142,48.3443,-0.1000
54684,discharging,13.7688,10.0908,-0.0984,-0.9927,38.6320,15.0233,47.3947,-0.1000
55202,discharging,13.6958,10.0897,-0.0987,-0.9956,38.6320,15.5401,46.8935,-0.1000
55483,discharging,13.6572,10.0893,-0.0983,-0.9923,38.6320,15.8188,46.6298,-0.1000
55752,discharging,13.6219,10.0892,-0.0982,-0.9907,38.6320,16.0873,46.3890,-0.1000
56137,discharging,13.5632,10.0885,-0.0994,-1.0027,38.6320,16.4703,45.9899,-0.1000
56426,discharging,13.5248,10.0898,-0.0988,-0.9965,38.6320,16.7576,45.7301,-0.1000
56738,discharging,13.4817,10.0903,-0.0983,-0.9914,38.6320,17.0679,45.4390,-0.1000
57234,discharging,13.4093,10.0909,-0.0985,-0.9936,38.6320,17.5599,44.9526,-0.1000
57781,discharging,13.3278,10.0917,-0.0990,-0.9987,38.6320,18.1056,44.4074,-0.1000
58346,discharging,13.2451,10.0897,-0.0988,-0.9966,38.6320,18.6685,43.8584,-0.1000
59183,discharging,13.1180,10.0887,-0.0990,-0.9989,38.6320,19.5044,43.0205,-0.1000
59421,discharging,13.0833,10.0914,-0.0989,-0.9985,38.6320,19.7420,42.7935,-0.1000
59743,discharging,13.0360,10.0918,-0.0990,-0.9990,38.6320,20.0656,42.4842,-0.1000
60033,discharging,12.9882,10.0893,-0.0993,-1.0015,38.6320,20.3546,42.1731,-0.1000
60316,discharging,12.9458,10.0929,-0.0998,-1.0074,38.6320,20.6379,41.8986,-0.1000
60607,discharging,12.9024,10.0903,-0.0993,-1.0019,38.6320,20.9296,41.6179,-0.1000
60870,discharging,12.8627,10.0897,-0.1000,-1.0094,38.6320,21.1909,41.3622,-0.1000
61468,discharging,12.7691,10.0896,-0.0980,-0.9883,38.6320,21.7918,40.7625,-0.1000
61994,discharging,12.6850,10.0899,-0.1001,-1.0103,38.6320,22.3202,40.2270,-0.1000
62288,discharging,12.6383,10.0902,-0.0990,-0.9988,38.6320,22.6160,39.9319,-0.1000
62737,discharging,12.5651,10.0886,-0.1010,-1.0191,38.6320,23.0679,39.4702,-0.1000
63096,discharging,12.5038,10.0893,-0.1000,-1.0085,38.6320,23.4309,39.0864,-0.1000
63431,discharging,12.4511,10.0896,-0.1000,-1.0088,38.6320,23.7666,38.7576,-0.1000
64697,discharging,12.2407,10.0895,-0.1006,-1.0151,38.6320,25.0417,37.4588,-0.1000
65625,discharging,12.0821,10.0889,-0.1002,-1.0112,38.6320,25.9785,36.4946,-0.1000
66871,discharging,11.8688,10.0893,-0.0998,-1.0068,38.6320,27.2360,35.2173,-0.1000
67182,discharging,11.8193,10.0900,-0.0977,-0.9855,38.6320,27.5493,34.9239,-0.1000
67430,discharging,11.7728,10.0900,-0.0991,-1.0003,38.6320,27.7980,34.6495,-0.1000
67749,discharging,11.7174,10.0896,-0.0981,-0.9901,38.6320,28.1183,34.3243,-0.1000
68089,discharging,11.6499,10.0879,-0.1026,-1.0348,38.6320,28.4675,33.9300,-0.1000
68423,discharging,11.5929,10.0896,-0.0999,-1.0082,38.6320,28.8056,33.5987,-0.1000
69174,discharging,11.4558,10.0900,-0.1019,-1.0286,38.6320,29.5684,32.8087,-0.1000
69613,discharging,11.3750,10.0896,-0.1007,-1.0160,38.6320,30.0138,32.3474,-0.1000
70192,discharging,11.2651,10.0897,-0.1014,-1.0234,38.6320,30.6058,31.7258,-0.1000
70585,discharging,11.1919,10.0884,-0.1025,-1.0336,38.6320,31.0070,31.3144,-0.1000
70851,discharging,11.1438,10.0912,-0.1025,-1.0345,38.6320,31.2800,31.0459,-0.1000
71299,discharging,11.0510,10.0878,-0.1033,-1.0418,38.6320,31.7430,30.5311,-0.1000
71579,discharging,10.9950,10.0901,-0.1060,-1.0691,38.6320,32.0326,30.2222,-0.1000
72211,discharging,10.8679,10.0875,-0.1054,-1.0633,38.6320,32.6898,29.5280,-0.1000
72743,discharging,10.7645,10.0891,-0.1039,-1.0482,38.6320,33.2458,28.9684,-0.1000
73125,discharging,10.6769,10.0911,-0.1115,-1.1253,38.6320,33.6655,28.4989,-0.1000
73420,discharging,10.6216,10.0887,-0.1017,-1.0265,38.6320,33.9705,28.2045,-0.1000
74263,settle3,10.4960,10.0882,-0.0939,-0.9472,38.6320,34.7680,27.5413,0.0000
74764,done,10.4983,10.0881,-0.0129,-0.1300,38.6320,34.7680,27.5535,0.0000
