t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
12993,charging,12.6405,10.0854,0.0989,0.9978,11.2867,0.0000,39.9456,0.1000
13278,charging,12.6863,10.0862,0.0993,1.0017,11.5747,0.0000,40.2356,0.1000
13605,charging,12.7363,10.0857,0.0981,0.9891,11.9035,0.0000,40.5533,0.1000
13918,charging,12.7862,10.0858,0.0992,1.0004,12.2202,0.0000,40.8720,0.1000
14197,charging,12.8277,10.0846,0.0998,1.0064,12.4991,0.0000,41.1375,0.1000
14536,charging,12.8792,10.0856,0.1000,1.0087,12.8411,0.0000,41.4685,0.1000
14948,charging,12.9428,10.0863,0.0999,1.0076,13.2565,0.0000,41.8787,0.1000
15236,charging,12.9852,10.0857,0.1004,1.0125,13.5462,0.0000,42.1535,0.1000
15566,charging,13.0321,10.0858,0.0999,1.0071,13.8804,0.0000,42.4588,0.1000
15840,charging,13.0726,10.0866,0.1004,1.0128,14.1577,0.0000,42.7230,0.1000
16176,charging,13.1233,10.0863,0.1008,1.0171,14.4989,0.0000,43.0551,0.1000
16455,charging,13.1681,10.0873,0.1011,1.0200,14.7830,0.0000,43.3499,0.1000
16879,charging,13.2284,10.0846,0.1009,1.0180,15.2136,0.0000,43.7479,0.1000
17175,charging,13.2693,10.0863,0.1011,1.0197,15.5153,0.0000,44.0184,0.1000
17516,charging,13.3171,10.0858,0.1012,1.0205,15.8638,0.0000,44.3366,0.1000
17763,charging,13.3520,10.0862,0.1015,1.0237,16.1141,0.0000,44.5689,0.1000
18116,charging,13.4034,10.0845,0.1014,1.0223,16.4762,0.0000,44.9125,0.1000
18446,charging,13.4493,10.0862,0.1015,1.0236,16.8139,0.0000,45.2207,0.1000
19183,charging,13.5498,10.0859,0.1016,1.0245,17.5692,0.0000,45.8991,0.1000
19561,charging,13.6027,10.0876,0.1013,1.0223,17.9563,0.0000,46.2582,0.1000
19821,charging,13.6356,10.0862,0.1016,1.0243,18.2221,0.0000,46.4825,0.1000
20163,charging,13.6824,10.0863,0.1012,1.0210,18.5728,0.0000,46.8021,0.1000
20497,charging,13.7276,10.0864,0.1015,1.0238,18.9132,0.0000,47.1120,0.1000
20973,charging,13.7898,10.0869,0.1014,1.0227,19.4013,0.0000,47.5398,0.1000
21302,charging,13.8322,10.0864,0.1011,1.0196,19.7376,0.0000,47.8323,0.1000
21594,charging,13.8704,10.0868,0.1014,1.0232,20.0360,0.0000,48.0968,0.1000
21955,charging,13.9191,10.0872,0.1015,1.0242,20.4048,0.0000,48.4357,0.1000
22253,charging,13.9541,10.0879,0.1012,1.0205,20.7093,0.0000,48.6790,0.1000
22636,charging,14.0005,10.0853,0.1006,1.0141,21.0981,0.0000,49.0033,0.1000
22905,charging,14.0348,10.0859,0.1009,1.0172,21.3728,0.0000,49.2437,0.1000
23238,charging,14.0744,10.0866,0.1005,1.0141,21.7102,0.0000,49.5222,0.1000
23528,charging,14.1111,10.0853,0.1004,1.0124,22.0054,0.0000,49.7804,0.1000
23835,charging,14.1484,10.0883,0.1005,1.0137,22.3165,0.0000,50.0445,0.1000
24105,charging,14.1794,10.0873,0.1002,1.0111,22.5910,0.0000,50.2639,0.1000
24818,charging,14.2670,10.0883,0.1002,1.0113,23.3130,0.0000,50.8867,0.1000
25103,charging,14.3013,10.0881,0.1007,1.0161,23.6006,0.0000,51.1315,0.1000
25505,charging,14.3461,10.0867,0.1002,1.0102,24.0092,0.0000,51.4529,0.1000
25737,charging,14.3740,10.0878,0.1003,1.0115,24.2438,0.0000,51.6530,0.1000
26402,charging,14.4481,10.0860,0.1001,1.0099,24.9153,0.0000,52.1871,0.1000
26823,charging,14.4927,10.0864,0.0996,1.0050,25.3390,0.0000,52.5098,0.1000
27168,charging,14.5331,10.0879,0.1001,1.0095,25.6854,0.0000,52.8026,0.1000
27719,charging,14.5926,10.0851,0.0994,1.0021,26.2450,0.0000,53.2362,0.1000
28029,charging,14.6258,10.0881,0.0999,1.0078,26.5570,0.0000,53.4786,0.1000
28366,charging,14.6641,10.0872,0.0998,1.0067,26.8973,0.0000,53.7591,0.1000
28642,charging,14.6930,10.0877,0.1000,1.0085,27.1741,0.0000,53.9710,0.1000
28961,charging,14.7234,10.0875,0.0993,1.0018,27.4973,0.0000,54.1949,0.1000
29248,charging,14.7302,10.0867,0.0974,0.9824,27.7809,0.0000,54.2447,0.1000
29681,charging,14.7603,10.0851,0.0993,1.0016,28.2070,0.0000,54.4669,0.1000
30148,charging,14.8107,10.0874,0.1003,1.0119,28.6772,0.0000,54.8391,0.1000
30692,charging,14.8669,10.0884,0.0998,1.0070,29.2247,0.0000,55.2561,0.1000
31210,charging,14.9157,10.0875,0.0992,1.0008,29.7466,0.0000,55.6197,0.1000
31486,charging,14.9417,10.0866,0.0998,1.0068,30.0245,0.0000,55.8137,0.1000
31976,charging,14.9895,10.0872,0.0993,1.0013,30.5042,0.0000,56.1714,0.1000
32259,charging,15.0173,10.0882,0.0996,1.0052,30.8006,0.0000,56.3795,0.1000
32752,charging,15.0643,10.0879,0.0998,1.0072,31.2997,0.0000,56.7336,0.1000
33041,charging,15.0906,10.0885,0.0995,1.0038,31.5880,0.0000,56.9312,0.1000
33340,charging,15.1181,10.0871,0.1001,1.0100,31.8910,0.0000,57.1395,0.1000
34007,charging,15.1777,10.0870,0.1007,1.0160,32.5626,0.0000,57.5904,0.1000
34386,charging,15.2091,10.0886,0.0989,0.9980,32.9441,0.0000,57.8290,0.1000
34823,charging,15.2524,10.0871,0.1002,1.0108,33.3841,0.0000,58.1591,0.1000
35294,charging,15.2941,10.0867,0.1004,1.0123,33.8579,0.0000,58.4771,0.1000
35621,charging,15.3206,10.0859,0.0997,1.0051,34.1859,0.0000,58.6805,0.1000
35891,charging,15.3427,10.0888,0.0998,1.0065,34.4572,0.0000,58.8498,0.1000
36221,charging,15.3703,10.0869,0.0998,1.0068,34.7898,0.0000,59.0614,0.1000
36559,charging,15.3985,10.0877,0.0998,1.0071,35.1313,0.0000,59.2787,0.1000
37139,charging,15.4478,10.0886,0.1002,1.0106,35.7133,0.0000,59.6585,0.1000
37414,charging,15.4676,10.0878,0.0998,1.0069,35.9903,0.0000,59.8120,0.1000
37754,charging,15.4939,10.0874,0.0986,0.9943,36.3329,0.0000,60.0152,0.1000
38055,charging,15.5200,10.0886,0.1000,1.0085,36.6341,0.0000,60.2178,0.1000
38393,charging,15.5437,10.0868,0.0985,0.9936,36.9743,0.0000,60.4016,0.1000
38672,charging,15.5647,10.0866,0.0994,1.0028,37.2552,0.0000,60.5651,0.1000
39144,charging,15.6017,10.0879,0.1001,1.0095,37.7309,0.0000,60.8536,0.1000
39530,charging,15.6291,10.0860,0.0987,0.9952,38.1180,0.0000,61.0672,0.1000
39767,charging,15.6484,10.0866,0.0993,1.0018,38.3542,0.0000,61.2182,0.1000
40174,charging,15.6777,10.0851,0.0992,1.0009,38.7664,0.0000,61.4476,0.1000
40551,settle2,15.6957,10.0870,0.0672,0.6776,39.0751,0.0000,61.5884,0.0000
40812,settle2,15.6838,10.0890,0.0022,0.0223,39.0751,0.0000,61.4957,0.0000
41138,discharging,15.6544,10.0915,-0.0816,-0.8239,39.0751,0.0636,61.2652,-0.1000
41478,discharging,15.6082,10.0901,-0.0999,-1.0078,39.0751,0.3891,60.9036,-0.1000
42268,discharging,15.5093,10.0919,-0.0994,-1.0029,39.0751,1.1789,60.1345,-0.1000
42610,discharging,15.4656,10.0896,-0.0989,-0.9982,39.0751,1.5202,59.7965,-0.1000
43025,discharging,15.4127,10.0926,-0.0997,-1.0064,39.0751,1.9353,59.3879,-0.1000
43414,discharging,15.3651,10.0898,-0.0997,-1.0062,39.0751,2.3244,59.0216,-0.1000
43772,discharging,15.3241,10.0897,-0.0989,-0.9980,39.0751,2.6805,58.7070,-0.1000
44112,discharging,15.2803,10.0922,-0.0999,-1.0086,39.0751,3.0224,58.3722,-0.1000
44402,discharging,15.2406,10.0912,-0.1007,-1.0166,39.0751,3.3127,58.0690,-0.1000
45687,discharging,15.0852,10.0932,-0.0992,-1.0013,39.0751,4.5990,56.8910,-0.1000
45986,discharging,15.0504,10.0919,-0.0996,-1.0056,39.0751,4.8965,56.6287,-0.1000
46377,discharging,14.9965,10.0914,-0.1001,-1.0097,39.0751,5.2909,56.2240,-0.1000
46667,discharging,14.9659,10.0909,-0.0983,-0.9917,39.0751,5.5792,55.9945,-0.1000
47242,discharging,14.8914,10.0911,-0.0989,-0.9980,39.0751,6.1552,55.4382,-0.1000
47538,discharging,14.8576,10.0956,-0.0993,-1.0025,39.0751,6.4516,55.1873,-0.1000
47802,discharging,14.8261,10.0915,-0.0990,-0.9990,39.0751,6.7145,54.9535,-0.1000
48092,discharging,14.7872,10.0914,-0.0992,-1.0012,39.0751,7.0056,54.6654,-0.1000
48374,discharging,14.7527,10.0921,-0.0993,-1.0020,39.0751,7.2878,54.4105,-0.1000
48716,discharging,14.7296,10.0898,-0.0954,-0.9621,39.0751,7.6271,54.2401,-0.1000
49026,discharging,14.7126,10.0915,-0.0963,-0.9718,39.0751,7.9258,54.1150,-0.1000
49364,discharging,14.6685,10.0896,-0.0992,-1.0013,39.0751,8.2608,53.7912,-0.1000
49653,discharging,14.6332,10.0904,-0.0986,-0.9947,39.0751,8.5495,53.5328,-0.1000
49965,discharging,14.5949,10.0902,-0.0994,-1.0027,39.0751,8.8589,53.2529,-0.1000
50256,discharging,14.5560,10.0912,-0.0992,-1.0013,39.0751,9.1513,52.9695,-0.1000
50587,discharging,14.5167,10.0911,-0.0982,-0.9905,39.0751,9.4795,52.6836,-0.1000
51201,discharging,14.4348,10.0896,-0.0991,-0.9997,39.0751,10.0972,52.0911,-0.1000
51486,discharging,14.3994,10.0925,-0.0992,-1.0008,39.0751,10.3810,51.8358,-0.1000
52117,discharging,14.3168,10.0926,-0.0991,-0.9998,39.0751,11.0115,51.2427,-0.1000
52814,discharging,14.2232,10.0901,-0.0994,-1.0030,39.0751,11.7072,50.5745,-0.1000
53123,discharging,14.1835,10.0912,-0.0987,-0.9963,39.0751,12.0156,50.2932,-0.1000
53417,discharging,14.1442,10.0917,-0.0990,-0.9990,39.0751,12.3088,50.0148,-0.1000
53894,discharging,14.0795,10.0913,-0.0987,-0.9961,39.0751,12.7845,49.5579,-0.1000
54271,discharging,14.0286,10.0907,-0.0989,-0.9983,39.0751,13.1589,49.2005,-0.1000
54564,discharging,13.9890,10.0900,-0.0986,-0.9951,39.0751,13.4506,48.9233,-0.1000
55188,discharging,13.9052,10.0911,-0.0986,-0.9951,39.0751,14.0721,48.3386,-0.1000
55476,discharging,13.8672,10.0907,-0.0987,-0.9956,39.0751,14.3576,48.0747,-0.1000
55766,discharging,13.8274,10.0899,-0.0988,-0.9968,39.0751,14.6456,47.7991,-0.1000
56126,discharging,13.7750,10.0886,-0.0987,-0.9962,39.0751,15.0057,47.4375,-0.1000
56405,discharging,13.7362,10.0913,-0.0986,-0.9954,39.0751,15.2830,47.1705,-0.1000
56751,discharging,13.6891,10.0906,-0.0986,-0.9952,39.0751,15.6272,46.8479,-0.1000
57493,discharging,13.5851,10.0921,-0.0985,-0.9943,39.0751,16.3656,46.1390,-0.1000
58272,discharging,13.4742,10.0913,-0.0984,-0.9933,39.0751,17.1408,45.3884,-0.1000
58559,discharging,13.4326,10.0899,-0.0988,-0.9974,39.0751,17.4270,45.1089,-0.1000
59020,discharging,13.3665,10.0914,-0.0986,-0.9949,39.0751,17.8861,44.6655,-0.1000
59357,discharging,13.3148,10.0904,-0.0987,-0.9959,39.0751,18.2209,44.3209,-0.1000
59684,discharging,13.2680,10.0894,-0.0991,-1.0002,39.0751,18.5470,44.0102,-0.1000
59960,discharging,13.2300,10.0915,-0.0979,-0.9876,39.0751,18.8224,43.7582,-0.1000
60291,discharging,13.1769,10.0900,-0.0994,-1.0032,39.0751,19.1523,43.4077,-0.1000
60582,discharging,13.1337,10.0908,-0.0995,-1.0036,39.0751,19.4442,43.1238,-0.1000
60893,discharging,13.0872,10.0923,-0.0987,-0.9960,39.0751,19.7543,42.8189,-0.1000
61235,discharging,13.0352,10.0912,-0.0983,-0.9924,39.0751,20.0949,42.4792,-0.1000
61845,discharging,12.9428,10.0915,-0.0990,-0.9988,39.0751,20.7060,41.8791,-0.1000
62566,discharging,12.8274,10.0896,-0.1002,-1.0114,39.0751,21.4271,41.1354,-0.1000
62838,discharging,12.7938,10.0897,-0.0992,-1.0007,39.0751,21.6991,40.9206,-0.1000
63372,discharging,12.7018,10.0900,-0.1009,-1.0186,39.0751,22.2380,40.3342,-0.1000
63660,discharging,12.6589,10.0901,-0.0990,-0.9993,39.0751,22.5258,40.0618,-0.1000
64132,discharging,12.5815,10.0898,-0.1009,-1.0185,39.0751,23.0020,39.5734,-0.1000
64516,discharging,12.5168,10.0885,-0.0999,-1.0076,39.0751,23.3873,39.1674,-0.1000
64939,discharging,12.4473,10.0908,-0.1020,-1.0289,39.0751,23.8143,38.7338,-0.1000
65224,discharging,12.4031,10.0903,-0.0996,-1.0049,39.0751,24.1003,38.4594,-0.1000
65554,discharging,12.3481,10.0899,-0.1015,-1.0238,39.0751,24.4321,38.1191,-0.1000
66183,discharging,12.2436,10.0903,-0.0980,-0.9892,39.0751,25.0662,37.4761,-0.1000
66571,discharging,12.1754,10.0893,-0.0995,-1.0040,39.0751,25.4564,37.0603,-0.1000
66951,discharging,12.1126,10.0895,-0.1000,-1.0089,39.0751,25.8407,36.6785,-0.1000
67232,discharging,12.0618,10.0922,-0.0998,-1.0077,39.0751,26.1259,36.3719,-0.1000
67573,discharging,12.0010,10.0893,-0.1020,-1.0288,39.0751,26.4695,36.0060,-0.1000
67882,discharging,11.9506,10.0897,-0.1028,-1.0373,39.0751,26.7790,35.7042,-0.1000
68119,discharging,11.9090,10.0894,-0.0994,-1.0033,39.0751,27.0204,35.4560,-0.1000
68501,discharging,11.8387,10.0885,-0.1021,-1.0299,39.0751,27.4053,35.0388,-0.1000
68756,discharging,11.7975,10.0898,-0.1010,-1.0195,39.0751,27.6634,34.7954,-0.1000
69420,discharging,11.6776,10.0892,-0.1036,-1.0452,39.0751,28.3337,34.0918,-0.1000
70049,discharging,11.5630,10.0907,-0.1001,-1.0105,39.0751,28.9717,33.4256,-0.1000
70432,discharging,11.4936,10.0886,-0.1026,-1.0354,39.0751,29.3604,33.0254,-0.1000
71053,discharging,11.3767,10.0894,-0.1015,-1.0238,39.0751,29.9943,32.3571,-0.1000
71343,discharging,11.3250,10.0884,-0.1013,-1.0215,39.0751,30.2884,32.0641,-0.1000
71676,discharging,11.2585,10.0880,-0.1002,-1.0108,39.0751,30.6291,31.6887,-0.1000
72377,discharging,11.1273,10.0888,-0.0986,-0.9947,39.0751,31.3355,30.9545,-0.1000
72666,discharging,11.0693,10.0885,-0.1021,-1.0298,39.0751,31.6443,30.6325,-0.1000
73694,discharging,10.8595,10.0872,-0.1015,-1.0238,39.0751,32.7130,29.4820,-0.1000
74314,discharging,10.7285,10.0890,-0.1083,-1.0927,39.0751,33.3646,28.7754,-0.1000
74656,discharging,10.6616,10.0885,-0.1046,-1.0552,39.0751,33.7388,28.4176,-0.1000
75134,discharging,10.5674,10.0879,-0.1009,-1.0174,39.0751,34.2129,27.9173,-0.1000
75461,discharging,10.5204,10.0869,-0.0924,-0.9325,39.0751,34.5474,27.6695,-0.1000
75924,settle3,10.4961,10.0869,-0.0277,-0.2799,39.0751,34.7444,27.5422,0.0000
76256,done,10.4988,10.0872,-0.0116,-0.1169,39.0751,34.7444,27.5563,0.0000
