t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
45987,discharging,14.8416,10.0912,-0.0987,-0.9955,38.4395,6.5760,55.0679,-0.1000
46329,discharging,14.7988,10.0921,-0.0990,-0.9987,38.4395,6.9182,54.7515,-0.1000
46692,discharging,14.7559,10.0907,-0.0996,-1.0054,38.4395,7.2790,54.4344,-0.1000
47147,discharging,14.7275,10.0918,-0.0958,-0.9668,38.4395,7.7305,54.2247,-0.1000
47437,discharging,14.7020,10.0920,-0.0985,-0.9939,38.4395,8.0128,54.0371,-0.1000
47689,discharging,14.6723,10.0903,-0.0985,-0.9938,38.4395,8.2613,53.8189,-0.1000
47979,discharging,14.6350,10.0906,-0.0995,-1.0039,38.4395,8.5522,53.5456,-0.1000
48320,discharging,14.5903,10.0909,-0.0992,-1.0015,38.4395,8.8933,53.2192,-0.1000
49165,discharging,14.4835,10.0915,-0.0993,-1.0022,38.4395,9.7377,52.4427,-0.1000
49657,discharging,14.4164,10.0903,-0.0995,-1.0036,38.4395,10.2296,51.9582,-0.1000
50181,discharging,14.3520,10.0925,-0.0985,-0.9943,38.4395,10.7525,51.4947,-0.1000
50702,discharging,14.2826,10.0906,-0.0990,-0.9986,38.4395,11.2719,50.9981,-0.1000
51079,discharging,14.2316,10.0902,-0.0991,-0.9995,38.4395,11.6496,50.6347,-0.1000
51420,discharging,14.1839,10.0901,-0.0996,-1.0045,38.4395,11.9890,50.2956,-0.1000
52000,discharging,14.1087,10.0898,-0.0985,-0.9940,38.4395,12.5688,49.7642,-0.1000
52326,discharging,14.0610,10.0895,-0.0992,-1.0009,38.4395,12.8929,49.4276,-0.1000
52654,discharging,14.0187,10.0909,-0.0988,-0.9968,38.4395,13.2190,49.1310,-0.1000
53250,discharging,13.9357,10.0901,-0.0988,-0.9973,38.4395,13.8132,48.5507,-0.1000
54501,discharging,13.7643,10.0900,-0.0987,-0.9962,38.4395,15.0592,47.3639,-0.1000
55541,discharging,13.6191,10.0898,-0.0990,-0.9994,38.4395,16.0917,46.3697,-0.1000
55956,discharging,13.5644,10.0906,-0.0982,-0.9909,38.4395,16.5064,45.9984,-0.1000
56346,discharging,13.5013,10.0887,-0.0993,-1.0017,38.4395,16.8949,45.5711,-0.1000
56608,discharging,13.4677,10.0902,-0.0985,-0.9942,38.4395,17.1560,45.3449,-0.1000
56895,discharging,13.4241,10.0897,-0.0990,-0.9992,38.4395,17.4406,45.0517,-0.1000
57338,discharging,13.3614,10.0909,-0.0986,-0.9946,38.4395,17.8815,44.6320,-0.1000
57870,discharging,13.2819,10.0906,-0.0985,-0.9935,38.4395,18.4121,44.1022,-0.1000
58205,discharging,13.2342,10.0917,-0.0989,-0.9978,38.4395,18.7444,43.7859,-0.1000
58890,discharging,13.1297,10.0909,-0.0991,-1.0003,38.4395,19.4297,43.0973,-0.1000
59184,discharging,13.0855,10.0904,-0.0992,-1.0014,38.4395,19.7242,42.8079,-0.1000
59660,discharging,13.0114,10.0906,-0.0991,-0.9998,38.4395,20.1985,42.3239,-0.1000
60142,discharging,12.9372,10.0890,-0.0995,-1.0042,38.4395,20.6806,41.8428,-0.1000
60941,discharging,12.8149,10.0900,-0.0996,-1.0053,38.4395,21.4825,41.0555,-0.1000
61427,discharging,12.7380,10.0907,-0.0990,-0.9987,38.4395,21.9695,40.5641,-0.1000
61719,discharging,12.6916,10.0906,-0.0988,-0.9970,38.4395,22.2616,40.2690,-0.1000
62240,discharging,12.6049,10.0908,-0.1000,-1.0090,38.4395,22.7876,39.7207,-0.1000
62702,discharging,12.5269,10.0890,-0.1007,-1.0162,38.4395,23.2540,39.2308,-0.1000
63093,discharging,12.4658,10.0908,-0.1012,-1.0214,38.4395,23.6469,38.8490,-0.1000
63385,discharging,12.4199,10.0890,-0.0989,-0.9976,38.4395,23.9389,38.5638,-0.1000
64025,discharging,12.3133,10.0900,-0.0999,-1.0080,38.4395,24.5836,37.9042,-0.1000
64327,discharging,12.2637,10.0901,-0.0995,-1.0044,38.4395,24.8876,37.5997,-0.1000
64588,discharging,12.2239,10.0908,-0.0986,-0.9949,38.4395,25.1514,37.3559,-0.1000
64935,discharging,12.1596,10.0908,-0.1001,-1.0103,38.4395,25.5000,36.9638,-0.1000
65365,discharging,12.0842,10.0910,-0.1015,-1.0247,38.4395,25.9368,36.5068,-0.1000
65647,discharging,12.0364,10.0892,-0.1024,-1.0328,38.4395,26.2206,36.2185,-0.1000
65933,discharging,11.9878,10.0906,-0.1006,-1.0154,38.4395,26.5099,35.9271,-0.1000
66587,discharging,11.8759,10.0898,-0.1005,-1.0139,38.4395,27.1702,35.2592,-0.1000
67061,discharging,11.7899,10.0899,-0.1028,-1.0368,38.4395,27.6488,34.7506,-0.1000
67394,discharging,11.7316,10.0894,-0.0994,-1.0026,38.4395,27.9852,34.4077,-0.1000
67718,discharging,11.6760,10.0894,-0.1018,-1.0272,38.4395,28.3117,34.0824,-0.1000
68001,discharging,11.6246,10.0900,-0.1000,-1.0089,38.4395,28.5981,33.7827,-0.1000
68602,discharging,11.5122,10.0901,-0.1029,-1.0379,38.4395,29.2090,33.1326,-0.1000
69407,discharging,11.3623,10.0879,-0.1021,-1.0296,38.4395,30.0275,32.2753,-0.1000
70143,discharging,11.2277,10.0890,-0.1015,-1.0240,38.4395,30.7789,31.5155,-0.1000
70421,discharging,11.1730,10.0909,-0.0999,-1.0077,38.4395,31.0630,31.2088,-0.1000
70747,discharging,11.1137,10.0900,-0.1004,-1.0129,38.4395,31.3960,30.8785,-0.1000
71032,discharging,11.0536,10.0904,-0.1009,-1.0181,38.4395,31.6933,30.5453,-0.1000
71429,discharging,10.9742,10.0905,-0.1024,-1.0333,38.4395,32.1047,30.1082,-0.1000
71737,discharging,10.9165,10.0878,-0.1016,-1.0246,38.4395,32.4220,29.7927,-0.1000
72036,discharging,10.8510,10.0897,-0.1052,-1.0614,38.4395,32.7354,29.4363,-0.1000
72428,discharging,10.7723,10.0894,-0.1043,-1.0518,38.4395,33.1465,29.0106,-0.1000
72948,discharging,10.6614,10.0889,-0.1017,-1.0256,38.4395,33.7127,28.4166,-0.1000
73343,discharging,10.5827,10.0895,-0.0988,-0.9973,38.4395,34.1106,27.9985,-0.1000
73991,settle3,10.4972,10.0892,-0.0956,-0.9647,38.4395,34.7156,27.5479,0.0000
74266,settle3,10.4961,10.0893,-0.0227,-0.2291,38.4395,34.7156,27.5422,0.0000
75176,done,10.5126,10.0879,0.0003,0.0032,38.4395,34.7156,27.6285,0.0000
