t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
37271,discharging,12.4728,9.0947,-0.2003,-1.8213,38.0691,22.8668,38.8928,-0.2000
37611,discharging,12.3673,9.0944,-0.2008,-1.8263,38.0691,23.4903,38.2376,-0.2000
37945,discharging,12.2600,9.0930,-0.2022,-1.8388,38.0691,24.0991,37.5768,-0.2000
38639,discharging,12.0361,9.0925,-0.1986,-1.8059,38.0691,25.3732,36.2169,-0.2000
38930,discharging,11.9406,9.0941,-0.2003,-1.8213,38.0691,25.9032,35.6444,-0.2000
39246,discharging,11.8407,9.0944,-0.1988,-1.8080,38.0691,26.4840,35.0505,-0.2000
39594,discharging,11.7162,9.0934,-0.2015,-1.8325,38.0691,27.1195,34.3175,-0.2000
39979,discharging,11.5860,9.0921,-0.2031,-1.8467,38.0691,27.8284,33.5589,-0.2000
40240,discharging,11.5017,9.0935,-0.2006,-1.8244,38.0691,28.3049,33.0722,-0.2000
40582,discharging,11.3762,9.0930,-0.2023,-1.8397,38.0691,28.9342,32.3544,-0.2000
40975,discharging,11.2398,9.0936,-0.2014,-1.8315,38.0691,29.6554,31.5831,-0.2000
41208,discharging,11.1545,9.0932,-0.1988,-1.8077,38.0691,30.0836,31.1057,-0.2000
41626,discharging,10.9991,9.0912,-0.1996,-1.8149,38.0691,30.8564,30.2449,-0.2000
42195,discharging,10.7842,9.0942,-0.2038,-1.8538,38.0691,31.9061,29.0747,-0.2000
42484,discharging,10.6740,9.0941,-0.2018,-1.8353,38.0691,32.4400,28.4838,-0.2000
42881,discharging,10.5289,9.0918,-0.1988,-1.8078,38.0691,33.1736,27.7144,-0.2000
43469,settle3,10.5099,9.0882,-0.0137,-0.1242,38.0691,33.4798,27.6146,0.0000
43806,done,10.5166,9.0882,-0.0052,-0.0473,38.0691,33.4798,27.6498,0.0000
