t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
27368,discharging,14.5652,9.0978,-0.1983,-1.8040,38.4341,8.8826,53.0365,-0.2000
27740,discharging,14.4775,9.0955,-0.2003,-1.8218,38.4341,9.5592,52.3998,-0.2000
28126,discharging,14.3805,9.0958,-0.1981,-1.8020,38.4341,10.2635,51.6999,-0.2000
28449,discharging,14.3077,9.0945,-0.2009,-1.8273,38.4341,10.8475,51.1779,-0.2000
28734,discharging,14.2294,9.0953,-0.1983,-1.8039,38.4341,11.3721,50.6187,-0.2000
29076,discharging,14.1380,9.0942,-0.1981,-1.8014,38.4341,11.9913,49.9710,-0.2000
29926,discharging,13.9202,9.0966,-0.1999,-1.8188,38.4341,13.5407,48.4432,-0.2000
30434,discharging,13.7859,9.0936,-0.2009,-1.8266,38.4341,14.4658,47.5129,-0.2000
30740,discharging,13.7077,9.0940,-0.1998,-1.8174,38.4341,15.0206,46.9752,-0.2000
31145,discharging,13.5946,9.0936,-0.2010,-1.8278,38.4341,15.7620,46.2034,-0.2000
31695,discharging,13.4423,9.0954,-0.2008,-1.8267,38.4341,16.7667,45.1740,-0.2000
32489,discharging,13.2194,9.0957,-0.2002,-1.8209,38.4341,18.2143,43.6883,-0.2000
33229,discharging,13.0041,9.0946,-0.2025,-1.8418,38.4341,19.5675,42.2766,-0.2000
33607,discharging,12.8942,9.0949,-0.2022,-1.8386,38.4341,20.2578,41.5649,-0.2000
33887,discharging,12.8102,9.0940,-0.2032,-1.8483,38.4341,20.7657,41.0253,-0.2000
34233,discharging,12.7070,9.0930,-0.2016,-1.8331,38.4341,21.4003,40.3672,-0.2000
35034,discharging,12.4544,9.0941,-0.2048,-1.8621,38.4341,22.8661,38.7782,-0.2000
35323,discharging,12.3661,9.0939,-0.1996,-1.8149,38.4341,23.3972,38.2299,-0.2000
35587,discharging,12.2853,9.0956,-0.1994,-1.8133,38.4341,23.8782,37.7321,-0.2000
36342,discharging,12.0359,9.0934,-0.2028,-1.8444,38.4341,25.2617,36.2158,-0.2000
36827,discharging,11.8762,9.0942,-0.2024,-1.8405,38.4341,26.1499,35.2612,-0.2000
37107,discharging,11.7836,9.0924,-0.2020,-1.8364,38.4341,26.6642,34.7133,-0.2000
37588,discharging,11.6210,9.0946,-0.2014,-1.8314,38.4341,27.5461,33.7617,-0.2000
37870,discharging,11.5219,9.0932,-0.2042,-1.8569,38.4341,28.0644,33.1885,-0.2000
38372,discharging,11.3460,9.0932,-0.2028,-1.8442,38.4341,28.9879,32.1831,-0.2000
38683,discharging,11.2416,9.0928,-0.2010,-1.8279,38.4341,29.5540,31.5932,-0.2000
39129,discharging,11.0743,9.0934,-0.2029,-1.8449,38.4341,30.3773,30.6599,-0.2000
39889,discharging,10.7900,9.0937,-0.2022,-1.8389,38.4341,31.7821,29.1058,-0.2000
40341,discharging,10.6169,9.0948,-0.2044,-1.8591,38.4341,32.6165,28.1795,-0.2000
41472,done,10.5189,9.0875,-0.0053,-0.0485,38.4341,33.3340,27.6618,0.0000
