t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
25675,charging,14.3221,8.0819,0.1996,1.6133,23.2064,0.0000,51.2804,0.2000
26002,charging,14.3848,8.0803,0.2020,1.6321,23.7387,0.0000,51.7303,0.2000
26251,charging,14.4281,8.0798,0.2019,1.6314,24.1408,0.0000,52.0423,0.2000
26797,charging,14.5271,8.0799,0.1986,1.6043,25.0292,0.0000,52.7594,0.2000
27136,charging,14.5906,8.0818,0.1999,1.6154,25.5823,0.0000,53.2217,0.2000
27713,charging,14.6915,8.0794,0.1998,1.6142,26.5194,0.0000,53.9597,0.2000
28000,charging,14.7280,8.0812,0.1980,1.5998,26.9832,0.0000,54.2284,0.2000
28527,charging,14.7901,8.0804,0.2018,1.6308,27.8298,0.0000,54.6870,0.2000
28854,charging,14.8424,8.0796,0.2010,1.6238,28.3595,0.0000,55.0745,0.2000
29196,charging,14.9004,8.0803,0.2013,1.6266,28.9124,0.0000,55.5052,0.2000
29460,charging,14.9439,8.0814,0.2024,1.6355,29.3443,0.0000,55.8304,0.2000
29787,charging,14.9954,8.0802,0.2012,1.6253,29.8747,0.0000,56.2152,0.2000
30073,charging,15.0422,8.0829,0.2010,1.6250,30.3384,0.0000,56.5671,0.2000
30379,charging,15.0889,8.0794,0.2018,1.6303,30.8324,0.0000,56.9185,0.2000
30719,charging,15.1382,8.0791,0.1974,1.5944,31.3858,0.0000,57.2914,0.2000
30998,charging,15.1816,8.0808,0.1976,1.5968,31.8384,0.0000,57.6205,0.2000
31569,charging,15.2700,8.0811,0.2021,1.6330,32.7644,0.0000,58.2932,0.2000
31944,charging,15.3230,8.0811,0.2013,1.6270,33.3734,0.0000,58.6982,0.2000
32374,charging,15.3835,8.0817,0.2015,1.6281,34.0659,0.0000,59.1634,0.2000
33274,charging,15.5040,8.0783,0.2004,1.6186,35.5261,0.0000,60.0937,0.2000
33539,charging,15.5427,8.0816,0.1956,1.5811,35.9570,0.0000,60.3939,0.2000
33871,charging,15.5870,8.0821,0.2018,1.6307,36.4948,0.0000,60.7385,0.2000
34205,charging,15.6292,8.0807,0.1996,1.6131,37.0365,0.0000,61.0681,0.2000
34461,charging,15.6607,8.0817,0.2002,1.6182,37.4480,0.0000,61.3147,0.2000
34903,settle2,15.7048,8.0816,0.1410,1.1397,37.9438,0.0000,61.6599,0.0000
35234,settle2,15.6837,8.0852,-0.0008,-0.0068,37.9438,0.0000,61.4943,0.0000
35653,discharging,15.6066,8.0884,-0.1808,-1.4626,37.9438,0.3864,60.8916,-0.2000
36184,discharging,15.4933,8.0873,-0.2007,-1.6233,37.9438,1.2334,60.0103,-0.2000
36712,discharging,15.3886,8.0895,-0.2002,-1.6198,37.9438,2.0868,59.2024,-0.2000
37051,discharging,15.3194,8.0849,-0.2023,-1.6354,37.9438,2.6377,58.6709,-0.2000
37426,discharging,15.2440,8.0869,-0.2021,-1.6340,37.9438,3.2448,58.0946,-0.2000
38293,discharging,15.0683,8.0888,-0.1999,-1.6166,37.9438,4.6536,56.7637,-0.2000
38561,discharging,15.0165,8.0884,-0.2026,-1.6388,37.9438,5.0900,56.3741,-0.2000
38892,discharging,14.9458,8.0881,-0.2024,-1.6372,37.9438,5.6273,55.8441,-0.2000
39339,discharging,14.8539,8.0874,-0.2016,-1.6307,37.9438,6.3535,55.1594,-0.2000
39658,discharging,14.7919,8.0880,-0.2024,-1.6371,37.9438,6.8705,54.6998,-0.2000
40039,discharging,14.7300,8.0870,-0.1966,-1.5902,37.9438,7.4852,54.2434,-0.2000
40296,discharging,14.7010,8.0874,-0.2006,-1.6221,37.9438,7.8914,54.0302,-0.2000
40743,discharging,14.5997,8.0886,-0.2028,-1.6405,37.9438,8.6204,53.2880,-0.2000
41136,discharging,14.5160,8.0870,-0.2015,-1.6296,37.9438,9.2579,52.6784,-0.2000
41438,discharging,14.4532,8.0881,-0.2021,-1.6350,37.9438,9.7505,52.2235,-0.2000
41777,discharging,14.3763,8.0867,-0.2031,-1.6428,37.9438,10.2996,51.6692,-0.2000
42059,discharging,14.3149,8.0888,-0.2003,-1.6198,37.9438,10.7593,51.2289,-0.2000
42819,discharging,14.1417,8.0877,-0.2035,-1.6457,37.9438,11.9976,49.9970,-0.2000
43192,discharging,14.0548,8.0854,-0.2026,-1.6378,37.9438,12.6073,49.3845,-0.2000
43618,discharging,13.9566,8.0875,-0.2043,-1.6522,37.9438,13.2995,48.6965,-0.2000
44207,discharging,13.8178,8.0876,-0.2036,-1.6463,37.9438,14.2610,47.7326,-0.2000
44524,discharging,13.7447,8.0881,-0.2029,-1.6413,37.9438,14.7773,47.2294,-0.2000
44856,discharging,13.6635,8.0864,-0.2031,-1.6420,37.9438,15.3174,46.6728,-0.2000
45151,discharging,13.5935,8.0867,-0.2023,-1.6355,37.9438,15.7997,46.1960,-0.2000
45408,discharging,13.5307,8.0864,-0.2037,-1.6468,37.9438,16.2200,45.7696,-0.2000
45747,discharging,13.4454,8.0874,-0.2018,-1.6323,37.9438,16.7740,45.1945,-0.2000
46077,discharging,13.3622,8.0852,-0.2014,-1.6280,37.9438,17.3119,44.6369,-0.2000
46339,discharging,13.3000,8.0867,-0.2041,-1.6506,37.9438,17.7381,44.2224,-0.2000
46684,discharging,13.2058,8.0875,-0.2038,-1.6482,37.9438,18.3031,43.5984,-0.2000
46971,discharging,13.1323,8.0872,-0.2027,-1.6391,37.9438,18.7737,43.1144,-0.2000
47963,discharging,12.8708,8.0856,-0.2023,-1.6357,37.9438,20.3971,41.4146,-0.2000
48706,discharging,12.6729,8.0864,-0.1994,-1.6126,37.9438,21.6088,40.1508,-0.2000
49032,discharging,12.5788,8.0852,-0.2045,-1.6536,37.9438,22.1461,39.5563,-0.2000
49296,discharging,12.5134,8.0866,-0.2033,-1.6441,37.9438,22.5745,39.1463,-0.2000
49629,discharging,12.4136,8.0870,-0.2004,-1.6206,37.9438,23.1244,38.5242,-0.2000
49923,discharging,12.3302,8.0864,-0.2011,-1.6266,37.9438,23.6077,38.0087,-0.2000
50499,discharging,12.1651,8.0860,-0.2033,-1.6436,37.9438,24.5535,36.9975,-0.2000
50892,discharging,12.0455,8.0856,-0.2041,-1.6504,37.9438,25.2002,36.2737,-0.2000
51168,discharging,11.9662,8.0866,-0.1998,-1.6159,37.9438,25.6527,35.7973,-0.2000
51553,discharging,11.8505,8.0853,-0.2013,-1.6278,37.9438,26.2865,35.1087,-0.2000
51932,discharging,11.7348,8.0866,-0.2056,-1.6624,37.9438,26.9083,34.4263,-0.2000
52832,discharging,11.4559,8.0848,-0.2053,-1.6600,37.9438,28.3884,32.8096,-0.2000
53384,discharging,11.2827,8.0875,-0.2011,-1.6261,37.9438,29.2997,31.8250,-0.2000
53742,discharging,11.1730,8.0851,-0.2044,-1.6523,37.9438,29.8881,31.2088,-0.2000
54190,discharging,11.0185,8.0862,-0.2047,-1.6550,37.9438,30.6297,30.3516,-0.2000
54660,discharging,10.8586,8.0864,-0.2056,-1.6628,37.9438,31.4102,29.4773,-0.2000
55001,discharging,10.7445,8.0837,-0.2028,-1.6392,37.9438,31.9756,28.8609,-0.2000
55464,discharging,10.5866,8.0859,-0.2023,-1.6358,37.9438,32.7405,28.0192,-0.2000
55805,discharging,10.5028,8.0842,-0.1968,-1.5911,37.9438,33.2886,27.5773,-0.2000
56201,settle3,10.5040,8.0824,-0.0230,-0.1856,37.9438,33.3062,27.5837,0.0000
56754,done,10.5179,8.0829,-0.0015,-0.0120,37.9438,33.3062,27.6564,0.0000
