t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
19838,discharging,13.2377,10.0956,-0.2999,-3.0273,37.3844,17.7565,43.8089,-0.3000
20163,discharging,13.0804,10.0963,-0.2963,-2.9915,37.3844,18.7304,42.7743,-0.3000
20444,discharging,12.9422,10.0953,-0.2957,-2.9848,37.3844,19.5835,41.8749,-0.3000
20889,discharging,12.7171,10.0958,-0.3018,-3.0465,37.3844,20.9258,40.4313,-0.3000
21987,discharging,12.1384,10.0968,-0.3007,-3.0361,37.3844,24.2395,36.8351,-0.3000
22770,discharging,11.6960,10.0959,-0.3044,-3.0730,37.3844,26.6152,34.1989,-0.3000
23506,discharging,11.2596,10.0949,-0.3000,-3.0287,37.3844,28.8644,31.6945,-0.3000
23799,discharging,11.0798,10.0951,-0.3046,-3.0748,37.3844,29.7668,30.6904,-0.3000
24268,discharging,10.7647,10.0964,-0.3258,-3.2890,37.3844,31.2549,28.9699,-0.3000
24659,discharging,10.5327,10.0939,-0.2893,-2.9202,37.3844,32.4422,27.7345,-0.3000
25865,done,10.5214,10.0857,-0.0021,-0.0215,37.3844,32.7617,27.6749,0.0000
