t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
24057,settle2,15.6844,8.5910,-0.0002,-0.0018,37.5949,0.0000,61.4997,0.0000
24793,discharging,15.5300,8.5924,-0.2002,-1.7199,37.5949,0.9210,60.2953,-0.2000
25076,discharging,15.4708,8.5921,-0.2008,-1.7256,37.5949,1.4084,59.8364,-0.2000
25406,discharging,15.4067,8.5941,-0.1998,-1.7172,37.5949,1.9698,59.3413,-0.2000
25738,discharging,15.3328,8.5931,-0.2007,-1.7246,37.5949,2.5445,58.7735,-0.2000
26031,discharging,15.2712,8.5949,-0.2000,-1.7194,37.5949,3.0485,58.3027,-0.2000
26351,discharging,15.2017,8.5919,-0.1993,-1.7127,37.5949,3.6001,57.7730,-0.2000
26641,discharging,15.1373,8.5924,-0.1996,-1.7152,37.5949,4.1004,57.2846,-0.2000
26922,discharging,15.0774,8.5939,-0.2000,-1.7186,37.5949,4.5850,56.8321,-0.2000
27255,discharging,15.0091,8.5946,-0.2011,-1.7281,37.5949,5.1556,56.3186,-0.2000
27641,discharging,14.9229,8.5930,-0.2015,-1.7311,37.5949,5.8225,55.6735,-0.2000
27984,discharging,14.8479,8.5921,-0.2021,-1.7364,37.5949,6.4117,55.1151,-0.2000
28921,discharging,14.6816,8.5938,-0.2000,-1.7184,37.5949,8.0144,53.8874,-0.2000
29676,discharging,14.5130,8.5931,-0.2016,-1.7321,37.5949,9.3141,52.6567,-0.2000
30167,discharging,14.3974,8.5923,-0.2023,-1.7381,37.5949,10.1614,51.8215,-0.2000
30538,discharging,14.3162,8.5927,-0.2004,-1.7224,37.5949,10.7992,51.2382,-0.2000
33522,discharging,13.5700,8.5925,-0.2011,-1.7281,37.5949,15.9530,46.0362,-0.2000
34255,discharging,13.3793,8.5933,-0.2022,-1.7374,37.5949,17.2192,44.7514,-0.2000
35052,discharging,13.1623,8.5934,-0.2004,-1.7220,37.5949,18.5976,43.3117,-0.2000
35793,discharging,12.9597,8.5937,-0.2025,-1.7401,37.5949,19.8837,41.9883,-0.2000
36315,discharging,12.8152,8.5931,-0.1998,-1.7170,37.5949,20.7858,41.0574,-0.2000
36608,discharging,12.7308,8.5908,-0.2027,-1.7418,37.5949,21.2947,40.5180,-0.2000
36992,discharging,12.6134,8.5910,-0.2039,-1.7518,37.5949,21.9624,39.7746,-0.2000
37265,discharging,12.5372,8.5914,-0.2057,-1.7670,37.5949,22.4360,39.2955,-0.2000
37548,discharging,12.4538,8.5936,-0.2010,-1.7274,37.5949,22.9284,38.7746,-0.2000
37895,discharging,12.3475,8.5907,-0.2048,-1.7590,37.5949,23.5285,38.1151,-0.2000
38212,discharging,12.2561,8.5932,-0.2036,-1.7496,37.5949,24.0745,37.5530,-0.2000
38452,discharging,12.1795,8.5926,-0.2023,-1.7383,37.5949,24.4960,37.0848,-0.2000
38738,discharging,12.0921,8.5912,-0.2004,-1.7216,37.5949,24.9924,36.5550,-0.2000
39131,discharging,11.9660,8.5904,-0.2034,-1.7475,37.5949,25.6772,35.7965,-0.2000
39933,discharging,11.7115,8.5899,-0.2035,-1.7480,37.5949,27.0721,34.2897,-0.2000
40671,discharging,11.4704,8.5930,-0.2038,-1.7516,37.5949,28.3586,32.8925,-0.2000
40962,discharging,11.3748,8.5931,-0.2021,-1.7365,37.5949,28.8658,32.3468,-0.2000
41436,discharging,11.2135,8.5919,-0.2054,-1.7645,37.5949,29.6907,31.4357,-0.2000
41778,discharging,11.0933,8.5925,-0.2037,-1.7506,37.5949,30.2904,30.7653,-0.2000
42198,discharging,10.9499,8.5924,-0.2063,-1.7727,37.5949,31.0237,29.9750,-0.2000
42489,discharging,10.8422,8.5921,-0.2044,-1.7561,37.5949,31.5346,29.3881,-0.2000
42825,discharging,10.7210,8.5912,-0.2034,-1.7472,37.5949,32.1212,28.7352,-0.2000
43511,discharging,10.5042,8.5897,-0.1939,-1.6654,37.5949,33.3086,27.5847,-0.2000
43845,settle3,10.5024,8.5870,-0.0312,-0.2683,37.5949,33.3304,27.5751,0.0000
44515,done,10.5182,8.5872,-0.0016,-0.0141,37.5949,33.3304,27.6581,0.0000
