t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
27274,discharging,15.3164,8.0866,-0.2004,-1.6203,38.0574,2.6828,58.6483,-0.2000
27622,discharging,15.2468,8.0873,-0.2004,-1.6207,38.0574,3.2445,58.1159,-0.2000
27941,discharging,15.1850,8.0875,-0.1995,-1.6139,38.0574,3.7611,57.6464,-0.2000
28377,discharging,15.0933,8.0881,-0.2014,-1.6292,38.0574,4.4726,56.9522,-0.2000
28676,discharging,15.0322,8.0874,-0.1997,-1.6149,38.0574,4.9590,56.4918,-0.2000
28990,discharging,14.9724,8.0860,-0.2003,-1.6197,38.0574,5.4681,56.0432,-0.2000
29333,discharging,14.8974,8.0876,-0.1993,-1.6117,38.0574,6.0251,55.4833,-0.2000
29665,discharging,14.8292,8.0870,-0.2017,-1.6314,38.0574,6.5607,54.9762,-0.2000
29936,discharging,14.7778,8.0890,-0.2014,-1.6293,38.0574,7.0027,54.5958,-0.2000
30249,discharging,14.7303,8.0869,-0.1959,-1.5841,38.0574,7.5074,54.2452,-0.2000
30846,discharging,14.6193,8.0870,-0.2041,-1.6505,38.0574,8.4683,53.4308,-0.2000
31155,discharging,14.5562,8.0868,-0.1986,-1.6063,38.0574,8.9720,52.9706,-0.2000
31708,discharging,14.4380,8.0867,-0.1991,-1.6102,38.0574,9.8693,52.1141,-0.2000
32735,discharging,14.2081,8.0878,-0.2020,-1.6340,38.0574,11.5404,50.4678,-0.2000
33524,discharging,14.0267,8.0879,-0.2004,-1.6211,38.0574,12.8271,49.1871,-0.2000
34251,discharging,13.8568,8.0876,-0.2014,-1.6290,38.0574,14.0116,48.0027,-0.2000
34648,discharging,13.7622,8.0855,-0.2004,-1.6201,38.0574,14.6600,47.3493,-0.2000
35039,discharging,13.6735,8.0879,-0.2018,-1.6320,38.0574,15.2727,46.7409,-0.2000
35341,discharging,13.5979,8.0871,-0.2026,-1.6382,38.0574,15.7898,46.2255,-0.2000
35789,discharging,13.4873,8.0872,-0.1996,-1.6143,38.0574,16.5185,45.4770,-0.2000
36308,discharging,13.3570,8.0868,-0.2028,-1.6397,38.0574,17.3668,44.6024,-0.2000
36698,discharging,13.2579,8.0871,-0.2038,-1.6482,38.0574,18.0035,43.9431,-0.2000
37009,discharging,13.1802,8.0885,-0.2018,-1.6323,38.0574,18.5120,43.4293,-0.2000
37303,discharging,13.1026,8.0875,-0.2015,-1.6298,38.0574,18.9952,42.9198,-0.2000
37638,discharging,13.0149,8.0870,-0.2027,-1.6392,38.0574,19.5403,42.3467,-0.2000
37918,discharging,12.9431,8.0870,-0.2012,-1.6274,38.0574,19.9994,41.8809,-0.2000
38251,discharging,12.8500,8.0881,-0.2086,-1.6872,38.0574,20.5434,41.2807,-0.2000
38542,discharging,12.7747,8.0868,-0.2030,-1.6413,38.0574,21.0204,40.7982,-0.2000
38846,discharging,12.6987,8.0866,-0.2009,-1.6250,38.0574,21.5155,40.3144,-0.2000
39404,discharging,12.5386,8.0865,-0.2031,-1.6426,38.0574,22.4349,39.3043,-0.2000
39899,discharging,12.4017,8.0870,-0.2046,-1.6544,38.0574,23.2454,38.4506,-0.2000
40648,discharging,12.1882,8.0868,-0.2016,-1.6300,38.0574,24.4740,37.1382,-0.2000
41435,discharging,11.9571,8.0876,-0.2050,-1.6577,38.0574,25.7679,35.7433,-0.2000
41726,discharging,11.8718,8.0866,-0.2034,-1.6446,38.0574,26.2451,35.2351,-0.2000
42037,discharging,11.7840,8.0866,-0.2041,-1.6501,38.0574,26.7546,34.7158,-0.2000
42324,discharging,11.6894,8.0849,-0.2034,-1.6446,38.0574,27.2310,34.1605,-0.2000
42769,discharging,11.5539,8.0858,-0.2031,-1.6418,38.0574,27.9644,33.3733,-0.2000
43028,discharging,11.4789,8.0862,-0.2025,-1.6375,38.0574,28.3855,32.9411,-0.2000
43388,discharging,11.3610,8.0866,-0.2012,-1.6273,38.0574,28.9813,32.2683,-0.2000
43778,discharging,11.2326,8.0853,-0.2062,-1.6674,38.0574,29.6274,31.5428,-0.2000
44247,discharging,11.0817,8.0864,-0.2021,-1.6341,38.0574,30.3993,30.7008,-0.2000
44592,discharging,10.9643,8.0854,-0.2051,-1.6587,38.0574,30.9713,30.0542,-0.2000
45542,discharging,10.6431,8.0849,-0.2047,-1.6550,38.0574,32.5449,28.3191,-0.2000
46028,discharging,10.5107,8.0867,-0.1899,-1.5358,38.0574,33.3351,27.6187,-0.2000
46316,settle3,10.5000,8.0827,-0.0506,-0.4090,38.0574,33.3866,27.5626,0.0000
46597,done,10.5094,8.0825,-0.0081,-0.0657,38.0574,33.3866,27.6121,0.0000
