t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
18191,charging,14.6965,8.5871,0.2001,1.7184,26.9318,0.0000,53.9970,0.2000
18472,charging,14.7287,8.5850,0.1934,1.6605,27.4108,0.0000,54.2338,0.2000
18762,charging,14.7618,8.5857,0.1983,1.7024,27.9002,0.0000,54.4776,0.2000
19661,charging,14.9181,8.5871,0.1991,1.7100,29.4457,0.0000,55.6377,0.2000
19937,charging,14.9660,8.5852,0.2006,1.7221,29.9225,0.0000,55.9949,0.2000
20248,charging,15.0175,8.5859,0.1978,1.6985,30.4554,0.0000,56.3810,0.2000
20546,charging,15.0680,8.5846,0.1999,1.7162,30.9692,0.0000,56.7615,0.2000
20987,charging,15.1368,8.5838,0.2004,1.7206,31.7271,0.0000,57.2803,0.2000
22006,charging,15.3022,8.5847,0.2009,1.7250,33.4816,0.0000,58.5390,0.2000
22780,charging,15.4180,8.5860,0.2002,1.7185,34.8131,0.0000,59.4284,0.2000
23520,charging,15.5256,8.5860,0.1987,1.7063,36.0840,0.0000,60.2613,0.2000
23847,charging,15.5736,8.5860,0.1975,1.6956,36.6455,0.0000,60.6344,0.2000
24538,charging,15.6663,8.5841,0.1986,1.7049,37.8328,0.0000,61.3579,0.2000
24830,settle2,15.7051,8.5872,0.1775,1.5245,38.2114,0.0000,61.6623,0.0000
25240,settle2,15.6849,8.5896,-0.0007,-0.0058,38.2114,0.0000,61.5043,0.0000
25580,discharging,15.6129,8.5906,-0.1718,-1.4756,38.2114,0.2818,60.9407,-0.2000
25978,discharging,15.5255,8.5923,-0.2014,-1.7308,38.2114,0.9372,60.2601,-0.2000
27024,discharging,15.3052,8.5945,-0.2007,-1.7253,38.2114,2.7332,58.5626,-0.2000
28014,discharging,15.0885,8.5916,-0.2018,-1.7341,38.2114,4.4393,56.9159,-0.2000
28393,discharging,15.0123,8.5946,-0.1997,-1.7160,38.2114,5.0878,56.3421,-0.2000
28724,discharging,14.9382,8.5933,-0.2024,-1.7397,38.2114,5.6580,55.7875,-0.2000
29429,discharging,14.7855,8.5930,-0.2018,-1.7343,38.2114,6.8723,54.6528,-0.2000
29727,discharging,14.7320,8.5935,-0.1959,-1.6838,38.2114,7.3827,54.2577,-0.2000
30160,discharging,14.6672,8.5946,-0.2051,-1.7627,38.2114,8.1172,53.7818,-0.2000
30492,discharging,14.5888,8.5914,-0.2003,-1.7207,38.2114,8.6898,53.2080,-0.2000
30789,discharging,14.5215,8.5941,-0.2020,-1.7361,38.2114,9.2013,52.7181,-0.2000
31025,discharging,14.4655,8.5935,-0.2016,-1.7321,38.2114,9.6084,52.3129,-0.2000
31504,discharging,14.3515,8.5928,-0.2013,-1.7297,38.2114,10.4351,51.4916,-0.2000
31802,discharging,14.2865,8.5937,-0.2002,-1.7208,38.2114,10.9465,51.0263,-0.2000
32122,discharging,14.2115,8.5928,-0.2012,-1.7286,38.2114,11.5012,50.4914,-0.2000
32411,discharging,14.1394,8.5935,-0.2009,-1.7263,38.2114,12.0008,49.9805,-0.2000
33013,discharging,13.9926,8.5927,-0.2021,-1.7369,38.2114,13.0201,48.9481,-0.2000
33260,discharging,13.9313,8.5932,-0.2019,-1.7353,38.2114,13.4629,48.5204,-0.2000
33677,discharging,13.8246,8.5922,-0.2028,-1.7429,38.2114,14.1860,47.7801,-0.2000
33919,discharging,13.7649,8.5922,-0.2005,-1.7225,38.2114,14.6057,47.3679,-0.2000
37027,discharging,12.9318,8.5918,-0.2016,-1.7323,38.2114,19.9783,41.8078,-0.2000
38362,discharging,12.5508,8.5929,-0.2001,-1.7191,38.2114,22.2920,39.3808,-0.2000
38889,discharging,12.3913,8.5923,-0.2027,-1.7417,38.2114,23.2075,38.3862,-0.2000
39150,discharging,12.3170,8.5918,-0.2018,-1.7340,38.2114,23.6613,37.9270,-0.2000
39507,discharging,12.2038,8.5922,-0.2045,-1.7572,38.2114,24.2807,37.2332,-0.2000
39798,discharging,12.1161,8.5920,-0.2055,-1.7660,38.2114,24.7873,36.7001,-0.2000
40116,discharging,12.0247,8.5932,-0.2011,-1.7279,38.2114,25.3374,36.1482,-0.2000
40408,discharging,11.9237,8.5927,-0.2035,-1.7490,38.2114,25.8489,35.5435,-0.2000
40742,discharging,11.8171,8.5921,-0.2025,-1.7398,38.2114,26.4301,34.9110,-0.2000
41032,discharging,11.7257,8.5917,-0.2039,-1.7519,38.2114,26.9348,34.3728,-0.2000
41297,discharging,11.6427,8.5928,-0.2038,-1.7515,38.2114,27.3944,33.8882,-0.2000
41637,discharging,11.5280,8.5910,-0.2034,-1.7470,38.2114,27.9899,33.2236,-0.2000
41923,discharging,11.4340,8.5905,-0.2038,-1.7511,38.2114,28.4863,32.6841,-0.2000
42453,discharging,11.2524,8.5905,-0.2045,-1.7571,38.2114,29.4118,31.6541,-0.2000
42743,discharging,11.1551,8.5917,-0.2054,-1.7644,38.2114,29.9146,31.1088,-0.2000
43215,discharging,10.9890,8.5917,-0.2022,-1.7371,38.2114,30.7425,30.1896,-0.2000
43608,discharging,10.8443,8.5903,-0.2043,-1.7554,38.2114,31.4307,29.3997,-0.2000
44005,discharging,10.7020,8.5905,-0.2048,-1.7595,38.2114,32.1267,28.6330,-0.2000
44756,settle3,10.5035,8.5888,-0.0978,-0.8399,38.2114,33.2647,27.5809,0.0000
45541,done,10.5184,8.5883,-0.0020,-0.0169,38.2114,33.2647,27.6591,0.0000
