t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
25466,discharging,15.4844,9.0862,-0.2003,-1.8202,38.0390,1.3299,59.9413,-0.2000
25998,discharging,15.3696,9.0974,-0.1999,-1.8188,38.0390,2.2918,59.0559,-0.2000
26752,discharging,15.1916,9.0914,-0.2029,-1.8446,38.0390,3.5955,57.6963,-0.2000
27377,discharging,15.0508,9.0886,-0.1994,-1.8126,38.0390,4.8487,56.6318,-0.2000
27704,discharging,14.9546,9.1023,-0.2051,-1.8665,38.0390,5.4612,55.9098,-0.2000
28614,discharging,14.7641,9.0975,-0.1993,-1.8130,38.0390,7.1210,54.4945,-0.2000
28906,discharging,14.7203,9.0878,-0.1917,-1.7422,38.0390,7.6400,54.1716,-0.2000
29726,discharging,14.5429,9.0976,-0.2011,-1.8296,38.0390,8.9535,52.8739,-0.2000
30053,discharging,14.4663,9.0929,-0.1988,-1.8075,38.0390,9.5637,52.3181,-0.2000
30781,discharging,14.2916,9.0830,-0.2012,-1.8278,38.0390,10.9831,51.0625,-0.2000
31107,discharging,14.2123,9.0899,-0.2004,-1.8218,38.0390,11.5555,50.4974,-0.2000
32097,discharging,13.9561,9.0959,-0.1956,-1.7791,38.0390,13.4093,48.6932,-0.2000
32394,discharging,13.8746,9.0994,-0.2009,-1.8283,38.0390,13.9676,48.1260,-0.2000
32681,discharging,13.7978,9.0956,-0.2002,-1.8212,38.0390,14.4521,47.5950,-0.2000
33265,discharging,13.6314,9.0948,-0.1988,-1.8077,38.0390,15.5601,46.4536,-0.2000
33573,discharging,13.5548,9.0975,-0.1983,-1.8037,38.0390,16.1564,45.9331,-0.2000
33912,discharging,13.4567,9.0932,-0.1979,-1.7997,38.0390,16.7794,45.2710,-0.2000
34231,discharging,13.3764,9.1025,-0.2002,-1.8221,38.0390,17.3559,44.7318,-0.2000
34562,discharging,13.2785,9.0930,-0.2040,-1.8547,38.0390,17.9802,44.0793,-0.2000
34853,discharging,13.2034,9.0955,-0.2004,-1.8232,38.0390,18.4756,43.5824,-0.2000
35284,discharging,13.0573,9.0977,-0.2007,-1.8258,38.0390,19.2648,42.6232,-0.2000
35564,discharging,13.0006,9.0864,-0.1975,-1.7949,38.0390,19.7996,42.2537,-0.2000
35904,discharging,12.8813,9.0910,-0.1977,-1.7973,38.0390,20.3834,41.4820,-0.2000
36217,discharging,12.7900,9.1046,-0.2031,-1.8491,38.0390,20.9786,40.8962,-0.2000
37271,discharging,12.4706,9.0967,-0.2018,-1.8361,38.0390,22.8649,38.8791,-0.2000
37611,discharging,12.3611,9.0927,-0.2010,-1.8281,38.0390,23.4287,38.1992,-0.2000
37945,discharging,12.2632,9.0950,-0.1980,-1.8012,38.0390,24.0333,37.5965,-0.2000
38639,discharging,12.0298,9.0896,-0.2047,-1.8610,38.0390,25.2488,36.1789,-0.2000
38930,discharging,11.9288,9.0958,-0.1992,-1.8115,38.0390,25.7852,35.5743,-0.2000
39246,discharging,11.8314,9.0904,-0.2002,-1.8199,38.0390,26.3341,34.9955,-0.2000
39594,discharging,11.7306,9.0951,-0.2004,-1.8225,38.0390,26.9982,34.4019,-0.2000
39979,discharging,11.5865,9.0826,-0.2044,-1.8563,38.0390,27.6819,33.5617,-0.2000
40240,discharging,11.4889,9.1015,-0.1997,-1.8171,38.0390,28.1650,32.9985,-0.2000
40582,discharging,11.3763,9.0899,-0.1982,-1.8019,38.0390,28.7760,32.3550,-0.2000
40975,discharging,11.2227,9.0841,-0.2005,-1.8212,38.0390,29.4851,31.4872,-0.2000
41208,discharging,11.1742,9.0919,-0.1977,-1.7972,38.0390,29.9353,31.2156,-0.2000
41626,discharging,10.9823,9.0890,-0.1986,-1.8053,38.0390,30.7138,30.1529,-0.2000
42195,discharging,10.7895,9.0951,-0.2058,-1.8713,38.0390,31.7424,29.1031,-0.2000
42484,discharging,10.6800,9.0872,-0.2004,-1.8210,38.0390,32.2451,28.5155,-0.2000
42881,discharging,10.5129,9.0942,-0.1993,-1.8129,38.0390,33.0153,27.6305,-0.2000
43469,settle3,10.5132,9.1099,-0.0158,-0.1440,38.0390,33.3308,27.6319,0.0000
43806,done,10.5276,9.0805,-0.0053,-0.0481,38.0390,33.3308,27.7074,0.0000
