t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
51074,hold,15.2040,10.0954,0.0005,0.0046,36.5939,0.0000,57.7904,0.0000
51354,hold,15.2034,10.0983,0.0011,0.0111,36.5939,0.0000,57.7859,0.0000
51901,hold,15.1993,10.0979,-0.0003,-0.0035,36.5939,0.0000,57.7550,0.0000
52305,hold,15.1951,10.0972,-0.0017,-0.0173,36.5939,0.0000,57.7229,0.0000
52598,hold,15.1946,10.0985,0.0019,0.0192,36.5939,0.0000,57.7188,0.0000
52917,hold,15.1913,10.0984,-0.0000,-0.0001,36.5939,0.0000,57.6939,0.0000
53354,hold,15.1865,10.0964,-0.0004,-0.0036,36.5939,0.0000,57.6578,0.0000
53965,hold,15.1825,10.0966,0.0000,0.0000,36.5939,0.0000,57.6274,0.0000
54615,hold,15.1791,10.0947,-0.0005,-0.0046,36.5939,0.0000,57.6012,0.0000
55127,hold,15.1727,10.0966,0.0003,0.0033,36.5939,0.0000,57.5526,0.0000
55458,hold,15.1700,10.0959,0.0005,0.0052,36.5939,0.0000,57.5323,0.0000
55797,hold,15.1670,10.0982,0.0001,0.0007,36.5939,0.0000,57.5098,0.0000
57192,hold,15.1572,10.0970,0.0002,0.0017,36.5939,0.0000,57.4349,0.0000
57963,hold,15.1510,10.0969,-0.0017,-0.0168,36.5939,0.0000,57.3884,0.0000
58449,hold,15.1470,10.0959,-0.0003,-0.0035,36.5939,0.0000,57.3579,0.0000
59581,hold,15.1399,10.0975,0.0002,0.0018,36.5939,0.0000,57.3041,0.0000
59976,hold,15.1357,10.0963,-0.0009,-0.0088,36.5939,0.0000,57.2726,0.0000
60786,hold,15.1296,10.0952,-0.0005,-0.0046,36.5939,0.0000,57.2260,0.0000
61075,hold,15.1268,10.0958,0.0000,0.0004,36.5939,0.0000,57.2049,0.0000
61362,hold,15.1242,10.0963,-0.0003,-0.0029,36.5939,0.0000,57.1852,0.0000
62285,hold,15.1225,10.0982,-0.0007,-0.0072,36.5939,0.0000,57.1728,0.0000
62820,hold,15.1170,10.0966,-0.0015,-0.0152,36.5939,0.0000,57.1308,0.0000
63372,hold,15.1129,10.0970,-0.0012,-0.0124,36.5939,0.0000,57.1002,0.0000
63691,hold,15.1119,10.0965,0.0001,0.0009,36.5939,0.0000,57.0928,0.0000
65714,hold,15.0986,10.0950,0.0003,0.0029,36.5939,0.0000,56.9920,0.0000
67715,hold,15.0838,10.0948,-0.0005,-0.0047,36.5939,0.0000,56.8805,0.0000
68348,hold,15.0813,10.0955,0.0006,0.0059,36.5939,0.0000,56.8612,0.0000
68983,hold,15.0782,10.0952,0.0006,0.0060,36.5939,0.0000,56.8382,0.0000
70000,hold,15.0716,10.0970,0.0003,0.0028,36.5939,0.0000,56.7883,0.0000
70503,hold,15.0675,10.0957,0.0009,0.0089,36.5939,0.0000,56.7572,0.0000
73032,hold,15.0545,10.0968,-0.0004,-0.0044,36.5939,0.0000,56.6595,0.0000
73569,hold,15.0501,10.0962,-0.0005,-0.0052,36.5939,0.0000,56.6261,0.0000
74119,hold,15.0465,10.0948,0.0003,0.0026,36.5939,0.0000,56.5995,0.0000
74872,hold,15.0420,10.0964,-0.0007,-0.0073,36.5939,0.0000,56.5658,0.0000
75335,hold,15.0401,10.0960,0.0002,0.0017,36.5939,0.0000,56.5509,0.0000
75695,hold,15.0400,10.0977,0.0007,0.0067,36.5939,0.0000,56.5503,0.0000
75991,hold,15.0375,10.0969,0.0004,0.0043,36.5939,0.0000,56.5314,0.0000
76689,hold,15.0313,10.0963,-0.0026,-0.0267,36.5939,0.0000,56.4847,0.0000
77394,hold,15.0271,10.0977,-0.0002,-0.0019,36.5939,0.0000,56.4531,0.0000
77660,hold,15.0291,10.0984,0.0002,0.0020,36.5939,0.0000,56.4684,0.0000
78118,hold,15.0271,10.0981,0.0000,0.0003,36.5939,0.0000,56.4534,0.0000
78392,hold,15.0247,10.0966,0.0009,0.0094,36.5939,0.0000,56.4355,0.0000
79761,hold,15.0161,10.0976,0.0005,0.0051,36.5939,0.0000,56.3707,0.0000
80367,hold,15.0137,10.0972,-0.0007,-0.0067,36.5939,0.0000,56.3527,0.0000
81559,hold,15.0069,10.0970,-0.0009,-0.0095,36.5939,0.0000,56.3015,0.0000
82405,hold,15.0010,10.0965,-0.0012,-0.0121,36.5939,0.0000,56.2577,0.0000
82836,hold,14.9996,10.0951,0.0004,0.0037,36.5939,0.0000,56.2467,0.0000
83346,hold,14.9961,10.0952,-0.0008,-0.0085,36.5939,0.0000,56.2204,0.0000
83766,hold,14.9953,10.0966,-0.0007,-0.0068,36.5939,0.0000,56.2149,0.0000
84384,hold,14.9926,10.0971,-0.0014,-0.0145,36.5939,0.0000,56.1945,0.0000
85134,hold,14.9894,10.0942,0.0006,0.0059,36.5939,0.0000,56.1705,0.0000
85930,hold,14.9838,10.0954,-0.0004,-0.0040,36.5939,0.0000,56.1282,0.0000
86389,hold,14.9821,10.0959,0.0001,0.0012,36.5939,0.0000,56.1160,0.0000
86924,hold,14.9786,10.0959,0.0002,0.0017,36.5939,0.0000,56.0898,0.0000
87716,hold,14.9753,10.0980,0.0005,0.0047,36.5939,0.0000,56.0650,0.0000
88065,hold,14.9736,10.0949,-0.0008,-0.0076,36.5939,0.0000,56.0521,0.0000
88488,hold,14.9697,10.0949,-0.0003,-0.0031,36.5939,0.0000,56.0227,0.0000
88941,hold,14.9692,10.0969,-0.0000,-0.0004,36.5939,0.0000,56.0194,0.0000
90020,hold,14.9643,10.0958,-0.0001,-0.0007,36.5939,0.0000,55.9828,0.0000
90772,hold,14.9624,10.0948,-0.0005,-0.0049,36.5939,0.0000,55.9685,0.0000
91067,hold,14.9590,10.0952,-0.0005,-0.0047,36.5939,0.0000,55.9431,0.0000
91338,hold,14.9582,10.0963,0.0006,0.0060,36.5939,0.0000,55.9366,0.0000
94638,hold,14.9438,10.0962,0.0003,0.0029,36.5939,0.0000,55.8297,0.0000
95396,hold,14.9407,10.0946,0.0009,0.0094,36.5939,0.0000,55.8061,0.0000
96139,hold,14.9367,10.0956,-0.0009,-0.0093,36.5939,0.0000,55.7766,0.0000
96516,hold,14.9364,10.0984,0.0007,0.0075,36.5939,0.0000,55.7742,0.0000
96864,hold,14.9327,10.0967,-0.0014,-0.0143,36.5939,0.0000,55.7466,0.0000
97269,hold,14.9318,10.0974,-0.0008,-0.0080,36.5939,0.0000,55.7394,0.0000
97703,hold,14.9336,10.0964,-0.0002,-0.0025,36.5939,0.0000,55.7529,0.0000
98201,hold,14.9295,10.0969,0.0001,0.0009,36.5939,0.0000,55.7228,0.0000
98737,hold,14.9271,10.0962,-0.0004,-0.0043,36.5939,0.0000,55.7044,0.0000
99242,hold,14.9236,10.0971,-0.0001,-0.0014,36.5939,0.0000,55.6787,0.0000
99995,hold,14.9216,10.0990,-0.0003,-0.0035,36.5939,0.0000,55.6637,0.0000
100532,hold,14.9188,10.0964,-0.0010,-0.0101,36.5939,0.0000,55.6427,0.0000
101403,hold,14.9188,10.0989,0.0003,0.0031,36.5939,0.0000,55.6423,0.0000
101830,hold,14.9156,10.0956,0.0005,0.0046,36.5939,0.0000,55.6185,0.0000
102786,hold,14.9130,10.0975,0.0001,0.0007,36.5939,0.0000,55.5993,0.0000
103603,hold,14.9094,10.0958,-0.0007,-0.0073,36.5939,0.0000,55.5726,0.0000
104365,hold,14.9055,10.0973,0.0002,0.0019,36.5939,0.0000,55.5433,0.0000
104667,hold,14.9054,10.0977,0.0002,0.0018,36.5939,0.0000,55.5429,0.0000
105628,hold,14.9013,10.0979,0.0008,0.0078,36.5939,0.0000,55.5120,0.0000
113302,hold,14.8713,10.0978,-0.0001,-0.0006,36.5939,0.0000,55.2891,0.0000
114146,hold,14.8682,10.0962,0.0007,0.0071,36.5939,0.0000,55.2656,0.0000
115166,hold,14.8644,10.0981,0.0001,0.0006,36.5939,0.0000,55.2377,0.0000
115913,hold,14.8649,10.0957,0.0009,0.0089,36.5939,0.0000,55.2412,0.0000
116448,hold,14.8602,10.0976,-0.0008,-0.0078,36.5939,0.0000,55.2063,0.0000
119780,hold,14.8498,10.0942,-0.0005,-0.0046,36.5939,0.0000,55.1292,0.0000
120788,hold,14.8484,10.0970,-0.0007,-0.0075,36.5939,0.0000,55.1189,0.0000
121325,hold,14.8449,10.0964,0.0002,0.0021,36.5939,0.0000,55.0925,0.0000
122066,hold,14.8449,10.0972,-0.0009,-0.0088,36.5939,0.0000,55.0930,0.0000
122386,hold,14.8410,10.0950,-0.0004,-0.0041,36.5939,0.0000,55.0641,0.0000
124884,hold,14.8330,10.0959,0.0007,0.0072,36.5939,0.0000,55.0045,0.0000
125905,hold,14.8313,10.0955,-0.0010,-0.0096,36.5939,0.0000,54.9922,0.0000
126452,hold,14.8293,10.0944,-0.0013,-0.0131,36.5939,0.0000,54.9772,0.0000
131548,hold,14.8140,10.0956,0.0016,0.0159,36.5939,0.0000,54.8639,0.0000
132061,hold,14.8120,10.0970,-0.0002,-0.0021,36.5939,0.0000,54.8492,0.0000
132593,hold,14.8113,10.0967,0.0003,0.0026,36.5939,0.0000,54.8436,0.0000
133364,hold,14.8082,10.0978,-0.0001,-0.0011,36.5939,0.0000,54.8204,0.0000
133744,hold,14.8089,10.0967,-0.0000,-0.0003,36.5939,0.0000,54.8262,0.0000
134355,hold,14.8056,10.0960,-0.0006,-0.0062,36.5939,0.0000,54.8014,0.0000
135157,hold,14.8040,10.0978,0.0001,0.0011,36.5939,0.0000,54.7893,0.0000
135917,hold,14.8026,10.0972,-0.0000,-0.0001,36.5939,0.0000,54.7794,0.0000
136604,hold,14.8010,10.0980,-0.0004,-0.0041,36.5939,0.0000,54.7672,0.0000
137203,hold,14.7976,10.0972,-0.0008,-0.0082,36.5939,0.0000,54.7419,0.0000
137699,hold,14.7973,10.0981,0.0012,0.0123,36.5939,0.0000,54.7402,0.0000
138208,hold,14.7967,10.0978,0.0003,0.0031,36.5939,0.0000,54.7357,0.0000
138946,hold,14.7918,10.0952,0.0004,0.0043,36.5939,0.0000,54.6993,0.0000
139752,hold,14.7912,10.0979,-0.0002,-0.0016,36.5939,0.0000,54.6951,0.0000
140268,hold,14.7896,10.0973,-0.0003,-0.0025,36.5939,0.0000,54.6830,0.0000
140744,hold,14.7901,10.0980,-0.0002,-0.0015,36.5939,0.0000,54.6865,0.0000
141045,hold,14.7904,10.0971,0.0019,0.0196,36.5939,0.0000,54.6890,0.0000
141797,hold,14.7870,10.0981,-0.0010,-0.0105,36.5939,0.0000,54.6642,0.0000
142240,hold,14.7840,10.0950,-0.0001,-0.0010,36.5939,0.0000,54.6419,0.0000
142834,hold,14.7823,10.0964,-0.0006,-0.0057,36.5939,0.0000,54.6289,0.0000
143860,hold,14.7802,10.0955,-0.0010,-0.0100,36.5939,0.0000,54.6138,0.0000
144346,hold,14.7786,10.0963,-0.0010,-0.0106,36.5939,0.0000,54.6014,0.0000
145143,hold,14.7772,10.0974,-0.0011,-0.0112,36.5939,0.0000,54.5917,0.0000
145898,hold,14.7744,10.0963,-0.0011,-0.0107,36.5939,0.0000,54.5707,0.0000
146143,hold,14.7754,10.0971,-0.0013,-0.0129,36.5939,0.0000,54.5782,0.0000
146632,hold,14.7749,10.0974,0.0006,0.0060,36.5939,0.0000,54.5744,0.0000
147024,hold,14.7729,10.0968,0.0004,0.0042,36.5939,0.0000,54.5596,0.0000
147355,hold,14.7726,10.0961,0.0006,0.0056,36.5939,0.0000,54.5577,0.0000
147589,hold,14.7714,10.0944,0.0000,0.0004,36.5939,0.0000,54.5483,0.0000
149181,hold,14.7657,10.0963,-0.0019,-0.0190,36.5939,0.0000,54.5065,0.0000
149969,hold,14.7656,10.0977,0.0006,0.0058,36.5939,0.0000,54.5054,0.0000
152240,hold,14.7604,10.0958,-0.0006,-0.0065,36.5939,0.0000,54.4674,0.0000
152982,hold,14.7548,10.0968,-0.0009,-0.0093,36.5939,0.0000,54.4259,0.0000
154099,hold,14.7548,10.0964,-0.0001,-0.0009,36.5939,0.0000,54.4257,0.0000
154853,hold,14.7512,10.0973,-0.0002,-0.0017,36.5939,0.0000,54.3996,0.0000
155157,hold,14.7542,10.0948,0.0011,0.0115,36.5939,0.0000,54.4213,0.0000
155635,hold,14.7514,10.0958,0.0005,0.0052,36.5939,0.0000,54.4010,0.0000
155877,hold,14.7517,10.0970,0.0010,0.0099,36.5939,0.0000,54.4030,0.0000
156316,hold,14.7491,10.0972,-0.0002,-0.0016,36.5939,0.0000,54.3838,0.0000
156902,hold,14.7494,10.0977,-0.0001,-0.0012,36.5939,0.0000,54.3859,0.0000
159174,hold,14.7436,10.0950,0.0008,0.0081,36.5939,0.0000,54.3436,0.0000
159982,hold,14.7409,10.0963,-0.0006,-0.0065,36.5939,0.0000,54.3236,0.0000
160464,hold,14.7402,10.0977,0.0016,0.0164,36.5939,0.0000,54.3184,0.0000
160969,hold,14.7407,10.0961,0.0004,0.0043,36.5939,0.0000,54.3219,0.0000
161511,hold,14.7398,10.0964,0.0005,0.0053,36.5939,0.0000,54.3152,0.0000
162004,hold,14.7390,10.0960,0.0009,0.0091,36.5939,0.0000,54.3098,0.0000
162551,hold,14.7366,10.0948,-0.0008,-0.0084,36.5939,0.0000,54.2922,0.0000
162787,hold,14.7375,10.0982,-0.0001,-0.0010,36.5939,0.0000,54.2984,0.0000
163296,hold,14.7360,10.0973,0.0002,0.0023,36.5939,0.0000,54.2873,0.0000
163776,hold,14.7357,10.0957,-0.0020,-0.0206,36.5939,0.0000,54.2849,0.0000
164119,hold,14.7350,10.0954,-0.0008,-0.0076,36.5939,0.0000,54.2800,0.0000
164816,hold,14.7340,10.0987,-0.0012,-0.0119,36.5939,0.0000,54.2729,0.0000
165328,hold,14.7355,10.0981,0.0007,0.0075,36.5939,0.0000,54.2838,0.0000
165865,hold,14.7336,10.0986,-0.0013,-0.0133,36.5939,0.0000,54.2697,0.0000
167120,hold,14.7329,10.0976,-0.0010,-0.0097,36.5939,0.0000,54.2646,0.0000
167656,hold,14.7317,10.0974,0.0000,0.0001,36.5939,0.0000,54.2557,0.0000
167951,hold,14.7319,10.0981,-0.0001,-0.0011,36.5939,0.0000,54.2575,0.0000
169170,hold,14.7306,10.0968,0.0006,0.0060,36.5939,0.0000,54.2475,0.0000
170198,hold,14.7301,10.0965,0.0002,0.0017,36.5939,0.0000,54.2443,0.0000
170730,hold,14.7300,10.0962,-0.0018,-0.0185,36.5939,0.0000,54.2429,0.0000
171079,hold,14.7303,10.0979,0.0002,0.0019,36.5939,0.0000,54.2452,0.0000
171729,hold,14.7296,10.0958,-0.0001,-0.0012,36.5939,0.0000,54.2403,0.0000
172023,hold,14.7293,10.0969,-0.0010,-0.0105,36.5939,0.0000,54.2382,0.0000
172505,hold,14.7296,10.0962,-0.0007,-0.0075,36.5939,0.0000,54.2406,0.0000
172807,hold,14.7296,10.0976,0.0001,0.0010,36.5939,0.0000,54.2406,0.0000
173094,hold,14.7296,10.0971,0.0009,0.0095,36.5939,0.0000,54.2404,0.0000
173373,hold,14.7295,10.0968,0.0010,0.0103,36.5939,0.0000,54.2399,0.0000
174662,hold,14.7291,10.0957,-0.0003,-0.0026,36.5939,0.0000,54.2369,0.0000
175299,hold,14.7293,10.0963,0.0003,0.0031,36.5939,0.0000,54.2383,0.0000
176114,hold,14.7291,10.0956,-0.0001,-0.0007,36.5939,0.0000,54.2367,0.0000
176383,hold,14.7291,10.0979,-0.0001,-0.0012,36.5939,0.0000,54.2367,0.0000
176677,hold,14.7293,10.0965,0.0002,0.0023,36.5939,0.0000,54.2384,0.0000
179415,hold,14.7282,10.0971,0.0008,0.0083,36.5939,0.0000,54.2296,0.0000
179949,hold,14.7278,10.0988,-0.0003,-0.0027,36.5939,0.0000,54.2269,0.0000
182216,hold,14.7269,10.0970,0.0004,0.0042,36.5939,0.0000,54.2204,0.0000
182587,hold,14.7270,10.0968,0.0001,0.0012,36.5939,0.0000,54.2210,0.0000
182886,hold,14.7272,10.0973,0.0012,0.0118,36.5939,0.0000,54.2227,0.0000
183181,hold,14.7259,10.0970,-0.0001,-0.0006,36.5939,0.0000,54.2132,0.0000
183617,hold,14.7255,10.0978,0.0004,0.0042,36.5939,0.0000,54.2098,0.0000
186366,hold,14.7226,10.0976,0.0008,0.0078,36.5939,0.0000,54.1886,0.0000
186602,hold,14.7231,10.0963,-0.0003,-0.0034,36.5939,0.0000,54.1922,0.0000
186987,hold,14.7224,10.0981,-0.0002,-0.0022,36.5939,0.0000,54.1871,0.0000
187882,hold,14.7215,10.0983,-0.0015,-0.0147,36.5939,0.0000,54.1809,0.0000
188126,hold,14.7193,10.0965,-0.0012,-0.0118,36.5939,0.0000,54.1644,0.0000
188426,hold,14.7200,10.0948,-0.0015,-0.0154,36.5939,0.0000,54.1698,0.0000
189203,hold,14.7197,10.0959,0.0000,0.0001,36.5939,0.0000,54.1675,0.0000
189911,hold,14.7189,10.0975,-0.0001,-0.0006,36.5939,0.0000,54.1618,0.0000
190210,hold,14.7203,10.0965,0.0009,0.0091,36.5939,0.0000,54.1717,0.0000
190456,hold,14.7174,10.0968,0.0003,0.0034,36.5939,0.0000,54.1507,0.0000
190929,hold,14.7175,10.0981,-0.0001,-0.0014,36.5939,0.0000,54.1514,0.0000
191466,hold,14.7165,10.0964,-0.0005,-0.0050,36.5939,0.0000,54.1439,0.0000
191709,hold,14.7139,10.0965,-0.0010,-0.0097,36.5939,0.0000,54.1250,0.0000
192203,hold,14.7148,10.0964,-0.0004,-0.0045,36.5939,0.0000,54.1312,0.0000
192742,hold,14.7134,10.0982,0.0003,0.0033,36.5939,0.0000,54.1212,0.0000
193747,hold,14.7116,10.0953,0.0009,0.0091,36.5939,0.0000,54.1079,0.0000
194147,hold,14.7091,10.0981,-0.0002,-0.0020,36.5939,0.0000,54.0892,0.0000
194799,hold,14.7096,10.0975,0.0003,0.0031,36.5939,0.0000,54.0934,0.0000
195034,hold,14.7103,10.0976,-0.0000,-0.0003,36.5939,0.0000,54.0980,0.0000
195359,hold,14.7105,10.0968,-0.0008,-0.0078,36.5939,0.0000,54.1000,0.0000
195670,hold,14.7069,10.0967,-0.0009,-0.0092,36.5939,0.0000,54.0735,0.0000
196060,hold,14.7071,10.0961,0.0016,0.0163,36.5939,0.0000,54.0749,0.0000
196393,hold,14.7063,10.0983,-0.0006,-0.0057,36.5939,0.0000,54.0686,0.0000
196842,hold,14.7058,10.0977,-0.0005,-0.0050,36.5939,0.0000,54.0650,0.0000
197189,hold,14.7045,10.0972,-0.0009,-0.0087,36.5939,0.0000,54.0557,0.0000
197459,hold,14.7040,10.0971,0.0004,0.0036,36.5939,0.0000,54.0522,0.0000
197912,hold,14.7036,10.0971,0.0006,0.0059,36.5939,0.0000,54.0487,0.0000
198613,hold,14.7021,10.0962,-0.0015,-0.0156,36.5939,0.0000,54.0378,0.0000
199116,hold,14.7008,10.0980,0.0012,0.0126,36.5939,0.0000,54.0286,0.0000
200183,hold,14.6981,10.0973,-0.0006,-0.0061,36.5939,0.0000,54.0086,0.0000
200669,hold,14.6959,10.0963,-0.0005,-0.0054,36.5939,0.0000,53.9923,0.0000
201171,hold,14.6985,10.0982,0.0010,0.0102,36.5939,0.0000,54.0113,0.0000
201712,hold,14.6947,10.0964,0.0004,0.0036,36.5939,0.0000,53.9835,0.0000
202213,hold,14.6933,10.0974,-0.0012,-0.0125,36.5939,0.0000,53.9735,0.0000
202455,hold,14.6922,10.0947,0.0003,0.0035,36.5939,0.0000,53.9652,0.0000
202831,hold,14.6918,10.0964,-0.0003,-0.0027,36.5939,0.0000,53.9619,0.0000
203078,hold,14.6916,10.0966,-0.0003,-0.0029,36.5939,0.0000,53.9611,0.0000
203451,hold,14.6912,10.0959,-0.0012,-0.0121,36.5939,0.0000,53.9575,0.0000
204484,hold,14.6895,10.0982,-0.0002,-0.0021,36.5939,0.0000,53.9453,0.0000
205024,hold,14.6891,10.0968,0.0004,0.0040,36.5939,0.0000,53.9422,0.0000
205784,hold,14.6885,10.0959,0.0004,0.0036,36.5939,0.0000,53.9379,0.0000
206810,hold,14.6840,10.0966,-0.0004,-0.0043,36.5939,0.0000,53.9051,0.0000
207113,hold,14.6828,10.0965,-0.0003,-0.0032,36.5939,0.0000,53.8960,0.0000
207463,hold,14.6836,10.0966,-0.0004,-0.0040,36.5939,0.0000,53.9023,0.0000
207855,hold,14.6825,10.0966,0.0008,0.0078,36.5939,0.0000,53.8937,0.0000
208561,hold,14.6819,10.0951,0.0003,0.0035,36.5939,0.0000,53.8894,0.0000
209099,hold,14.6815,10.0959,-0.0004,-0.0035,36.5939,0.0000,53.8866,0.0000
209608,hold,14.6791,10.0975,0.0004,0.0043,36.5939,0.0000,53.8689,0.0000
209953,hold,14.6802,10.0966,-0.0001,-0.0011,36.5939,0.0000,53.8774,0.0000
210647,hold,14.6798,10.0974,0.0013,0.0135,36.5939,0.0000,53.8739,0.0000
211148,hold,14.6777,10.0965,-0.0000,-0.0003,36.5939,0.0000,53.8585,0.0000
211690,hold,14.6758,10.0962,-0.0007,-0.0074,36.5939,0.0000,53.8446,0.0000
212453,hold,14.6759,10.0979,-0.0018,-0.0182,36.5939,0.0000,53.8453,0.0000
212940,hold,14.6751,10.0966,-0.0012,-0.0120,36.5939,0.0000,53.8396,0.0000
213468,hold,14.6728,10.0961,0.0000,0.0005,36.5939,0.0000,53.8230,0.0000
213765,hold,14.6729,10.0960,-0.0010,-0.0097,36.5939,0.0000,53.8238,0.0000
213999,hold,14.6731,10.0982,0.0015,0.0148,36.5939,0.0000,53.8247,0.0000
214759,hold,14.6721,10.0968,0.0013,0.0135,36.5939,0.0000,53.8174,0.0000
215274,hold,14.6701,10.0978,0.0009,0.0092,36.5939,0.0000,53.8033,0.0000
215593,hold,14.6701,10.0975,0.0006,0.0059,36.5939,0.0000,53.8032,0.0000
216001,hold,14.6686,10.0975,0.0003,0.0032,36.5939,0.0000,53.7920,0.0000
216538,hold,14.6687,10.0964,0.0006,0.0063,36.5939,0.0000,53.7924,0.0000
219592,hold,14.6630,10.0966,0.0018,0.0183,36.5939,0.0000,53.7509,0.0000
220398,hold,14.6608,10.0962,0.0008,0.0081,36.5939,0.0000,53.7347,0.0000
220647,hold,14.6617,10.0985,0.0001,0.0014,36.5939,0.0000,53.7412,0.0000
223985,hold,14.6561,10.0969,-0.0001,-0.0014,36.5939,0.0000,53.7006,0.0000
224989,hold,14.6556,10.0977,0.0005,0.0048,36.5939,0.0000,53.6963,0.0000
225288,hold,14.6495,10.0972,-0.0001,-0.0013,36.5939,0.0000,53.6523,0.0000
225543,hold,14.6510,10.0971,0.0005,0.0046,36.5939,0.0000,53.6627,0.0000
225956,hold,14.6526,10.0975,0.0009,0.0090,36.5939,0.0000,53.6749,0.0000
226548,hold,14.6496,10.0973,0.0002,0.0024,36.5939,0.0000,53.6527,0.0000
226782,hold,14.6482,10.0974,0.0006,0.0063,36.5939,0.0000,53.6428,0.0000
227085,hold,14.6482,10.0970,0.0004,0.0039,36.5939,0.0000,53.6425,0.0000
