t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
1756,charging,10.7941,10.0925,0.1988,2.0069,1.0014,0.0000,29.1281,0.2000
212,precharge,10.9542,10.0975,-0.1156,-1.1673,0.0000,0.0000,29.9988,-0.2000
738,precharge,10.6782,10.0974,-0.2004,-2.0230,0.0000,0.0000,28.5060,-0.2000
1142,precharge,10.5217,10.0958,-0.1833,-1.8507,0.0000,0.0000,27.6763,-0.2000
1453,settle1,10.4975,10.0946,-0.0443,-0.4470,0.0000,0.0000,27.5496,0.0000
2287,charging,10.7254,10.0918,0.1983,2.0008,0.7934,0.0000,28.7585,0.2000
3308,charging,11.1791,10.0929,0.2004,2.0230,2.8490,0.0000,31.2433,0.2000
4084,charging,11.4972,10.0944,0.1998,2.0165,4.4087,0.0000,33.0463,0.2000
5349,charging,11.9811,10.0935,0.1991,2.0101,6.9558,0.0000,35.8869,0.2000
6491,charging,12.3913,10.0935,0.1999,2.0176,9.2570,0.0000,38.3862,0.2000
8412,charging,13.0196,10.0942,0.2003,2.0218,13.1229,0.0000,42.3775,0.2000
9189,charging,13.2607,10.0942,0.2014,2.0325,14.6905,0.0000,43.9618,0.2000
10192,charging,13.5523,10.0940,0.1980,1.9987,16.7082,0.0000,45.9159,0.2000
11501,charging,13.9148,10.0954,0.1998,2.0175,19.3390,0.0000,48.4054,0.2000
13013,charging,14.3057,10.0949,0.2006,2.0248,22.3815,0.0000,51.1633,0.2000
15303,charging,14.8000,10.0942,0.1976,1.9946,26.9685,0.0000,54.7600,0.2000
15676,charging,14.8851,10.0933,0.1971,1.9895,27.7206,0.0000,55.3914,0.2000
16091,charging,14.9760,10.0956,0.2016,2.0348,28.5587,0.0000,56.0705,0.2000
16631,charging,15.0880,10.0953,0.1973,1.9918,29.6402,0.0000,56.9123,0.2000
17252,charging,15.2119,10.0954,0.1955,1.9738,30.8895,0.0000,57.8508,0.2000
17628,charging,15.2865,10.0953,0.1992,2.0110,31.6440,0.0000,58.4193,0.2000
17925,charging,15.3420,10.0942,0.1968,1.9862,32.2430,0.0000,58.8441,0.2000
18633,charging,15.4757,10.0960,0.1983,2.0023,33.6651,0.0000,59.8743,0.2000
19302,charging,15.5934,10.0958,0.1959,1.9776,35.0099,0.0000,60.7882,0.2000
19951,settle2,15.7027,10.0942,0.1855,1.8721,36.2429,0.0000,61.6436,0.0000
20752,hold,15.6700,10.0974,-0.0020,-0.0200,36.2429,0.0000,61.3870,0.0000
21214,hold,15.6587,10.0977,0.0020,0.0201,36.2429,0.0000,61.2987,0.0000
21746,hold,15.6417,10.0968,0.0006,0.0056,36.2429,0.0000,61.1658,0.0000
22139,hold,15.6329,10.0982,0.0019,0.0191,36.2429,0.0000,61.0967,0.0000
22512,hold,15.6225,10.0968,-0.0017,-0.0169,36.2429,0.0000,61.0154,0.0000
23018,hold,15.6084,10.0958,-0.0002,-0.0017,36.2429,0.0000,60.9057,0.0000
23499,hold,15.5972,10.0976,-0.0004,-0.0044,36.2429,0.0000,60.8185,0.0000
23990,hold,15.5856,10.0960,0.0001,0.0011,36.2429,0.0000,60.7278,0.0000
24545,hold,15.5753,10.0960,0.0004,0.0043,36.2429,0.0000,60.6479,0.0000
25048,hold,15.5632,10.0966,-0.0011,-0.0114,36.2429,0.0000,60.5531,0.0000
25808,hold,15.5464,10.0966,0.0002,0.0019,36.2429,0.0000,60.4225,0.0000
26153,hold,15.5441,10.0964,0.0007,0.0074,36.2429,0.0000,60.4050,0.0000
26482,hold,15.5376,10.0967,0.0008,0.0083,36.2429,0.0000,60.3542,0.0000
27084,hold,15.5222,10.0974,0.0000,0.0002,36.2429,0.0000,60.2350,0.0000
27627,hold,15.5155,10.0965,-0.0002,-0.0017,36.2429,0.0000,60.1825,0.0000
28133,hold,15.5054,10.0972,-0.0003,-0.0025,36.2429,0.0000,60.1042,0.0000
28621,hold,15.5006,10.0960,0.0012,0.0118,36.2429,0.0000,60.0672,0.0000
29165,hold,15.4906,10.0950,0.0012,0.0119,36.2429,0.0000,59.9900,0.0000
29650,hold,15.4813,10.0978,0.0000,0.0001,36.2429,0.0000,59.9177,0.0000
30000,hold,15.4752,10.0956,-0.0004,-0.0038,36.2429,0.0000,59.8702,0.0000
30967,hold,15.4605,10.0980,0.0009,0.0090,36.2429,0.0000,59.7566,0.0000
31458,hold,15.4551,10.0984,0.0016,0.0165,36.2429,0.0000,59.7150,0.0000
31964,hold,15.4452,10.0984,-0.0003,-0.0031,36.2429,0.0000,59.6387,0.0000
32711,hold,15.4384,10.0969,0.0017,0.0173,36.2429,0.0000,59.5862,0.0000
33209,hold,15.4298,10.0982,0.0001,0.0007,36.2429,0.0000,59.5195,0.0000
33651,hold,15.4236,10.0971,-0.0011,-0.0110,36.2429,0.0000,59.4715,0.0000
34251,hold,15.4163,10.0968,0.0003,0.0032,36.2429,0.0000,59.4156,0.0000
34788,hold,15.4081,10.0982,0.0006,0.0062,36.2429,0.0000,59.3526,0.0000
35297,hold,15.4035,10.0963,0.0016,0.0164,36.2429,0.0000,59.3166,0.0000
36314,hold,15.3887,10.0965,0.0003,0.0026,36.2429,0.0000,59.2034,0.0000
36808,hold,15.3836,10.0974,0.0001,0.0013,36.2429,0.0000,59.1641,0.0000
37310,hold,15.3782,10.0988,-0.0016,-0.0158,36.2429,0.0000,59.1225,0.0000
37844,hold,15.3730,10.0968,-0.0005,-0.0052,36.2429,0.0000,59.0822,0.0000
38354,hold,15.3687,10.1001,0.0017,0.0173,36.2429,0.0000,59.0493,0.0000
38725,hold,15.3625,10.0991,-0.0005,-0.0050,36.2429,0.0000,59.0020,0.0000
39387,hold,15.3530,10.0980,0.0004,0.0040,36.2429,0.0000,58.9284,0.0000
39918,hold,15.3501,10.0989,-0.0012,-0.0123,36.2429,0.0000,58.9063,0.0000
40683,hold,15.3391,10.0957,0.0000,0.0004,36.2429,0.0000,58.8219,0.0000
41186,hold,15.3366,10.0982,0.0018,0.0180,36.2429,0.0000,58.8031,0.0000
41675,hold,15.3310,10.0973,0.0002,0.0024,36.2429,0.0000,58.7601,0.0000
42440,hold,15.3219,10.0974,-0.0009,-0.0095,36.2429,0.0000,58.6901,0.0000
42979,hold,15.3202,10.0961,0.0018,0.0181,36.2429,0.0000,58.6773,0.0000
43722,hold,15.3106,10.0978,-0.0005,-0.0054,36.2429,0.0000,58.6034,0.0000
44280,hold,15.3074,10.0977,0.0008,0.0084,36.2429,0.0000,58.5793,0.0000
44769,hold,15.3013,10.0974,-0.0015,-0.0148,36.2429,0.0000,58.5328,0.0000
45217,hold,15.2962,10.0971,0.0012,0.0124,36.2429,0.0000,58.4937,0.0000
46028,hold,15.2911,10.0970,0.0002,0.0022,36.2429,0.0000,58.4548,0.0000
46830,hold,15.2807,10.0989,-0.0017,-0.0175,36.2429,0.0000,58.3747,0.0000
47283,hold,15.2773,10.0987,-0.0009,-0.0093,36.2429,0.0000,58.3490,0.0000
47826,hold,15.2742,10.0990,0.0015,0.0148,36.2429,0.0000,58.3251,0.0000
48377,hold,15.2644,10.0988,-0.0001,-0.0013,36.2429,0.0000,58.2505,0.0000
48860,hold,15.2643,10.0975,-0.0006,-0.0064,36.2429,0.0000,58.2500,0.0000
49157,hold,15.2596,10.0969,-0.0007,-0.0073,36.2429,0.0000,58.2137,0.0000
49536,hold,15.2573,10.0975,-0.0004,-0.0043,36.2429,0.0000,58.1966,0.0000
49876,hold,15.2544,10.0979,-0.0002,-0.0021,36.2429,0.0000,58.1739,0.0000
50393,hold,15.2497,10.0979,0.0005,0.0053,36.2429,0.0000,58.1381,0.0000
51192,hold,15.2409,10.0967,-0.0004,-0.0043,36.2429,0.0000,58.0710,0.0000
51947,hold,15.2361,10.0980,0.0006,0.0060,36.2429,0.0000,58.0348,0.0000
52440,hold,15.2283,10.0954,-0.0002,-0.0023,36.2429,0.0000,57.9754,0.0000
52830,hold,15.2278,10.0966,0.0005,0.0053,36.2429,0.0000,57.9713,0.0000
53450,hold,15.2226,10.0978,0.0007,0.0069,36.2429,0.0000,57.9320,0.0000
53983,hold,15.2198,10.0983,-0.0005,-0.0054,36.2429,0.0000,57.9110,0.0000
56281,hold,15.2012,10.0971,0.0002,0.0021,36.2429,0.0000,57.7690,0.0000
56815,hold,15.1983,10.0971,-0.0005,-0.0046,36.2429,0.0000,57.7472,0.0000
57328,hold,15.1936,10.0982,0.0007,0.0070,36.2429,0.0000,57.7113,0.0000
57638,hold,15.1912,10.0977,-0.0001,-0.0014,36.2429,0.0000,57.6931,0.0000
58098,hold,15.1862,10.0983,0.0003,0.0032,36.2429,0.0000,57.6550,0.0000
58574,hold,15.1825,10.0970,-0.0013,-0.0134,36.2429,0.0000,57.6269,0.0000
59092,hold,15.1805,10.0982,0.0011,0.0106,36.2429,0.0000,57.6116,0.0000
59422,hold,15.1769,10.0965,-0.0006,-0.0065,36.2429,0.0000,57.5844,0.0000
59709,hold,15.1760,10.0977,0.0003,0.0033,36.2429,0.0000,57.5780,0.0000
59998,hold,15.1732,10.0965,-0.0004,-0.0037,36.2429,0.0000,57.5562,0.0000
60656,hold,15.1677,10.0973,0.0008,0.0082,36.2429,0.0000,57.5146,0.0000
61168,hold,15.1651,10.0972,0.0017,0.0168,36.2429,0.0000,57.4947,0.0000
61652,hold,15.1597,10.0975,-0.0003,-0.0026,36.2429,0.0000,57.4539,0.0000
62163,hold,15.1565,10.0979,0.0004,0.0044,36.2429,0.0000,57.4302,0.0000
62699,hold,15.1540,10.0972,0.0006,0.0058,36.2429,0.0000,57.4111,0.0000
63444,hold,15.1474,10.0965,-0.0017,-0.0170,36.2429,0.0000,57.3607,0.0000
63833,hold,15.1452,10.0963,-0.0006,-0.0064,36.2429,0.0000,57.3446,0.0000
64233,hold,15.1412,10.0957,-0.0009,-0.0094,36.2429,0.0000,57.3138,0.0000
64491,hold,15.1410,10.0958,-0.0001,-0.0013,36.2429,0.0000,57.3126,0.0000
64798,hold,15.1400,10.0977,0.0006,0.0058,36.2429,0.0000,57.3052,0.0000
65145,hold,15.1360,10.0965,-0.0008,-0.0085,36.2429,0.0000,57.2749,0.0000
