t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
138096,hold,14.8795,10.0972,-0.0014,-0.0142,35.3644,0.0000,55.3496,0.0000
138878,hold,14.8771,10.0985,0.0011,0.0106,35.3644,0.0000,55.3319,0.0000
139240,hold,14.8766,10.0972,-0.0001,-0.0008,35.3644,0.0000,55.3284,0.0000
139933,hold,14.8749,10.0981,0.0008,0.0077,35.3644,0.0000,55.3160,0.0000
142982,hold,14.8625,10.0960,0.0002,0.0025,35.3644,0.0000,55.2233,0.0000
143387,hold,14.8630,10.0954,-0.0006,-0.0060,35.3644,0.0000,55.2270,0.0000
143761,hold,14.8624,10.0973,-0.0006,-0.0065,35.3644,0.0000,55.2227,0.0000
144005,hold,14.8641,10.0971,0.0005,0.0048,35.3644,0.0000,55.2351,0.0000
146591,hold,14.8524,10.0944,0.0011,0.0107,35.3644,0.0000,55.1488,0.0000
147541,hold,14.8487,10.0952,-0.0006,-0.0063,35.3644,0.0000,55.1212,0.0000
147890,hold,14.8500,10.0941,0.0003,0.0026,35.3644,0.0000,55.1303,0.0000
148228,hold,14.8506,10.0973,0.0001,0.0011,35.3644,0.0000,55.1354,0.0000
148872,hold,14.8476,10.0973,0.0012,0.0117,35.3644,0.0000,55.1127,0.0000
149167,hold,14.8477,10.0973,0.0010,0.0101,35.3644,0.0000,55.1134,0.0000
149642,hold,14.8471,10.0979,-0.0002,-0.0015,35.3644,0.0000,55.1094,0.0000
150673,hold,14.8386,10.0949,-0.0024,-0.0246,35.3644,0.0000,55.0457,0.0000
151102,hold,14.8405,10.0965,0.0005,0.0053,35.3644,0.0000,55.0600,0.0000
151494,hold,14.8405,10.0961,-0.0002,-0.0025,35.3644,0.0000,55.0602,0.0000
151812,hold,14.8408,10.0960,-0.0002,-0.0023,35.3644,0.0000,55.0624,0.0000
152643,hold,14.8345,10.0964,-0.0016,-0.0159,35.3644,0.0000,55.0159,0.0000
153008,hold,14.8359,10.0966,0.0000,0.0003,35.3644,0.0000,55.0259,0.0000
153302,hold,14.8371,10.0979,-0.0007,-0.0070,35.3644,0.0000,55.0348,0.0000
153622,hold,14.8363,10.0971,0.0002,0.0018,35.3644,0.0000,55.0292,0.0000
154380,hold,14.8304,10.0972,-0.0008,-0.0082,35.3644,0.0000,54.9851,0.0000
154701,hold,14.8333,10.0968,0.0004,0.0038,35.3644,0.0000,55.0069,0.0000
155780,hold,14.8324,10.0980,0.0006,0.0065,35.3644,0.0000,54.9998,0.0000
156323,hold,14.8270,10.0964,-0.0011,-0.0109,35.3644,0.0000,54.9603,0.0000
156590,hold,14.8302,10.0968,0.0012,0.0124,35.3644,0.0000,54.9839,0.0000
159866,hold,14.8188,10.0954,0.0004,0.0037,35.3644,0.0000,54.8990,0.0000
160525,hold,14.8141,10.0946,-0.0001,-0.0013,35.3644,0.0000,54.8643,0.0000
161032,hold,14.8138,10.0966,-0.0007,-0.0071,35.3644,0.0000,54.8620,0.0000
161666,hold,14.8136,10.0971,-0.0009,-0.0092,35.3644,0.0000,54.8608,0.0000
162461,hold,14.8097,10.0960,-0.0025,-0.0249,35.3644,0.0000,54.8320,0.0000
163214,hold,14.8102,10.0972,0.0004,0.0045,35.3644,0.0000,54.8354,0.0000
164004,hold,14.8099,10.0982,-0.0001,-0.0012,35.3644,0.0000,54.8334,0.0000
164286,hold,14.8071,10.0955,-0.0002,-0.0019,35.3644,0.0000,54.8129,0.0000
165024,hold,14.8068,10.0976,-0.0007,-0.0075,35.3644,0.0000,54.8105,0.0000
165315,hold,14.8026,10.0970,-0.0006,-0.0062,35.3644,0.0000,54.7792,0.0000
165793,hold,14.8041,10.0942,-0.0021,-0.0216,35.3644,0.0000,54.7903,0.0000
168336,hold,14.8005,10.0963,0.0005,0.0052,35.3644,0.0000,54.7640,0.0000
168869,hold,14.7951,10.0959,0.0008,0.0077,35.3644,0.0000,54.7234,0.0000
169430,hold,14.7983,10.0969,0.0019,0.0188,35.3644,0.0000,54.7478,0.0000
170433,hold,14.7943,10.0957,0.0009,0.0094,35.3644,0.0000,54.7175,0.0000
170917,hold,14.7932,10.0973,-0.0014,-0.0138,35.3644,0.0000,54.7094,0.0000
171411,hold,14.7908,10.0961,0.0007,0.0069,35.3644,0.0000,54.6921,0.0000
172501,hold,14.7868,10.0962,-0.0008,-0.0080,35.3644,0.0000,54.6627,0.0000
173055,hold,14.7865,10.0963,0.0008,0.0086,35.3644,0.0000,54.6604,0.0000
173677,hold,14.7837,10.0959,0.0002,0.0025,35.3644,0.0000,54.6393,0.0000
174054,hold,14.7846,10.0959,-0.0003,-0.0031,35.3644,0.0000,54.6465,0.0000
174561,hold,14.7849,10.0949,-0.0001,-0.0006,35.3644,0.0000,54.6481,0.0000
174886,hold,14.7825,10.0949,-0.0012,-0.0122,35.3644,0.0000,54.6303,0.0000
175175,hold,14.7826,10.0965,0.0008,0.0077,35.3644,0.0000,54.6314,0.0000
175812,hold,14.7818,10.0971,0.0014,0.0144,35.3644,0.0000,54.6257,0.0000
176217,hold,14.7809,10.0960,-0.0001,-0.0011,35.3644,0.0000,54.6191,0.0000
176863,hold,14.7800,10.0956,-0.0002,-0.0019,35.3644,0.0000,54.6120,0.0000
177161,hold,14.7794,10.0953,0.0017,0.0177,35.3644,0.0000,54.6073,0.0000
177857,hold,14.7785,10.0978,0.0010,0.0100,35.3644,0.0000,54.6009,0.0000
178666,hold,14.7746,10.0966,0.0000,0.0002,35.3644,0.0000,54.5723,0.0000
179144,hold,14.7746,10.0961,0.0010,0.0101,35.3644,0.0000,54.5725,0.0000
179677,hold,14.7732,10.0968,0.0002,0.0022,35.3644,0.0000,54.5620,0.0000
180921,hold,14.7701,10.0955,-0.0002,-0.0023,35.3644,0.0000,54.5390,0.0000
181340,hold,14.7732,10.0973,0.0010,0.0099,35.3644,0.0000,54.5618,0.0000
181988,hold,14.7661,10.0961,-0.0005,-0.0051,35.3644,0.0000,54.5096,0.0000
182220,hold,14.7685,10.0974,0.0002,0.0021,35.3644,0.0000,54.5269,0.0000
182566,hold,14.7684,10.0962,0.0014,0.0141,35.3644,0.0000,54.5262,0.0000
183060,hold,14.7653,10.0945,0.0019,0.0190,35.3644,0.0000,54.5038,0.0000
183517,hold,14.7634,10.0959,-0.0004,-0.0040,35.3644,0.0000,54.4893,0.0000
185675,hold,14.7608,10.0952,0.0007,0.0075,35.3644,0.0000,54.4705,0.0000
186109,hold,14.7630,10.0964,0.0010,0.0100,35.3644,0.0000,54.4867,0.0000
186877,hold,14.7605,10.0969,0.0007,0.0068,35.3644,0.0000,54.4678,0.0000
187937,hold,14.7549,10.0971,-0.0015,-0.0149,35.3644,0.0000,54.4264,0.0000
188417,hold,14.7561,10.0977,0.0012,0.0121,35.3644,0.0000,54.4353,0.0000
188724,hold,14.7557,10.0957,-0.0003,-0.0028,35.3644,0.0000,54.4326,0.0000
189047,hold,14.7547,10.0967,0.0001,0.0014,35.3644,0.0000,54.4254,0.0000
190231,hold,14.7495,10.0949,-0.0002,-0.0017,35.3644,0.0000,54.3870,0.0000
190965,hold,14.7484,10.0980,-0.0013,-0.0126,35.3644,0.0000,54.3787,0.0000
191457,hold,14.7480,10.0959,-0.0003,-0.0034,35.3644,0.0000,54.3759,0.0000
192011,hold,14.7481,10.0945,0.0004,0.0042,35.3644,0.0000,54.3768,0.0000
192522,hold,14.7472,10.0973,-0.0006,-0.0056,35.3644,0.0000,54.3699,0.0000
192806,hold,14.7466,10.0960,-0.0010,-0.0106,35.3644,0.0000,54.3659,0.0000
193809,hold,14.7449,10.0969,0.0010,0.0097,35.3644,0.0000,54.3532,0.0000
194181,hold,14.7441,10.0975,-0.0006,-0.0065,35.3644,0.0000,54.3469,0.0000
196255,hold,14.7414,10.0961,-0.0004,-0.0043,35.3644,0.0000,54.3276,0.0000
196904,hold,14.7402,10.0962,0.0002,0.0020,35.3644,0.0000,54.3184,0.0000
197412,hold,14.7376,10.0942,-0.0003,-0.0028,35.3644,0.0000,54.2991,0.0000
197743,hold,14.7390,10.0967,0.0003,0.0033,35.3644,0.0000,54.3097,0.0000
198759,hold,14.7363,10.0951,0.0004,0.0036,35.3644,0.0000,54.2899,0.0000
199024,hold,14.7376,10.0965,-0.0005,-0.0048,35.3644,0.0000,54.2995,0.0000
199425,hold,14.7347,10.0947,-0.0001,-0.0009,35.3644,0.0000,54.2779,0.0000
199790,hold,14.7351,10.0964,0.0000,0.0004,35.3644,0.0000,54.2808,0.0000
200036,hold,14.7351,10.0967,-0.0002,-0.0025,35.3644,0.0000,54.2808,0.0000
200374,hold,14.7344,10.0975,-0.0004,-0.0041,35.3644,0.0000,54.2758,0.0000
200650,hold,14.7356,10.0974,-0.0002,-0.0021,35.3644,0.0000,54.2843,0.0000
200985,hold,14.7330,10.0960,-0.0003,-0.0031,35.3644,0.0000,54.2651,0.0000
201283,hold,14.7340,10.0959,-0.0002,-0.0016,35.3644,0.0000,54.2723,0.0000
201994,hold,14.7327,10.0945,0.0018,0.0182,35.3644,0.0000,54.2629,0.0000
202492,hold,14.7323,10.0955,0.0016,0.0163,35.3644,0.0000,54.2600,0.0000
203032,hold,14.7322,10.0964,-0.0006,-0.0057,35.3644,0.0000,54.2594,0.0000
204029,hold,14.7313,10.0972,-0.0005,-0.0055,35.3644,0.0000,54.2525,0.0000
205468,hold,14.7303,10.0939,0.0009,0.0090,35.3644,0.0000,54.2456,0.0000
206081,hold,14.7302,10.0959,0.0005,0.0047,35.3644,0.0000,54.2445,0.0000
206427,hold,14.7305,10.0970,0.0002,0.0024,35.3644,0.0000,54.2466,0.0000
207389,hold,14.7296,10.0949,-0.0013,-0.0126,35.3644,0.0000,54.2404,0.0000
207663,hold,14.7298,10.0982,0.0004,0.0040,35.3644,0.0000,54.2421,0.0000
208054,hold,14.7299,10.0951,-0.0004,-0.0038,35.3644,0.0000,54.2426,0.0000
208455,hold,14.7295,10.0956,0.0005,0.0050,35.3644,0.0000,54.2398,0.0000
208769,hold,14.7297,10.0979,0.0004,0.0040,35.3644,0.0000,54.2409,0.0000
209225,hold,14.7296,10.0972,-0.0016,-0.0163,35.3644,0.0000,54.2406,0.0000
209459,hold,14.7294,10.0949,-0.0006,-0.0065,35.3644,0.0000,54.2386,0.0000
209833,hold,14.7295,10.0959,0.0005,0.0054,35.3644,0.0000,54.2397,0.0000
210171,hold,14.7295,10.0955,0.0004,0.0036,35.3644,0.0000,54.2395,0.0000
210605,hold,14.7294,10.0959,-0.0008,-0.0082,35.3644,0.0000,54.2389,0.0000
211479,hold,14.7294,10.0986,0.0002,0.0017,35.3644,0.0000,54.2388,0.0000
212226,hold,14.7291,10.0987,-0.0002,-0.0020,35.3644,0.0000,54.2364,0.0000
212986,hold,14.7291,10.0951,0.0002,0.0022,35.3644,0.0000,54.2368,0.0000
213384,hold,14.7290,10.0960,0.0006,0.0060,35.3644,0.0000,54.2355,0.0000
213707,hold,14.7291,10.0969,0.0008,0.0081,35.3644,0.0000,54.2367,0.0000
214207,hold,14.7287,10.0945,0.0009,0.0089,35.3644,0.0000,54.2334,0.0000
214797,hold,14.7286,10.0988,0.0007,0.0074,35.3644,0.0000,54.2326,0.0000
219909,hold,14.7264,10.0961,-0.0001,-0.0009,35.3644,0.0000,54.2165,0.0000
220310,hold,14.7264,10.0962,0.0002,0.0017,35.3644,0.0000,54.2164,0.0000
220683,hold,14.7264,10.0962,-0.0001,-0.0010,35.3644,0.0000,54.2168,0.0000
221025,hold,14.7256,10.0955,-0.0005,-0.0049,35.3644,0.0000,54.2105,0.0000
221309,hold,14.7258,10.0986,0.0005,0.0048,35.3644,0.0000,54.2123,0.0000
221964,hold,14.7253,10.0965,0.0003,0.0032,35.3644,0.0000,54.2088,0.0000
222262,hold,14.7245,10.0971,0.0005,0.0054,35.3644,0.0000,54.2027,0.0000
222735,hold,14.7261,10.0963,0.0007,0.0066,35.3644,0.0000,54.2145,0.0000
223083,hold,14.7234,10.0962,-0.0010,-0.0099,35.3644,0.0000,54.1949,0.0000
223424,hold,14.7238,10.0970,0.0002,0.0022,35.3644,0.0000,54.1977,0.0000
223749,hold,14.7246,10.0982,-0.0000,-0.0005,35.3644,0.0000,54.2035,0.0000
224254,hold,14.7227,10.0965,-0.0000,-0.0004,35.3644,0.0000,54.1898,0.0000
224787,hold,14.7222,10.0966,-0.0004,-0.0042,35.3644,0.0000,54.1858,0.0000
225182,hold,14.7227,10.0979,-0.0000,-0.0000,35.3644,0.0000,54.1897,0.0000
226293,hold,14.7212,10.0961,0.0004,0.0039,35.3644,0.0000,54.1785,0.0000
227099,hold,14.7174,10.0959,-0.0004,-0.0039,35.3644,0.0000,54.1507,0.0000
227809,hold,14.7174,10.0945,0.0000,0.0001,35.3644,0.0000,54.1507,0.0000
228393,hold,14.7180,10.0964,-0.0011,-0.0114,35.3644,0.0000,54.1552,0.0000
228874,hold,14.7185,10.0968,0.0016,0.0164,35.3644,0.0000,54.1582,0.0000
229162,hold,14.7181,10.0958,-0.0010,-0.0098,35.3644,0.0000,54.1556,0.0000
229664,hold,14.7142,10.0946,-0.0011,-0.0116,35.3644,0.0000,54.1267,0.0000
230147,hold,14.7154,10.0958,-0.0003,-0.0029,35.3644,0.0000,54.1356,0.0000
230681,hold,14.7150,10.0959,0.0003,0.0035,35.3644,0.0000,54.1325,0.0000
230974,hold,14.7139,10.0953,-0.0004,-0.0043,35.3644,0.0000,54.1246,0.0000
231579,hold,14.7114,10.0954,0.0002,0.0022,35.3644,0.0000,54.1066,0.0000
231891,hold,14.7143,10.0975,0.0005,0.0055,35.3644,0.0000,54.1277,0.0000
232724,hold,14.7131,10.0967,0.0008,0.0082,35.3644,0.0000,54.1191,0.0000
233211,hold,14.7107,10.0981,0.0002,0.0018,35.3644,0.0000,54.1009,0.0000
233524,hold,14.7111,10.0971,0.0001,0.0013,35.3644,0.0000,54.1039,0.0000
234083,hold,14.7083,10.0949,0.0007,0.0074,35.3644,0.0000,54.0837,0.0000
234314,hold,14.7068,10.0960,0.0002,0.0017,35.3644,0.0000,54.0724,0.0000
234643,hold,14.7053,10.0960,-0.0006,-0.0060,35.3644,0.0000,54.0612,0.0000
235035,hold,14.7076,10.0965,-0.0005,-0.0052,35.3644,0.0000,54.0786,0.0000
235277,hold,14.7079,10.0951,0.0005,0.0046,35.3644,0.0000,54.0808,0.0000
235605,hold,14.7061,10.0962,0.0018,0.0187,35.3644,0.0000,54.0675,0.0000
236048,hold,14.7047,10.0969,-0.0010,-0.0098,35.3644,0.0000,54.0572,0.0000
236554,hold,14.7061,10.0961,0.0007,0.0075,35.3644,0.0000,54.0674,0.0000
237303,hold,14.7042,10.0969,-0.0008,-0.0081,35.3644,0.0000,54.0535,0.0000
238109,hold,14.7005,10.0954,-0.0011,-0.0106,35.3644,0.0000,54.0262,0.0000
238614,hold,14.7009,10.0968,-0.0000,-0.0002,35.3644,0.0000,54.0289,0.0000
239145,hold,14.6994,10.0964,0.0009,0.0087,35.3644,0.0000,54.0184,0.0000
239883,hold,14.6980,10.0964,0.0001,0.0015,35.3644,0.0000,54.0076,0.0000
240385,hold,14.6968,10.0968,-0.0007,-0.0072,35.3644,0.0000,53.9989,0.0000
240816,hold,14.6970,10.0963,-0.0011,-0.0114,35.3644,0.0000,54.0006,0.0000
241415,hold,14.6942,10.0966,-0.0008,-0.0084,35.3644,0.0000,53.9798,0.0000
241914,hold,14.6947,10.0968,-0.0003,-0.0033,35.3644,0.0000,53.9833,0.0000
242469,hold,14.6927,10.0972,-0.0001,-0.0011,35.3644,0.0000,53.9689,0.0000
242949,hold,14.6918,10.0981,-0.0014,-0.0140,35.3644,0.0000,53.9623,0.0000
243396,hold,14.6887,10.0952,-0.0002,-0.0024,35.3644,0.0000,53.9394,0.0000
243766,hold,14.6912,10.0949,-0.0008,-0.0084,35.3644,0.0000,53.9579,0.0000
244113,hold,14.6922,10.0958,-0.0011,-0.0110,35.3644,0.0000,53.9654,0.0000
244501,hold,14.6891,10.0960,-0.0003,-0.0033,35.3644,0.0000,53.9428,0.0000
244980,hold,14.6895,10.0949,0.0011,0.0108,35.3644,0.0000,53.9454,0.0000
246015,hold,14.6867,10.0962,0.0000,0.0002,35.3644,0.0000,53.9251,0.0000
246543,hold,14.6872,10.0974,0.0009,0.0092,35.3644,0.0000,53.9282,0.0000
247287,hold,14.6839,10.0962,-0.0010,-0.0097,35.3644,0.0000,53.9040,0.0000
247834,hold,14.6816,10.0962,-0.0010,-0.0097,35.3644,0.0000,53.8871,0.0000
248285,hold,14.6811,10.0950,-0.0006,-0.0062,35.3644,0.0000,53.8833,0.0000
248590,hold,14.6827,10.0973,0.0006,0.0060,35.3644,0.0000,53.8954,0.0000
248995,hold,14.6815,10.0946,0.0001,0.0010,35.3644,0.0000,53.8868,0.0000
249282,hold,14.6810,10.0962,0.0000,0.0003,35.3644,0.0000,53.8830,0.0000
249873,hold,14.6792,10.0945,-0.0001,-0.0014,35.3644,0.0000,53.8695,0.0000
250321,hold,14.6751,10.0935,-0.0006,-0.0062,35.3644,0.0000,53.8398,0.0000
250910,hold,14.6770,10.0954,0.0019,0.0189,35.3644,0.0000,53.8535,0.0000
251674,hold,14.6778,10.0954,0.0013,0.0135,35.3644,0.0000,53.8591,0.0000
252207,hold,14.6756,10.0973,0.0003,0.0026,35.3644,0.0000,53.8436,0.0000
252530,hold,14.6745,10.0957,-0.0003,-0.0026,35.3644,0.0000,53.8353,0.0000
252881,hold,14.6735,10.0929,-0.0002,-0.0020,35.3644,0.0000,53.8276,0.0000
253167,hold,14.6748,10.0957,0.0003,0.0029,35.3644,0.0000,53.8371,0.0000
255226,hold,14.6721,10.0967,-0.0009,-0.0086,35.3644,0.0000,53.8174,0.0000
255555,hold,14.6714,10.0968,-0.0001,-0.0009,35.3644,0.0000,53.8127,0.0000
256056,hold,14.6656,10.0947,-0.0012,-0.0119,35.3644,0.0000,53.7698,0.0000
256773,hold,14.6664,10.0936,-0.0005,-0.0054,35.3644,0.0000,53.7757,0.0000
257531,hold,14.6674,10.0954,0.0002,0.0016,35.3644,0.0000,53.7831,0.0000
258339,hold,14.6665,10.0960,-0.0000,-0.0001,35.3644,0.0000,53.7769,0.0000
258648,hold,14.6651,10.0953,0.0002,0.0017,35.3644,0.0000,53.7664,0.0000
259107,hold,14.6633,10.0938,0.0001,0.0013,35.3644,0.0000,53.7531,0.0000
259764,hold,14.6615,10.0945,0.0000,0.0003,35.3644,0.0000,53.7397,0.0000
260146,hold,14.6637,10.0979,0.0008,0.0080,35.3644,0.0000,53.7559,0.0000
260891,hold,14.6627,10.0967,0.0007,0.0070,35.3644,0.0000,53.7484,0.0000
261277,hold,14.6610,10.0946,-0.0001,-0.0014,35.3644,0.0000,53.7359,0.0000
262146,hold,14.6612,10.0959,0.0012,0.0124,35.3644,0.0000,53.7374,0.0000
262945,hold,14.6584,10.0964,0.0005,0.0046,35.3644,0.0000,53.7175,0.0000
263284,hold,14.6559,10.0957,-0.0018,-0.0180,35.3644,0.0000,53.6988,0.0000
263927,hold,14.6578,10.0947,-0.0004,-0.0038,35.3644,0.0000,53.7128,0.0000
264373,hold,14.6546,10.0944,-0.0008,-0.0082,35.3644,0.0000,53.6892,0.0000
264685,hold,14.6554,10.0965,0.0012,0.0126,35.3644,0.0000,53.6953,0.0000
265095,hold,14.6532,10.0938,-0.0009,-0.0094,35.3644,0.0000,53.6793,0.0000
265382,hold,14.6547,10.0972,0.0001,0.0008,35.3644,0.0000,53.6900,0.0000
265656,hold,14.6531,10.0961,-0.0003,-0.0030,35.3644,0.0000,53.6780,0.0000
266313,hold,14.6501,10.0941,0.0005,0.0053,35.3644,0.0000,53.6567,0.0000
266593,hold,14.6523,10.0958,-0.0000,-0.0003,35.3644,0.0000,53.6723,0.0000
266945,hold,14.6494,10.0949,0.0001,0.0009,35.3644,0.0000,53.6511,0.0000
267556,hold,14.6492,10.0968,-0.0001,-0.0007,35.3644,0.0000,53.6499,0.0000
267861,hold,14.6513,10.0966,0.0010,0.0104,35.3644,0.0000,53.6653,0.0000
268534,hold,14.6501,10.0956,0.0009,0.0093,35.3644,0.0000,53.6561,0.0000
268956,hold,14.6492,10.0969,0.0002,0.0023,35.3644,0.0000,53.6500,0.0000
269874,hold,14.6469,10.0952,0.0011,0.0116,35.3644,0.0000,53.6331,0.0000
270120,hold,14.6478,10.0967,-0.0005,-0.0054,35.3644,0.0000,53.6397,0.0000
270617,hold,14.6462,10.0964,0.0008,0.0081,35.3644,0.0000,53.6278,0.0000
271906,hold,14.6444,10.0945,-0.0001,-0.0014,35.3644,0.0000,53.6144,0.0000
272294,hold,14.6421,10.0960,-0.0006,-0.0064,35.3644,0.0000,53.5978,0.0000
273471,hold,14.6416,10.0954,-0.0012,-0.0126,35.3644,0.0000,53.5942,0.0000
273730,hold,14.6409,10.0962,0.0007,0.0076,35.3644,0.0000,53.5893,0.0000
274184,hold,14.6374,10.0943,-0.0011,-0.0111,35.3644,0.0000,53.5637,0.0000
274493,hold,14.6406,10.0938,0.0005,0.0050,35.3644,0.0000,53.5870,0.0000
274797,hold,14.6401,10.0964,-0.0006,-0.0058,35.3644,0.0000,53.5832,0.0000
