t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
20963,charging,12.2808,10.0924,0.1998,2.0162,8.2487,0.0000,37.7048,0.2000
21370,charging,12.4248,10.0914,0.2016,2.0345,9.0683,0.0000,38.5937,0.2000
21982,charging,12.6357,10.0935,0.1982,2.0008,10.3009,0.0000,39.9155,0.2000
22506,charging,12.8124,10.0927,0.1978,1.9966,11.3564,0.0000,41.0396,0.2000
22993,charging,12.9701,10.0926,0.1990,2.0088,12.3323,0.0000,42.0557,0.2000
23504,charging,13.1334,10.0935,0.1996,2.0149,13.3625,0.0000,43.1216,0.2000
23980,charging,13.2832,10.0945,0.1985,2.0034,14.3203,0.0000,44.1112,0.2000
24551,charging,13.4539,10.0930,0.1974,1.9921,15.4704,0.0000,45.2516,0.2000
25040,charging,13.5949,10.0952,0.1979,1.9974,16.4542,0.0000,46.2055,0.2000
25392,charging,13.6957,10.0938,0.1989,2.0080,17.1647,0.0000,46.8932,0.2000
25710,charging,13.7838,10.0929,0.2017,2.0353,17.8027,0.0000,47.4986,0.2000
26062,charging,13.8822,10.0923,0.1990,2.0087,18.5067,0.0000,48.1790,0.2000
26353,charging,13.9597,10.0932,0.1971,1.9892,19.0950,0.0000,48.7180,0.2000
27128,charging,14.1631,10.0942,0.1995,2.0135,20.6523,0.0000,50.1487,0.2000
27897,charging,14.3612,10.0932,0.1985,2.0039,22.2023,0.0000,51.5613,0.2000
28184,charging,14.4320,10.0937,0.1990,2.0088,22.7780,0.0000,52.0704,0.2000
28619,charging,14.5361,10.0944,0.1992,2.0104,23.6532,0.0000,52.8245,0.2000
28905,charging,14.6056,10.0921,0.2020,2.0381,24.2279,0.0000,53.3306,0.2000
29209,charging,14.6756,10.0957,0.1981,2.0002,24.8366,0.0000,53.8435,0.2000
29477,charging,14.7242,10.0935,0.1940,1.9576,25.3749,0.0000,54.2006,0.2000
29831,charging,14.7760,10.0940,0.1979,1.9980,26.0711,0.0000,54.5822,0.2000
30121,charging,14.8420,10.0952,0.1977,1.9954,26.6550,0.0000,55.0713,0.2000
30714,charging,14.9722,10.0945,0.2023,2.0420,27.8454,0.0000,56.0419,0.2000
31176,charging,15.0657,10.0919,0.1968,1.9864,28.7716,0.0000,56.7435,0.2000
31681,charging,15.1712,10.0932,0.2000,2.0191,29.7874,0.0000,57.5412,0.2000
31971,charging,15.2265,10.0943,0.2000,2.0190,30.3690,0.0000,57.9618,0.2000
32442,charging,15.3227,10.0941,0.2021,2.0405,31.3191,0.0000,58.6966,0.2000
32797,charging,15.3867,10.0927,0.2000,2.0190,32.0282,0.0000,59.1878,0.2000
33050,charging,15.4400,10.0951,0.1998,2.0174,32.5413,0.0000,59.5987,0.2000
33512,charging,15.5190,10.0948,0.2008,2.0271,33.4675,0.0000,60.2098,0.2000
33810,charging,15.5743,10.0950,0.2006,2.0252,34.0614,0.0000,60.6395,0.2000
34113,charging,15.6274,10.0953,0.1959,1.9778,34.6735,0.0000,61.0542,0.2000
34813,settle2,15.6968,10.0980,0.0320,0.3230,35.5296,0.0000,61.5973,0.0000
35055,hold,15.6848,10.0970,0.0020,0.0207,35.5296,0.0000,61.5033,0.0000
35348,hold,15.6717,10.0977,0.0006,0.0058,35.5296,0.0000,61.4009,0.0000
35829,hold,15.6586,10.0973,0.0007,0.0069,35.5296,0.0000,61.2982,0.0000
36331,hold,15.6433,10.0977,-0.0005,-0.0050,35.5296,0.0000,61.1778,0.0000
37086,hold,15.6245,10.0980,0.0009,0.0096,35.5296,0.0000,61.0313,0.0000
37370,hold,15.6177,10.0981,-0.0005,-0.0054,35.5296,0.0000,60.9780,0.0000
37860,hold,15.6058,10.0987,0.0010,0.0102,35.5296,0.0000,60.8850,0.0000
38157,hold,15.5996,10.0978,0.0019,0.0196,35.5296,0.0000,60.8366,0.0000
38477,hold,15.5943,10.0991,0.0006,0.0056,35.5296,0.0000,60.7952,0.0000
38826,hold,15.5841,10.0970,-0.0022,-0.0224,35.5296,0.0000,60.7159,0.0000
39167,hold,15.5787,10.0970,0.0016,0.0161,35.5296,0.0000,60.6743,0.0000
39911,hold,15.5634,10.0980,-0.0008,-0.0082,35.5296,0.0000,60.5550,0.0000
40310,hold,15.5550,10.0970,-0.0008,-0.0081,35.5296,0.0000,60.4899,0.0000
40682,hold,15.5479,10.0975,-0.0003,-0.0034,35.5296,0.0000,60.4342,0.0000
41027,hold,15.5384,10.0964,-0.0001,-0.0015,35.5296,0.0000,60.3604,0.0000
41539,hold,15.5322,10.0980,-0.0005,-0.0052,35.5296,0.0000,60.3121,0.0000
42237,hold,15.5179,10.0953,0.0006,0.0057,35.5296,0.0000,60.2012,0.0000
42744,hold,15.5125,10.0988,-0.0009,-0.0091,35.5296,0.0000,60.1596,0.0000
43064,hold,15.5053,10.0987,0.0012,0.0122,35.5296,0.0000,60.1034,0.0000
43454,hold,15.4963,10.0982,0.0002,0.0017,35.5296,0.0000,60.0338,0.0000
43840,hold,15.4929,10.0973,0.0001,0.0009,35.5296,0.0000,60.0078,0.0000
44237,hold,15.4879,10.0968,-0.0001,-0.0011,35.5296,0.0000,59.9687,0.0000
44773,hold,15.4790,10.0994,0.0004,0.0044,35.5296,0.0000,59.8996,0.0000
45279,hold,15.4695,10.0977,-0.0009,-0.0088,35.5296,0.0000,59.8263,0.0000
45818,hold,15.4649,10.0994,0.0019,0.0189,35.5296,0.0000,59.7911,0.0000
46314,hold,15.4564,10.0974,-0.0007,-0.0073,35.5296,0.0000,59.7253,0.0000
47077,hold,15.4453,10.0981,-0.0011,-0.0114,35.5296,0.0000,59.6393,0.0000
47825,hold,15.4338,10.0989,-0.0010,-0.0103,35.5296,0.0000,59.5505,0.0000
48273,hold,15.4271,10.0965,-0.0005,-0.0053,35.5296,0.0000,59.4992,0.0000
48543,hold,15.4265,10.0979,0.0012,0.0126,35.5296,0.0000,59.4943,0.0000
49105,hold,15.4174,10.0975,-0.0013,-0.0128,35.5296,0.0000,59.4239,0.0000
49647,hold,15.4111,10.0968,-0.0001,-0.0013,35.5296,0.0000,59.3754,0.0000
54728,hold,15.3484,10.0970,-0.0000,-0.0004,35.5296,0.0000,58.8933,0.0000
55397,hold,15.3446,10.0984,-0.0001,-0.0013,35.5296,0.0000,58.8645,0.0000
56557,hold,15.3332,10.0966,0.0008,0.0081,35.5296,0.0000,58.7764,0.0000
56947,hold,15.3268,10.0972,0.0000,0.0003,35.5296,0.0000,58.7280,0.0000
58109,hold,15.3175,10.0982,0.0002,0.0017,35.5296,0.0000,58.6561,0.0000
58619,hold,15.3137,10.0994,0.0001,0.0006,35.5296,0.0000,58.6276,0.0000
58993,hold,15.3095,10.0982,-0.0008,-0.0077,35.5296,0.0000,58.5948,0.0000
59439,hold,15.3048,10.0978,0.0001,0.0014,35.5296,0.0000,58.5590,0.0000
59934,hold,15.2988,10.0960,0.0006,0.0061,35.5296,0.0000,58.5131,0.0000
60428,hold,15.2921,10.0955,0.0020,0.0197,35.5296,0.0000,58.4622,0.0000
60962,hold,15.2893,10.0983,-0.0009,-0.0087,35.5296,0.0000,58.4409,0.0000
61469,hold,15.2864,10.0973,0.0012,0.0119,35.5296,0.0000,58.4188,0.0000
62261,hold,15.2747,10.0980,0.0002,0.0018,35.5296,0.0000,58.3289,0.0000
63032,hold,15.2684,10.0971,0.0003,0.0032,35.5296,0.0000,58.2807,0.0000
63536,hold,15.2639,10.0988,0.0011,0.0115,35.5296,0.0000,58.2465,0.0000
64062,hold,15.2613,10.0974,0.0003,0.0029,35.5296,0.0000,58.2267,0.0000
64459,hold,15.2526,10.0970,-0.0017,-0.0177,35.5296,0.0000,58.1608,0.0000
65051,hold,15.2532,10.0984,0.0009,0.0086,35.5296,0.0000,58.1651,0.0000
65335,hold,15.2496,10.0996,-0.0010,-0.0100,35.5296,0.0000,58.1379,0.0000
65822,hold,15.2456,10.0998,0.0004,0.0041,35.5296,0.0000,58.1072,0.0000
66169,hold,15.2411,10.0978,0.0000,0.0002,35.5296,0.0000,58.0727,0.0000
67087,hold,15.2340,10.0971,0.0017,0.0171,35.5296,0.0000,58.0185,0.0000
67623,hold,15.2268,10.0983,-0.0006,-0.0064,35.5296,0.0000,57.9638,0.0000
68077,hold,15.2247,10.0963,-0.0011,-0.0107,35.5296,0.0000,57.9477,0.0000
68662,hold,15.2194,10.0984,0.0003,0.0034,35.5296,0.0000,57.9079,0.0000
69074,hold,15.2176,10.0972,0.0004,0.0036,35.5296,0.0000,57.8939,0.0000
69430,hold,15.2166,10.0992,0.0011,0.0107,35.5296,0.0000,57.8859,0.0000
69904,hold,15.2118,10.0998,0.0000,0.0003,35.5296,0.0000,57.8497,0.0000
70411,hold,15.2049,10.0969,-0.0001,-0.0009,35.5296,0.0000,57.7973,0.0000
70668,hold,15.2052,10.0977,-0.0001,-0.0012,35.5296,0.0000,57.7997,0.0000
71017,hold,15.2013,10.0969,-0.0014,-0.0141,35.5296,0.0000,57.7697,0.0000
71711,hold,15.1958,10.0972,-0.0014,-0.0138,35.5296,0.0000,57.7280,0.0000
72493,hold,15.1910,10.0981,0.0007,0.0072,35.5296,0.0000,57.6914,0.0000
73243,hold,15.1855,10.0983,-0.0001,-0.0007,35.5296,0.0000,57.6500,0.0000
73556,hold,15.1831,10.0971,-0.0005,-0.0048,35.5296,0.0000,57.6318,0.0000
74012,hold,15.1797,10.0978,-0.0004,-0.0041,35.5296,0.0000,57.6057,0.0000
74513,hold,15.1767,10.0983,0.0001,0.0010,35.5296,0.0000,57.5828,0.0000
74808,hold,15.1743,10.0984,-0.0001,-0.0013,35.5296,0.0000,57.5646,0.0000
75292,hold,15.1703,10.0976,0.0001,0.0012,35.5296,0.0000,57.5345,0.0000
75832,hold,15.1687,10.0995,-0.0010,-0.0104,35.5296,0.0000,57.5221,0.0000
76336,hold,15.1627,10.0970,-0.0011,-0.0112,35.5296,0.0000,57.4766,0.0000
77088,hold,15.1579,10.0983,0.0000,0.0001,35.5296,0.0000,57.4406,0.0000
78632,hold,15.1473,10.0987,0.0005,0.0055,35.5296,0.0000,57.3600,0.0000
79422,hold,15.1417,10.0967,-0.0005,-0.0049,35.5296,0.0000,57.3178,0.0000
80165,hold,15.1390,10.0975,0.0011,0.0113,35.5296,0.0000,57.2975,0.0000
80594,hold,15.1360,10.0990,0.0013,0.0135,35.5296,0.0000,57.2747,0.0000
80940,hold,15.1342,10.0993,-0.0002,-0.0023,35.5296,0.0000,57.2613,0.0000
81451,hold,15.1274,10.0976,-0.0016,-0.0163,35.5296,0.0000,57.2095,0.0000
83768,hold,15.1142,10.0956,0.0023,0.0237,35.5296,0.0000,57.1099,0.0000
84112,hold,15.1108,10.0971,-0.0004,-0.0039,35.5296,0.0000,57.0841,0.0000
84764,hold,15.1073,10.0977,0.0001,0.0013,35.5296,0.0000,57.0577,0.0000
85205,hold,15.1052,10.0979,-0.0010,-0.0102,35.5296,0.0000,57.0415,0.0000
85639,hold,15.1031,10.0969,-0.0007,-0.0069,35.5296,0.0000,57.0257,0.0000
85980,hold,15.1014,10.0976,0.0008,0.0082,35.5296,0.0000,57.0128,0.0000
86543,hold,15.0974,10.0967,-0.0003,-0.0033,35.5296,0.0000,56.9831,0.0000
87566,hold,15.0920,10.0975,0.0008,0.0080,35.5296,0.0000,56.9423,0.0000
88099,hold,15.0860,10.0974,-0.0010,-0.0102,35.5296,0.0000,56.8965,0.0000
88587,hold,15.0862,10.0969,0.0011,0.0112,35.5296,0.0000,56.8985,0.0000
88976,hold,15.0825,10.0974,-0.0008,-0.0083,35.5296,0.0000,56.8706,0.0000
89378,hold,15.0826,10.0957,0.0011,0.0111,35.5296,0.0000,56.8714,0.0000
89867,hold,15.0747,10.0945,-0.0003,-0.0028,35.5296,0.0000,56.8116,0.0000
90417,hold,15.0742,10.0970,0.0006,0.0063,35.5296,0.0000,56.8082,0.0000
90918,hold,15.0701,10.0961,-0.0004,-0.0036,35.5296,0.0000,56.7772,0.0000
91307,hold,15.0703,10.0956,0.0008,0.0078,35.5296,0.0000,56.7782,0.0000
91957,hold,15.0663,10.0979,-0.0006,-0.0063,35.5296,0.0000,56.7482,0.0000
92257,hold,15.0648,10.0976,-0.0013,-0.0133,35.5296,0.0000,56.7368,0.0000
92683,hold,15.0616,10.0974,-0.0005,-0.0048,35.5296,0.0000,56.7128,0.0000
93243,hold,15.0582,10.0974,-0.0000,-0.0001,35.5296,0.0000,56.6872,0.0000
93729,hold,15.0550,10.0986,-0.0015,-0.0153,35.5296,0.0000,56.6630,0.0000
94234,hold,15.0529,10.0966,0.0013,0.0133,35.5296,0.0000,56.6472,0.0000
94771,hold,15.0500,10.0970,0.0003,0.0032,35.5296,0.0000,56.6258,0.0000
95270,discharging,14.9906,10.0998,-0.1450,-1.4640,35.5296,0.1884,56.1793,-0.2000
95605,discharging,14.9042,10.1004,-0.1998,-2.0177,35.5296,0.8117,55.5337,-0.2000
96283,discharging,14.7333,10.1010,-0.1922,-1.9419,35.5296,2.1752,54.2677,-0.2000
96627,discharging,14.6756,10.1015,-0.2001,-2.0209,35.5296,2.8390,53.8433,-0.2000
96977,discharging,14.5822,10.0996,-0.1984,-2.0036,35.5296,3.5497,53.1599,-0.2000
97341,discharging,14.4822,10.1015,-0.2002,-2.0224,35.5296,4.2788,52.4335,-0.2000
97834,discharging,14.3510,10.1008,-0.2011,-2.0317,35.5296,5.2704,51.4878,-0.2000
98349,discharging,14.2137,10.0992,-0.1989,-2.0085,35.5296,6.3038,50.5073,-0.2000
98849,discharging,14.0644,10.0997,-0.2026,-2.0465,35.5296,7.3094,49.4518,-0.2000
99633,discharging,13.8405,10.0995,-0.2008,-2.0284,35.5296,8.8838,47.8899,-0.2000
100125,discharging,13.6963,10.0991,-0.1999,-2.0183,35.5296,9.8725,46.8969,-0.2000
100533,discharging,13.5755,10.0993,-0.1978,-1.9978,35.5296,10.6914,46.0738,-0.2000
100860,discharging,13.4784,10.0993,-0.1984,-2.0038,35.5296,11.3473,45.4168,-0.2000
101433,discharging,13.3028,10.0996,-0.1990,-2.0094,35.5296,12.5010,44.2410,-0.2000
102162,discharging,13.0746,10.1004,-0.1958,-1.9773,35.5296,13.9666,42.7362,-0.2000
102932,discharging,12.8222,10.0996,-0.1986,-2.0056,35.5296,15.5163,41.1023,-0.2000
103454,discharging,12.6528,10.0989,-0.1993,-2.0124,35.5296,16.5663,40.0230,-0.2000
103946,discharging,12.4878,10.0983,-0.1979,-1.9984,35.5296,17.5582,38.9865,-0.2000
104457,discharging,12.3075,10.0994,-0.2006,-2.0262,35.5296,18.5893,37.8687,-0.2000
105443,discharging,11.9575,10.0998,-0.2012,-2.0316,35.5296,20.5778,35.7452,-0.2000
106530,discharging,11.5580,10.0988,-0.1993,-2.0125,35.5296,22.7800,33.3970,-0.2000
107027,discharging,11.3675,10.0967,-0.2035,-2.0545,35.5296,23.7906,32.3050,-0.2000
107817,discharging,11.0504,10.0989,-0.2052,-2.0721,35.5296,25.4150,30.5278,-0.2000
108422,discharging,10.7993,10.0998,-0.2306,-2.3290,35.5296,26.6792,29.1561,-0.2000
109601,settle3,10.5181,10.0955,-0.0189,-0.1910,35.5296,28.3236,27.6576,0.0000
110374,done,10.5272,10.0956,-0.0014,-0.0144,35.5296,28.3236,27.7055,0.0000
