t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
16696,charging,12.3678,10.0914,0.1997,2.0152,8.6452,0.0000,38.2407,0.2000
17560,charging,12.6673,10.0914,0.2012,2.0302,10.3899,0.0000,40.1149,0.2000
18061,charging,12.8299,10.0905,0.1995,2.0133,11.3963,0.0000,41.1516,0.2000
18358,charging,12.9283,10.0928,0.1991,2.0097,11.9951,0.0000,41.7855,0.2000
18885,charging,13.0911,10.0916,0.1977,1.9947,13.0539,0.0000,42.8443,0.2000
19201,charging,13.1885,10.0934,0.2018,2.0365,13.6926,0.0000,43.4840,0.2000
19450,charging,13.2654,10.0934,0.1968,1.9860,14.1941,0.0000,43.9926,0.2000
19738,charging,13.3536,10.0932,0.1999,2.0180,14.7727,0.0000,44.5795,0.2000
20664,charging,13.6227,10.0940,0.2024,2.0433,16.6359,0.0000,46.3947,0.2000
21178,charging,13.7625,10.0932,0.1950,1.9683,17.6717,0.0000,47.3519,0.2000
21500,charging,13.8492,10.0926,0.2020,2.0382,18.3197,0.0000,47.9499,0.2000
21787,charging,13.9298,10.0918,0.2012,2.0300,18.8964,0.0000,48.5099,0.2000
22087,charging,14.0080,10.0932,0.2001,2.0198,19.4975,0.0000,49.0559,0.2000
22403,charging,14.0891,10.0934,0.1979,1.9979,20.1292,0.0000,49.6254,0.2000
22965,charging,14.2380,10.0957,0.1993,2.0121,21.2637,0.0000,50.6803,0.2000
23222,charging,14.2998,10.0946,0.2023,2.0421,21.7805,0.0000,51.1211,0.2000
23575,charging,14.3833,10.0921,0.1969,1.9871,22.4888,0.0000,51.7200,0.2000
23983,charging,14.4835,10.0940,0.1987,2.0055,23.3103,0.0000,52.4431,0.2000
24244,charging,14.5469,10.0954,0.1993,2.0120,23.8371,0.0000,52.9034,0.2000
24753,charging,14.6626,10.0961,0.1992,2.0110,24.8598,0.0000,53.7480,0.2000
25515,charging,14.7946,10.0960,0.2007,2.0265,26.3733,0.0000,54.7199,0.2000
25820,charging,14.8608,10.0936,0.1987,2.0060,26.9869,0.0000,55.2109,0.2000
26299,charging,14.9619,10.0953,0.1980,1.9993,27.9477,0.0000,55.9649,0.2000
26597,charging,15.0253,10.0945,0.2003,2.0220,28.5478,0.0000,56.4399,0.2000
27309,charging,15.1687,10.0955,0.1999,2.0181,29.9774,0.0000,57.5221,0.2000
27815,charging,15.2648,10.0942,0.1989,2.0079,30.9958,0.0000,58.2539,0.2000
28130,charging,15.3252,10.0943,0.1995,2.0137,31.6273,0.0000,58.7154,0.2000
28597,charging,15.4123,10.0960,0.1987,2.0065,32.5648,0.0000,59.3850,0.2000
29091,charging,15.4999,10.0931,0.1979,1.9972,33.5608,0.0000,60.0618,0.2000
29400,charging,15.5576,10.0948,0.1992,2.0112,34.1775,0.0000,60.5097,0.2000
29876,charging,15.6365,10.0929,0.1981,1.9996,35.1354,0.0000,61.1247,0.2000
30632,settle2,15.6801,10.0964,0.0028,0.0285,35.8915,0.0000,61.4666,0.0000
30923,hold,15.6681,10.0977,-0.0019,-0.0195,35.8915,0.0000,61.3724,0.0000
31398,hold,15.6544,10.0975,0.0019,0.0194,35.8915,0.0000,61.2647,0.0000
31947,hold,15.6370,10.0962,0.0017,0.0175,35.8915,0.0000,61.1287,0.0000
32190,hold,15.6310,10.0980,-0.0001,-0.0009,35.8915,0.0000,61.0824,0.0000
32758,hold,15.6158,10.0961,-0.0025,-0.0254,35.8915,0.0000,60.9635,0.0000
33196,hold,15.6046,10.0972,-0.0005,-0.0051,35.8915,0.0000,60.8761,0.0000
33591,hold,15.5941,10.0965,-0.0025,-0.0250,35.8915,0.0000,60.7939,0.0000
34032,hold,15.5845,10.0982,0.0006,0.0061,35.8915,0.0000,60.7194,0.0000
34297,hold,15.5811,10.0953,0.0014,0.0139,35.8915,0.0000,60.6931,0.0000
34742,hold,15.5714,10.0937,0.0013,0.0131,35.8915,0.0000,60.6174,0.0000
35226,hold,15.5609,10.0967,-0.0008,-0.0084,35.8915,0.0000,60.5357,0.0000
35742,hold,15.5517,10.0967,0.0010,0.0103,35.8915,0.0000,60.4638,0.0000
36272,hold,15.5423,10.0974,0.0012,0.0120,35.8915,0.0000,60.3907,0.0000
36822,hold,15.5307,10.0972,-0.0002,-0.0020,35.8915,0.0000,60.3007,0.0000
37298,hold,15.5231,10.0956,0.0014,0.0145,35.8915,0.0000,60.2417,0.0000
37592,hold,15.5166,10.0972,-0.0009,-0.0094,35.8915,0.0000,60.1912,0.0000
38031,hold,15.5090,10.0972,-0.0004,-0.0036,35.8915,0.0000,60.1326,0.0000
38417,hold,15.5024,10.0964,-0.0011,-0.0110,35.8915,0.0000,60.0812,0.0000
38758,hold,15.4994,10.0976,-0.0001,-0.0014,35.8915,0.0000,60.0577,0.0000
39052,hold,15.4927,10.0966,0.0008,0.0081,35.8915,0.0000,60.0063,0.0000
39524,hold,15.4833,10.0981,-0.0004,-0.0038,35.8915,0.0000,59.9331,0.0000
39928,hold,15.4767,10.0962,-0.0010,-0.0102,35.8915,0.0000,59.8822,0.0000
40625,hold,15.4670,10.0966,-0.0012,-0.0123,35.8915,0.0000,59.8073,0.0000
40920,hold,15.4636,10.0976,-0.0016,-0.0166,35.8915,0.0000,59.7805,0.0000
41236,hold,15.4594,10.0979,-0.0003,-0.0027,35.8915,0.0000,59.7486,0.0000
41574,hold,15.4521,10.0953,-0.0010,-0.0105,35.8915,0.0000,59.6917,0.0000
41871,hold,15.4484,10.0974,0.0002,0.0022,35.8915,0.0000,59.6635,0.0000
42406,hold,15.4395,10.0975,0.0003,0.0029,35.8915,0.0000,59.5948,0.0000
42689,hold,15.4367,10.0967,-0.0006,-0.0057,35.8915,0.0000,59.5727,0.0000
43195,hold,15.4313,10.0977,0.0003,0.0028,35.8915,0.0000,59.5315,0.0000
43490,hold,15.4253,10.0961,0.0013,0.0134,35.8915,0.0000,59.4849,0.0000
43848,hold,15.4211,10.0951,-0.0006,-0.0064,35.8915,0.0000,59.4522,0.0000
44108,hold,15.4196,10.0953,0.0003,0.0033,35.8915,0.0000,59.4413,0.0000
44460,hold,15.4122,10.0959,-0.0010,-0.0100,35.8915,0.0000,59.3839,0.0000
44961,hold,15.4069,10.0981,0.0001,0.0007,35.8915,0.0000,59.3434,0.0000
45719,hold,15.3977,10.0967,0.0003,0.0026,35.8915,0.0000,59.2725,0.0000
46508,hold,15.3881,10.0978,0.0003,0.0027,35.8915,0.0000,59.1981,0.0000
46891,hold,15.3813,10.0975,-0.0019,-0.0193,35.8915,0.0000,59.1459,0.0000
47224,hold,15.3801,10.0974,0.0018,0.0182,35.8915,0.0000,59.1368,0.0000
47508,hold,15.3736,10.0970,-0.0018,-0.0178,35.8915,0.0000,59.0869,0.0000
47848,hold,15.3726,10.0962,0.0011,0.0111,35.8915,0.0000,59.0794,0.0000
48278,hold,15.3667,10.0970,0.0002,0.0019,35.8915,0.0000,59.0339,0.0000
48626,hold,15.3616,10.0984,-0.0008,-0.0081,35.8915,0.0000,58.9945,0.0000
49073,hold,15.3578,10.0955,-0.0008,-0.0082,35.8915,0.0000,58.9656,0.0000
49548,hold,15.3521,10.0974,-0.0008,-0.0081,35.8915,0.0000,58.9219,0.0000
49880,hold,15.3486,10.0975,-0.0000,-0.0000,35.8915,0.0000,58.8947,0.0000
50319,hold,15.3433,10.0968,-0.0002,-0.0023,35.8915,0.0000,58.8545,0.0000
50874,hold,15.3385,10.0982,0.0001,0.0008,35.8915,0.0000,58.8174,0.0000
51351,hold,15.3335,10.0979,0.0003,0.0029,35.8915,0.0000,58.7792,0.0000
51900,hold,15.3266,10.0984,0.0010,0.0104,35.8915,0.0000,58.7260,0.0000
52211,hold,15.3243,10.0967,0.0009,0.0086,35.8915,0.0000,58.7088,0.0000
52662,hold,15.3204,10.0975,-0.0001,-0.0011,35.8915,0.0000,58.6784,0.0000
53055,hold,15.3145,10.0966,-0.0016,-0.0158,35.8915,0.0000,58.6333,0.0000
53332,hold,15.3133,10.0974,-0.0017,-0.0170,35.8915,0.0000,58.6246,0.0000
53922,hold,15.3046,10.0979,0.0005,0.0048,35.8915,0.0000,58.5574,0.0000
54208,hold,15.3050,10.0970,0.0003,0.0030,35.8915,0.0000,58.5607,0.0000
54602,hold,15.3022,10.0962,0.0011,0.0108,35.8915,0.0000,58.5393,0.0000
54848,hold,15.2980,10.0958,0.0003,0.0031,35.8915,0.0000,58.5071,0.0000
55747,hold,15.2880,10.0965,-0.0003,-0.0034,35.8915,0.0000,58.4311,0.0000
56236,hold,15.2820,10.0978,-0.0006,-0.0056,35.8915,0.0000,58.3852,0.0000
56731,hold,15.2799,10.0984,0.0001,0.0006,35.8915,0.0000,58.3686,0.0000
57211,hold,15.2736,10.0971,-0.0001,-0.0006,35.8915,0.0000,58.3211,0.0000
57547,hold,15.2675,10.0946,-0.0002,-0.0018,35.8915,0.0000,58.2744,0.0000
57843,hold,15.2674,10.0955,0.0006,0.0056,35.8915,0.0000,58.2737,0.0000
58208,hold,15.2653,10.0948,0.0000,0.0001,35.8915,0.0000,58.2570,0.0000
58555,hold,15.2617,10.0947,-0.0007,-0.0073,35.8915,0.0000,58.2302,0.0000
58996,hold,15.2564,10.0948,-0.0011,-0.0111,35.8915,0.0000,58.1893,0.0000
59586,hold,15.2531,10.0979,0.0009,0.0090,35.8915,0.0000,58.1639,0.0000
60090,hold,15.2464,10.0957,-0.0020,-0.0204,35.8915,0.0000,58.1131,0.0000
60834,hold,15.2397,10.0978,-0.0010,-0.0096,35.8915,0.0000,58.0620,0.0000
61635,hold,15.2331,10.0967,-0.0003,-0.0031,35.8915,0.0000,58.0117,0.0000
62135,hold,15.2293,10.0987,0.0017,0.0170,35.8915,0.0000,57.9832,0.0000
62431,hold,15.2275,10.0983,0.0002,0.0021,35.8915,0.0000,57.9691,0.0000
62740,hold,15.2218,10.0957,-0.0007,-0.0074,35.8915,0.0000,57.9256,0.0000
63427,hold,15.2197,10.0966,0.0008,0.0085,35.8915,0.0000,57.9101,0.0000
63705,hold,15.2156,10.0965,-0.0006,-0.0060,35.8915,0.0000,57.8790,0.0000
64157,hold,15.2126,10.0980,0.0013,0.0127,35.8915,0.0000,57.8559,0.0000
64689,hold,15.2078,10.0985,0.0000,0.0005,35.8915,0.0000,57.8189,0.0000
65703,hold,15.2003,10.0981,0.0005,0.0054,35.8915,0.0000,57.7626,0.0000
66051,hold,15.1974,10.0953,-0.0001,-0.0008,35.8915,0.0000,57.7400,0.0000
66365,hold,15.1962,10.0976,0.0021,0.0216,35.8915,0.0000,57.7314,0.0000
66861,hold,15.1903,10.0960,0.0019,0.0196,35.8915,0.0000,57.6862,0.0000
67504,hold,15.1857,10.0960,-0.0008,-0.0080,35.8915,0.0000,57.6515,0.0000
67993,hold,15.1829,10.0958,0.0005,0.0046,35.8915,0.0000,57.6299,0.0000
68540,hold,15.1765,10.0976,-0.0005,-0.0050,35.8915,0.0000,57.5818,0.0000
69047,hold,15.1730,10.0963,-0.0005,-0.0049,35.8915,0.0000,57.5553,0.0000
69561,hold,15.1705,10.0978,-0.0013,-0.0127,35.8915,0.0000,57.5357,0.0000
70064,hold,15.1675,10.0965,0.0015,0.0156,35.8915,0.0000,57.5131,0.0000
70604,hold,15.1646,10.0978,0.0011,0.0108,35.8915,0.0000,57.4916,0.0000
70899,hold,15.1607,10.0990,-0.0010,-0.0103,35.8915,0.0000,57.4615,0.0000
71226,hold,15.1563,10.0974,-0.0009,-0.0094,35.8915,0.0000,57.4282,0.0000
71560,hold,15.1552,10.0957,0.0003,0.0028,35.8915,0.0000,57.4203,0.0000
71857,hold,15.1529,10.0976,0.0006,0.0056,35.8915,0.0000,57.4029,0.0000
72330,hold,15.1479,10.0952,-0.0026,-0.0267,35.8915,0.0000,57.3643,0.0000
72675,hold,15.1467,10.0963,-0.0007,-0.0069,35.8915,0.0000,57.3558,0.0000
72960,hold,15.1448,10.0961,-0.0004,-0.0045,35.8915,0.0000,57.3414,0.0000
73292,hold,15.1436,10.0955,0.0007,0.0068,35.8915,0.0000,57.3325,0.0000
75703,hold,15.1272,10.0967,0.0012,0.0117,35.8915,0.0000,57.2079,0.0000
76216,hold,15.1226,10.0977,-0.0014,-0.0146,35.8915,0.0000,57.1734,0.0000
76740,hold,15.1208,10.0968,0.0010,0.0105,35.8915,0.0000,57.1593,0.0000
77268,hold,15.1171,10.0965,0.0003,0.0030,35.8915,0.0000,57.1317,0.0000
77611,hold,15.1141,10.0943,0.0004,0.0040,35.8915,0.0000,57.1088,0.0000
77895,hold,15.1129,10.0978,-0.0011,-0.0110,35.8915,0.0000,57.0998,0.0000
78221,hold,15.1103,10.0970,-0.0005,-0.0050,35.8915,0.0000,57.0799,0.0000
78822,hold,15.1078,10.0975,0.0014,0.0142,35.8915,0.0000,57.0618,0.0000
79151,hold,15.1070,10.0977,0.0020,0.0203,35.8915,0.0000,57.0553,0.0000
79490,hold,15.0997,10.0971,0.0001,0.0013,35.8915,0.0000,57.0004,0.0000
79834,hold,15.0989,10.0969,-0.0011,-0.0111,35.8915,0.0000,56.9940,0.0000
80372,hold,15.0957,10.0974,-0.0014,-0.0138,35.8915,0.0000,56.9698,0.0000
80670,hold,15.0938,10.0950,-0.0003,-0.0026,35.8915,0.0000,56.9558,0.0000
81131,hold,15.0903,10.0952,0.0000,0.0000,35.8915,0.0000,56.9290,0.0000
81656,hold,15.0889,10.0972,0.0016,0.0162,35.8915,0.0000,56.9188,0.0000
81995,hold,15.0835,10.0975,-0.0007,-0.0074,35.8915,0.0000,56.8781,0.0000
82676,hold,15.0792,10.0965,-0.0007,-0.0073,35.8915,0.0000,56.8453,0.0000
83073,hold,15.0760,10.0936,0.0002,0.0019,35.8915,0.0000,56.8211,0.0000
83707,hold,15.0752,10.0978,0.0001,0.0014,35.8915,0.0000,56.8157,0.0000
84185,hold,15.0719,10.0967,0.0005,0.0048,35.8915,0.0000,56.7906,0.0000
84571,hold,15.0699,10.0957,-0.0009,-0.0094,35.8915,0.0000,56.7751,0.0000
84922,hold,15.0689,10.0965,0.0014,0.0146,35.8915,0.0000,56.7679,0.0000
85254,hold,15.0650,10.0978,0.0001,0.0013,35.8915,0.0000,56.7382,0.0000
85551,hold,15.0651,10.0965,-0.0003,-0.0029,35.8915,0.0000,56.7391,0.0000
85950,hold,15.0612,10.0947,-0.0012,-0.0125,35.8915,0.0000,56.7101,0.0000
86222,hold,15.0604,10.0970,0.0006,0.0057,35.8915,0.0000,56.7037,0.0000
86567,hold,15.0572,10.0945,0.0005,0.0054,35.8915,0.0000,56.6800,0.0000
86951,hold,15.0541,10.0951,-0.0013,-0.0128,35.8915,0.0000,56.6568,0.0000
87276,hold,15.0537,10.0966,0.0004,0.0041,35.8915,0.0000,56.6532,0.0000
87771,hold,15.0510,10.0965,-0.0004,-0.0042,35.8915,0.0000,56.6331,0.0000
88067,hold,15.0512,10.0979,-0.0009,-0.0095,35.8915,0.0000,56.6344,0.0000
88543,hold,15.0489,10.0970,-0.0005,-0.0050,35.8915,0.0000,56.6173,0.0000
89088,hold,15.0465,10.0967,0.0011,0.0111,35.8915,0.0000,56.5990,0.0000
89568,hold,15.0431,10.0968,0.0005,0.0049,35.8915,0.0000,56.5741,0.0000
89913,hold,15.0389,10.0965,0.0008,0.0085,35.8915,0.0000,56.5421,0.0000
90455,hold,15.0384,10.0969,-0.0007,-0.0068,35.8915,0.0000,56.5387,0.0000
90756,discharging,15.0358,10.0975,-0.0001,-0.0007,35.8915,0.0000,56.5187,-0.2000
91359,discharging,14.8742,10.0984,-0.1988,-2.0073,35.8915,0.8532,55.3101,-0.2000
91766,discharging,14.7691,10.0988,-0.2017,-2.0370,35.8915,1.6673,54.5318,-0.2000
92154,discharging,14.7112,10.0997,-0.1967,-1.9865,35.8915,2.4324,54.1050,-0.2000
92511,discharging,14.6185,10.0996,-0.1978,-1.9974,35.8915,3.1449,53.4250,-0.2000
93075,discharging,14.4672,10.0982,-0.1979,-1.9980,35.8915,4.2757,52.3246,-0.2000
93679,discharging,14.3080,10.0985,-0.2017,-2.0371,35.8915,5.4899,51.1796,-0.2000
94175,discharging,14.1755,10.0989,-0.2010,-2.0304,35.8915,6.4830,50.2360,-0.2000
94744,discharging,14.0147,10.0991,-0.1991,-2.0108,35.8915,7.6254,49.1028,-0.2000
95457,discharging,13.8151,10.0986,-0.1969,-1.9885,35.8915,9.0605,47.7139,-0.2000
95761,discharging,13.7291,10.0983,-0.1988,-2.0080,35.8915,9.6687,47.1220,-0.2000
96255,discharging,13.5836,10.0969,-0.1992,-2.0117,35.8915,10.6635,46.1283,-0.2000
96654,discharging,13.4655,10.0972,-0.1975,-1.9941,35.8915,11.4622,45.3297,-0.2000
97011,discharging,13.3607,10.0996,-0.1956,-1.9755,35.8915,12.1821,44.6269,-0.2000
97509,discharging,13.2072,10.0977,-0.1987,-2.0065,35.8915,13.1623,43.6077,-0.2000
98012,discharging,13.0451,10.0974,-0.1971,-1.9905,35.8915,14.1970,42.5439,-0.2000
98516,discharging,12.8888,10.0974,-0.1994,-2.0131,35.8915,15.2090,41.5300,-0.2000
98914,discharging,12.7599,10.0973,-0.2004,-2.0238,35.8915,16.0072,40.7037,-0.2000
99253,discharging,12.6534,10.0981,-0.1992,-2.0115,35.8915,16.6856,40.0274,-0.2000
99648,discharging,12.5132,10.0950,-0.2020,-2.0394,35.8915,17.4878,39.1450,-0.2000
100057,discharging,12.3785,10.0969,-0.2002,-2.0211,35.8915,18.3104,38.3070,-0.2000
100824,discharging,12.1189,10.0982,-0.1986,-2.0050,35.8915,19.8555,36.7172,-0.2000
101599,discharging,11.8436,10.0974,-0.2008,-2.0273,35.8915,21.4207,35.0675,-0.2000
102137,discharging,11.6492,10.0957,-0.2015,-2.0347,35.8915,22.5104,33.9258,-0.2000
102494,discharging,11.5119,10.0962,-0.2068,-2.0881,35.8915,23.2360,33.1308,-0.2000
102842,discharging,11.3829,10.0979,-0.2018,-2.0375,35.8915,23.9410,32.3925,-0.2000
103393,discharging,11.1664,10.0970,-0.2025,-2.0442,35.8915,25.0729,31.1720,-0.2000
103744,discharging,11.0235,10.0963,-0.2039,-2.0585,35.8915,25.7997,30.3792,-0.2000
104449,discharging,10.7253,10.0984,-0.2118,-2.1384,35.8915,27.2936,28.7583,-0.2000
104841,discharging,10.5690,10.0960,-0.1997,-2.0161,35.8915,28.0861,27.9260,-0.2000
105455,settle3,10.5165,10.0935,-0.0232,-0.2338,35.8915,28.6563,27.6494,0.0000
105751,done,10.5192,10.0947,-0.0125,-0.1258,35.8915,28.6563,27.6632,0.0000
