t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
25590,charging,14.7137,10.0934,0.2006,2.0247,25.0643,0.0000,54.1232,0.2000
25912,charging,14.7487,10.0938,0.1974,1.9921,25.6969,0.0000,54.3813,0.2000
26309,charging,14.8325,10.0938,0.1995,2.0138,26.4884,0.0000,55.0009,0.2000
26610,charging,14.9001,10.0943,0.1997,2.0154,27.0976,0.0000,55.5030,0.2000
26854,charging,14.9544,10.0939,0.2009,2.0283,27.5896,0.0000,55.9085,0.2000
27234,charging,15.0317,10.0935,0.1992,2.0110,28.3494,0.0000,56.4883,0.2000
27627,charging,15.1159,10.0929,0.1998,2.0168,29.1418,0.0000,57.1226,0.2000
27879,charging,15.1678,10.0941,0.1994,2.0126,29.6446,0.0000,57.5158,0.2000
28255,charging,15.2397,10.0937,0.1975,1.9936,30.3987,0.0000,58.0621,0.2000
28543,charging,15.3001,10.0959,0.1993,2.0120,30.9800,0.0000,58.5231,0.2000
28873,charging,15.3628,10.0946,0.2004,2.0234,31.6418,0.0000,59.0039,0.2000
29224,charging,15.4260,10.0946,0.1975,1.9939,32.3449,0.0000,59.4906,0.2000
29893,charging,15.5502,10.0948,0.1994,2.0133,33.6913,0.0000,60.4525,0.2000
30581,charging,15.6680,10.0944,0.1983,2.0021,35.0744,0.0000,61.3719,0.2000
31057,settle2,15.6868,10.0961,0.0222,0.2240,35.4824,0.0000,61.5192,0.0000
31511,hold,15.6706,10.0971,-0.0002,-0.0023,35.4824,0.0000,61.3917,0.0000
31818,hold,15.6615,10.0970,-0.0002,-0.0017,35.4824,0.0000,61.3210,0.0000
32371,hold,15.6455,10.0968,0.0026,0.0260,35.4824,0.0000,61.1955,0.0000
32849,hold,15.6326,10.0973,0.0012,0.0119,35.4824,0.0000,61.0942,0.0000
33183,hold,15.6235,10.0965,0.0004,0.0045,35.4824,0.0000,61.0233,0.0000
33681,hold,15.6113,10.0974,0.0001,0.0014,35.4824,0.0000,60.9280,0.0000
34210,hold,15.6011,10.0975,0.0004,0.0036,35.4824,0.0000,60.8487,0.0000
34726,hold,15.5887,10.0964,0.0005,0.0049,35.4824,0.0000,60.7518,0.0000
35005,hold,15.5832,10.0961,0.0000,0.0004,35.4824,0.0000,60.7093,0.0000
35430,hold,15.5730,10.0959,0.0001,0.0011,35.4824,0.0000,60.6292,0.0000
35799,hold,15.5672,10.0961,-0.0014,-0.0145,35.4824,0.0000,60.5848,0.0000
36158,hold,15.5597,10.0960,-0.0001,-0.0015,35.4824,0.0000,60.5259,0.0000
36605,hold,15.5518,10.0991,-0.0013,-0.0134,35.4824,0.0000,60.4649,0.0000
36914,hold,15.5485,10.0974,0.0012,0.0116,35.4824,0.0000,60.4387,0.0000
37254,hold,15.5397,10.0968,0.0006,0.0058,35.4824,0.0000,60.3703,0.0000
37600,hold,15.5338,10.0981,0.0004,0.0041,35.4824,0.0000,60.3248,0.0000
38124,hold,15.5241,10.0957,-0.0009,-0.0094,35.4824,0.0000,60.2493,0.0000
38616,hold,15.5179,10.0968,-0.0004,-0.0043,35.4824,0.0000,60.2010,0.0000
38894,hold,15.5140,10.0982,-0.0003,-0.0026,35.4824,0.0000,60.1709,0.0000
39189,hold,15.5092,10.0990,0.0000,0.0002,35.4824,0.0000,60.1340,0.0000
39488,hold,15.5033,10.0965,-0.0005,-0.0053,35.4824,0.0000,60.0878,0.0000
39902,hold,15.4981,10.0986,-0.0006,-0.0062,35.4824,0.0000,60.0481,0.0000
40197,hold,15.4915,10.0971,-0.0003,-0.0030,35.4824,0.0000,59.9965,0.0000
40691,hold,15.4859,10.0967,0.0017,0.0176,35.4824,0.0000,59.9531,0.0000
41179,hold,15.4760,10.0960,-0.0010,-0.0098,35.4824,0.0000,59.8765,0.0000
41561,hold,15.4714,10.0961,-0.0013,-0.0133,35.4824,0.0000,59.8413,0.0000
41882,hold,15.4671,10.0954,-0.0002,-0.0019,35.4824,0.0000,59.8080,0.0000
42480,hold,15.4603,10.0974,-0.0001,-0.0006,35.4824,0.0000,59.7552,0.0000
42999,hold,15.4534,10.0968,0.0005,0.0055,35.4824,0.0000,59.7022,0.0000
43289,hold,15.4463,10.0956,-0.0013,-0.0133,35.4824,0.0000,59.6467,0.0000
43725,hold,15.4401,10.0975,-0.0012,-0.0123,35.4824,0.0000,59.5991,0.0000
44267,hold,15.4359,10.0970,-0.0007,-0.0075,35.4824,0.0000,59.5671,0.0000
44562,hold,15.4321,10.0977,-0.0008,-0.0078,35.4824,0.0000,59.5373,0.0000
44886,hold,15.4299,10.0980,-0.0000,-0.0005,35.4824,0.0000,59.5201,0.0000
45271,hold,15.4231,10.0970,0.0002,0.0018,35.4824,0.0000,59.4678,0.0000
45664,hold,15.4177,10.0938,0.0001,0.0007,35.4824,0.0000,59.4261,0.0000
46037,hold,15.4141,10.0962,0.0011,0.0110,35.4824,0.0000,59.3984,0.0000
46583,hold,15.4072,10.0986,0.0006,0.0063,35.4824,0.0000,59.3458,0.0000
46853,hold,15.4048,10.0954,0.0002,0.0015,35.4824,0.0000,59.3270,0.0000
47348,hold,15.3997,10.0972,0.0010,0.0105,35.4824,0.0000,59.2875,0.0000
47688,hold,15.3954,10.0969,0.0020,0.0198,35.4824,0.0000,59.2544,0.0000
47950,hold,15.3913,10.0972,0.0015,0.0148,35.4824,0.0000,59.2229,0.0000
48614,hold,15.3840,10.0969,-0.0006,-0.0063,35.4824,0.0000,59.1667,0.0000
49114,hold,15.3783,10.0953,-0.0015,-0.0149,35.4824,0.0000,59.1232,0.0000
49449,hold,15.3752,10.0971,0.0005,0.0047,35.4824,0.0000,59.0991,0.0000
49772,hold,15.3718,10.0970,0.0015,0.0153,35.4824,0.0000,59.0727,0.0000
50162,hold,15.3671,10.0965,-0.0000,-0.0003,35.4824,0.0000,59.0368,0.0000
50452,hold,15.3646,10.0978,-0.0011,-0.0115,35.4824,0.0000,59.0180,0.0000
50692,hold,15.3658,10.0973,0.0005,0.0054,35.4824,0.0000,59.0272,0.0000
51005,hold,15.3613,10.0967,0.0010,0.0105,35.4824,0.0000,58.9925,0.0000
51389,hold,15.3533,10.0942,-0.0013,-0.0132,35.4824,0.0000,58.9313,0.0000
51926,hold,15.3507,10.0994,-0.0017,-0.0168,35.4824,0.0000,58.9112,0.0000
52218,hold,15.3457,10.0985,-0.0020,-0.0206,35.4824,0.0000,58.8729,0.0000
52656,hold,15.3416,10.0971,0.0000,0.0001,35.4824,0.0000,58.8413,0.0000
52929,hold,15.3408,10.0967,0.0011,0.0114,35.4824,0.0000,58.8354,0.0000
53418,hold,15.3344,10.0983,0.0019,0.0192,35.4824,0.0000,58.7861,0.0000
53967,hold,15.3294,10.0965,-0.0007,-0.0072,35.4824,0.0000,58.7477,0.0000
54473,hold,15.3255,10.0980,-0.0001,-0.0013,35.4824,0.0000,58.7177,0.0000
54991,hold,15.3223,10.0971,0.0019,0.0192,35.4824,0.0000,58.6932,0.0000
55747,hold,15.3131,10.0990,-0.0003,-0.0032,35.4824,0.0000,58.6224,0.0000
56112,hold,15.3105,10.0968,-0.0005,-0.0046,35.4824,0.0000,58.6027,0.0000
56609,hold,15.3066,10.0965,0.0002,0.0018,35.4824,0.0000,58.5728,0.0000
56863,hold,15.3070,10.0961,0.0017,0.0175,35.4824,0.0000,58.5762,0.0000
57327,hold,15.2999,10.0994,-0.0006,-0.0060,35.4824,0.0000,58.5218,0.0000
57620,hold,15.2980,10.0981,0.0009,0.0091,35.4824,0.0000,58.5073,0.0000
58089,hold,15.2919,10.0983,0.0002,0.0016,35.4824,0.0000,58.4602,0.0000
58482,hold,15.2877,10.0975,0.0005,0.0048,35.4824,0.0000,58.4283,0.0000
59338,hold,15.2788,10.0958,-0.0017,-0.0175,35.4824,0.0000,58.3606,0.0000
59872,hold,15.2746,10.0962,-0.0010,-0.0102,35.4824,0.0000,58.3287,0.0000
60364,hold,15.2727,10.1000,0.0009,0.0086,35.4824,0.0000,58.3135,0.0000
60894,hold,15.2662,10.0982,-0.0005,-0.0046,35.4824,0.0000,58.2640,0.0000
61501,hold,15.2616,10.0974,-0.0003,-0.0030,35.4824,0.0000,58.2289,0.0000
62037,hold,15.2576,10.0983,-0.0011,-0.0113,35.4824,0.0000,58.1985,0.0000
62330,hold,15.2541,10.0954,-0.0007,-0.0067,35.4824,0.0000,58.1718,0.0000
62612,hold,15.2526,10.0966,0.0009,0.0087,35.4824,0.0000,58.1601,0.0000
62936,hold,15.2514,10.0990,-0.0003,-0.0034,35.4824,0.0000,58.1510,0.0000
63274,hold,15.2464,10.0985,-0.0004,-0.0039,35.4824,0.0000,58.1129,0.0000
63567,hold,15.2445,10.0973,-0.0009,-0.0089,35.4824,0.0000,58.0986,0.0000
64093,hold,15.2401,10.0974,-0.0000,-0.0000,35.4824,0.0000,58.0653,0.0000
64411,hold,15.2389,10.0985,0.0002,0.0018,35.4824,0.0000,58.0557,0.0000
64885,hold,15.2357,10.0964,0.0002,0.0022,35.4824,0.0000,58.0319,0.0000
65175,hold,15.2319,10.0964,-0.0004,-0.0041,35.4824,0.0000,58.0024,0.0000
65660,hold,15.2285,10.0974,-0.0017,-0.0170,35.4824,0.0000,57.9771,0.0000
66143,hold,15.2236,10.0964,-0.0004,-0.0042,35.4824,0.0000,57.9399,0.0000
66427,hold,15.2240,10.0989,0.0010,0.0098,35.4824,0.0000,57.9428,0.0000
66907,hold,15.2189,10.0962,0.0006,0.0063,35.4824,0.0000,57.9039,0.0000
67247,hold,15.2157,10.0964,-0.0018,-0.0177,35.4824,0.0000,57.8794,0.0000
67745,hold,15.2098,10.0977,-0.0010,-0.0096,35.4824,0.0000,57.8344,0.0000
68213,hold,15.2097,10.0971,0.0005,0.0054,35.4824,0.0000,57.8337,0.0000
68607,hold,15.2065,10.0963,0.0003,0.0034,35.4824,0.0000,57.8093,0.0000
69202,hold,15.2011,10.0959,-0.0011,-0.0112,35.4824,0.0000,57.7687,0.0000
69484,hold,15.2015,10.0974,0.0000,0.0005,35.4824,0.0000,57.7716,0.0000
69963,hold,15.1966,10.0970,-0.0007,-0.0072,35.4824,0.0000,57.7345,0.0000
70362,hold,15.1932,10.0976,0.0006,0.0059,35.4824,0.0000,57.7080,0.0000
70743,hold,15.1887,10.0971,0.0007,0.0076,35.4824,0.0000,57.6741,0.0000
71272,hold,15.1901,10.0980,0.0009,0.0089,35.4824,0.0000,57.6847,0.0000
71663,hold,15.1831,10.0978,-0.0023,-0.0231,35.4824,0.0000,57.6320,0.0000
72034,hold,15.1850,10.0975,0.0003,0.0030,35.4824,0.0000,57.6462,0.0000
72376,hold,15.1804,10.0975,-0.0010,-0.0099,35.4824,0.0000,57.6114,0.0000
72668,hold,15.1794,10.0974,0.0002,0.0016,35.4824,0.0000,57.6039,0.0000
72978,hold,15.1778,10.0966,0.0015,0.0152,35.4824,0.0000,57.5918,0.0000
73329,hold,15.1746,10.0973,-0.0008,-0.0081,35.4824,0.0000,57.5671,0.0000
73610,hold,15.1742,10.0976,0.0006,0.0057,35.4824,0.0000,57.5638,0.0000
74360,hold,15.1685,10.0951,-0.0010,-0.0102,35.4824,0.0000,57.5206,0.0000
74604,hold,15.1673,10.0981,-0.0005,-0.0053,35.4824,0.0000,57.5115,0.0000
74858,hold,15.1638,10.0989,0.0009,0.0093,35.4824,0.0000,57.4850,0.0000
75218,hold,15.1604,10.0971,-0.0004,-0.0037,35.4824,0.0000,57.4591,0.0000
75509,hold,15.1614,10.0984,0.0002,0.0018,35.4824,0.0000,57.4668,0.0000
76141,hold,15.1546,10.0967,0.0000,0.0002,35.4824,0.0000,57.4154,0.0000
76474,hold,15.1509,10.0955,-0.0000,-0.0001,35.4824,0.0000,57.3873,0.0000
76736,hold,15.1519,10.0964,0.0008,0.0082,35.4824,0.0000,57.3954,0.0000
77186,hold,15.1503,10.0981,0.0004,0.0043,35.4824,0.0000,57.3827,0.0000
77580,hold,15.1429,10.0964,-0.0022,-0.0220,35.4824,0.0000,57.3267,0.0000
77899,hold,15.1428,10.0964,-0.0011,-0.0106,35.4824,0.0000,57.3264,0.0000
78195,hold,15.1405,10.0970,-0.0002,-0.0022,35.4824,0.0000,57.3088,0.0000
78693,hold,15.1395,10.0973,0.0002,0.0018,35.4824,0.0000,57.3013,0.0000
79452,hold,15.1357,10.0972,0.0008,0.0077,35.4824,0.0000,57.2722,0.0000
80247,hold,15.1329,10.0988,0.0012,0.0120,35.4824,0.0000,57.2508,0.0000
80977,hold,15.1270,10.0974,-0.0000,-0.0003,35.4824,0.0000,57.2068,0.0000
81523,hold,15.1225,10.0978,-0.0011,-0.0107,35.4824,0.0000,57.1722,0.0000
81833,hold,15.1232,10.0982,0.0011,0.0116,35.4824,0.0000,57.1778,0.0000
82283,hold,15.1162,10.0965,-0.0006,-0.0060,35.4824,0.0000,57.1246,0.0000
82613,hold,15.1140,10.0972,-0.0011,-0.0114,35.4824,0.0000,57.1083,0.0000
82937,hold,15.1149,10.0991,-0.0001,-0.0006,35.4824,0.0000,57.1149,0.0000
83436,hold,15.1122,10.0984,0.0003,0.0031,35.4824,0.0000,57.0947,0.0000
84335,hold,15.1070,10.0971,0.0009,0.0087,35.4824,0.0000,57.0553,0.0000
84811,hold,15.1042,10.0997,-0.0010,-0.0103,35.4824,0.0000,57.0342,0.0000
85360,hold,15.0999,10.0967,0.0013,0.0131,35.4824,0.0000,57.0016,0.0000
85859,hold,15.0982,10.0980,0.0008,0.0077,35.4824,0.0000,56.9889,0.0000
86384,hold,15.0917,10.0971,0.0004,0.0044,35.4824,0.0000,56.9398,0.0000
86936,hold,15.0901,10.0946,0.0010,0.0098,35.4824,0.0000,56.9281,0.0000
87411,hold,15.0850,10.0965,-0.0015,-0.0148,35.4824,0.0000,56.8897,0.0000
87897,hold,15.0877,10.0954,0.0000,0.0004,35.4824,0.0000,56.9097,0.0000
88235,hold,15.0817,10.0960,-0.0018,-0.0184,35.4824,0.0000,56.8647,0.0000
88681,hold,15.0804,10.0952,-0.0004,-0.0039,35.4824,0.0000,56.8549,0.0000
89233,hold,15.0793,10.0973,0.0001,0.0013,35.4824,0.0000,56.8460,0.0000
89526,hold,15.0759,10.0969,-0.0016,-0.0160,35.4824,0.0000,56.8204,0.0000
89829,hold,15.0752,10.0968,-0.0003,-0.0034,35.4824,0.0000,56.8157,0.0000
90142,hold,15.0732,10.0968,0.0004,0.0038,35.4824,0.0000,56.8006,0.0000
90487,hold,15.0695,10.0966,-0.0018,-0.0185,35.4824,0.0000,56.7725,0.0000
90809,hold,15.0709,10.0974,0.0003,0.0028,35.4824,0.0000,56.7828,0.0000
91205,hold,15.0675,10.0981,0.0006,0.0061,35.4824,0.0000,56.7576,0.0000
91491,discharging,15.0159,10.0998,-0.1333,-1.3461,35.4824,0.1435,56.3694,-0.2000
91823,discharging,14.9291,10.0997,-0.1947,-1.9661,35.4824,0.7364,55.7195,-0.2000
92126,discharging,14.8462,10.0998,-0.1993,-2.0128,35.4824,1.3444,55.1023,-0.2000
92592,discharging,14.7342,10.0998,-0.1949,-1.9685,35.4824,2.2794,54.2740,-0.2000
92868,discharging,14.6993,10.0994,-0.1967,-1.9861,35.4824,2.8154,54.0175,-0.2000
93278,discharging,14.5872,10.0997,-0.1973,-1.9930,35.4824,3.6385,53.1965,-0.2000
93805,discharging,14.4486,10.0988,-0.2000,-2.0193,35.4824,4.6949,52.1909,-0.2000
94404,discharging,14.2885,10.0999,-0.1967,-1.9867,35.4824,5.8973,51.0405,-0.2000
94805,discharging,14.1805,10.1005,-0.2000,-2.0197,35.4824,6.7039,50.2714,-0.2000
95212,discharging,14.0646,10.0972,-0.1984,-2.0037,35.4824,7.5210,49.4532,-0.2000
95505,discharging,13.9844,10.1000,-0.2003,-2.0234,35.4824,8.1081,48.8908,-0.2000
96105,discharging,13.8092,10.0981,-0.2006,-2.0255,35.4824,9.3119,47.6733,-0.2000
96405,discharging,13.7230,10.0991,-0.2008,-2.0280,35.4824,9.9123,47.0805,-0.2000
96848,discharging,13.5969,10.0976,-0.2000,-2.0200,35.4824,10.8056,46.2188,-0.2000
97400,discharging,13.4315,10.0992,-0.1997,-2.0172,35.4824,11.9167,45.1010,-0.2000
97892,discharging,13.2806,10.1001,-0.1990,-2.0101,35.4824,12.9058,44.0935,-0.2000
98197,discharging,13.1889,10.0994,-0.1969,-1.9885,35.4824,13.5185,43.4867,-0.2000
98437,discharging,13.1101,10.0990,-0.1997,-2.0166,35.4824,14.0029,42.9687,-0.2000
99161,discharging,12.8806,10.0976,-0.2010,-2.0291,35.4824,15.4576,41.4774,-0.2000
99683,discharging,12.7147,10.0986,-0.2001,-2.0203,35.4824,16.5080,40.4158,-0.2000
100166,discharging,12.5527,10.0990,-0.1994,-2.0138,35.4824,17.4798,39.3929,-0.2000
100471,discharging,12.4538,10.0996,-0.2001,-2.0210,35.4824,18.0958,38.7743,-0.2000
100803,discharging,12.3420,10.0996,-0.1996,-2.0156,35.4824,18.7640,38.0813,-0.2000
101215,discharging,12.1985,10.0983,-0.1967,-1.9864,35.4824,19.5943,37.2011,-0.2000
101569,discharging,12.0713,10.0981,-0.2012,-2.0317,35.4824,20.3068,36.4290,-0.2000
101903,discharging,11.9551,10.0987,-0.2000,-2.0194,35.4824,20.9794,35.7310,-0.2000
102247,discharging,11.8270,10.0971,-0.2020,-2.0395,35.4824,21.6785,34.9698,-0.2000
103013,discharging,11.5505,10.0980,-0.2031,-2.0509,35.4824,23.2316,33.3533,-0.2000
103406,discharging,11.3970,10.0982,-0.2074,-2.0948,35.4824,24.0300,32.4730,-0.2000
104290,discharging,11.0546,10.0986,-0.2071,-2.0912,35.4824,25.8413,30.5510,-0.2000
104810,discharging,10.8382,10.0990,-0.2061,-2.0817,35.4824,26.9283,29.3666,-0.2000
105303,discharging,10.6325,10.0967,-0.1990,-2.0090,35.4824,27.9737,28.2627,-0.2000
105816,settle3,10.5068,10.0972,-0.1125,-1.1363,35.4824,28.8138,27.5980,0.0000
106346,done,10.5199,10.0965,-0.0128,-0.1294,35.4824,28.8138,27.6669,0.0000
