t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
0,idle,10.3746,10.0944,0.0010,0.0098,0.0000,0.0000,26.9078,0.0000
716,charging,10.4678,10.0936,0.1599,1.6142,0.0848,0.0000,27.3935,0.2000
1407,charging,10.7541,10.0929,0.1986,2.0050,1.4272,0.0000,28.9125,0.2000
2273,charging,11.1274,10.0925,0.1972,1.9898,3.1696,0.0000,30.9547,0.2000
2756,charging,11.3266,10.0914,0.2010,2.0279,4.1428,0.0000,32.0728,0.2000
3270,charging,11.5324,10.0917,0.2012,2.0304,5.1791,0.0000,33.2489,0.2000
3812,charging,11.7385,10.0936,0.2006,2.0251,6.2665,0.0000,34.4479,0.2000
4330,charging,11.9318,10.0923,0.1990,2.0087,7.3126,0.0000,35.5921,0.2000
5105,charging,12.2088,10.0920,0.2009,2.0276,8.8725,0.0000,37.2640,0.2000
5609,charging,12.3838,10.0919,0.1992,2.0104,9.8868,0.0000,38.3394,0.2000
6104,charging,12.5522,10.0930,0.1975,1.9936,10.8825,0.0000,39.3895,0.2000
6618,charging,12.7241,10.0927,0.2018,2.0362,11.9199,0.0000,40.4756,0.2000
7157,charging,12.8951,10.0923,0.1978,1.9962,13.0028,0.0000,41.5707,0.2000
7458,charging,12.9890,10.0935,0.2020,2.0393,13.6112,0.0000,42.1785,0.2000
7780,charging,13.0839,10.0938,0.2023,2.0423,14.2573,0.0000,42.7970,0.2000
8292,charging,13.2419,10.0919,0.1987,2.0052,15.2889,0.0000,43.8367,0.2000
8946,charging,13.4330,10.0929,0.1988,2.0061,16.6023,0.0000,45.1111,0.2000
9237,charging,13.5179,10.0935,0.2017,2.0358,17.1888,0.0000,45.6831,0.2000
9962,charging,13.7154,10.0918,0.1982,2.0005,18.6286,0.0000,47.0282,0.2000
10485,charging,13.8579,10.0935,0.1989,2.0074,19.7000,0.0000,48.0102,0.2000
10969,charging,13.9881,10.0930,0.1990,2.0080,20.6720,0.0000,48.9166,0.2000
11755,charging,14.1890,10.0936,0.1982,2.0004,22.2504,0.0000,50.3320,0.2000
12242,charging,14.3135,10.0934,0.2021,2.0399,23.2332,0.0000,51.2188,0.2000
12999,charging,14.4975,10.0940,0.1983,2.0016,24.7563,0.0000,52.5441,0.2000
13353,charging,14.5821,10.0937,0.1991,2.0097,25.4653,0.0000,53.1592,0.2000
13724,charging,14.6676,10.0951,0.1972,1.9904,26.2106,0.0000,53.7849,0.2000
13971,charging,14.7193,10.0937,0.1948,1.9664,26.7072,0.0000,54.1642,0.2000
14426,charging,14.7835,10.0935,0.1973,1.9914,27.6026,0.0000,54.6379,0.2000
14825,charging,14.8709,10.0943,0.1988,2.0069,28.4070,0.0000,55.2861,0.2000
15123,charging,14.9349,10.0948,0.1972,1.9909,29.0022,0.0000,55.7631,0.2000
15588,charging,15.0337,10.0944,0.1992,2.0104,29.9404,0.0000,56.5031,0.2000
16073,charging,15.1314,10.0941,0.1977,1.9959,30.9155,0.0000,57.2397,0.2000
16592,charging,15.2357,10.0933,0.2010,2.0283,31.9580,0.0000,58.0314,0.2000
16957,charging,15.3066,10.0935,0.2003,2.0215,32.6906,0.0000,58.5729,0.2000
17368,charging,15.3833,10.0919,0.1972,1.9898,33.5155,0.0000,59.1614,0.2000
17636,charging,15.4337,10.0940,0.1981,1.9994,34.0566,0.0000,59.5498,0.2000
18098,charging,15.5174,10.0926,0.2019,2.0372,34.9810,0.0000,60.1977,0.2000
18615,charging,15.6103,10.0928,0.1988,2.0060,36.0242,0.0000,60.9202,0.2000
19160,settle2,15.7020,10.0939,0.1968,1.9862,37.0831,0.0000,61.6381,0.0000
19667,hold,15.6805,10.0966,-0.0006,-0.0059,37.0831,0.0000,61.4692,0.0000
20469,hold,15.6532,10.0969,0.0005,0.0047,37.0831,0.0000,61.2556,0.0000
21222,hold,15.6329,10.0966,0.0007,0.0071,37.0831,0.0000,61.0967,0.0000
21704,hold,15.6192,10.0970,0.0001,0.0014,37.0831,0.0000,60.9896,0.0000
22265,hold,15.6050,10.0973,-0.0001,-0.0015,37.0831,0.0000,60.8787,0.0000
22747,hold,15.5912,10.0956,-0.0001,-0.0011,37.0831,0.0000,60.7712,0.0000
23242,hold,15.5838,10.0975,0.0001,0.0006,37.0831,0.0000,60.7137,0.0000
24041,hold,15.5627,10.0961,-0.0031,-0.0309,37.0831,0.0000,60.5494,0.0000
24538,hold,15.5535,10.0949,0.0013,0.0134,37.0831,0.0000,60.4778,0.0000
25307,hold,15.5393,10.0988,0.0009,0.0091,37.0831,0.0000,60.3673,0.0000
26059,hold,15.5241,10.0968,-0.0004,-0.0045,37.0831,0.0000,60.2497,0.0000
26411,hold,15.5178,10.0960,-0.0022,-0.0217,37.0831,0.0000,60.2008,0.0000
26836,hold,15.5108,10.0974,0.0017,0.0169,37.0831,0.0000,60.1461,0.0000
27341,hold,15.5011,10.0962,0.0004,0.0037,37.0831,0.0000,60.0709,0.0000
27891,hold,15.4925,10.0980,-0.0003,-0.0032,37.0831,0.0000,60.0046,0.0000
28498,hold,15.4831,10.0968,0.0017,0.0167,37.0831,0.0000,59.9315,0.0000
29135,hold,15.4681,10.0948,-0.0001,-0.0005,37.0831,0.0000,59.8153,0.0000
29429,hold,15.4669,10.0971,0.0011,0.0116,37.0831,0.0000,59.8061,0.0000
30188,hold,15.4560,10.0949,0.0003,0.0032,37.0831,0.0000,59.7222,0.0000
30490,hold,15.4520,10.0961,-0.0010,-0.0097,37.0831,0.0000,59.6908,0.0000
30758,hold,15.4497,10.0954,-0.0003,-0.0025,37.0831,0.0000,59.6730,0.0000
31106,hold,15.4442,10.0970,-0.0006,-0.0059,37.0831,0.0000,59.6308,0.0000
31714,hold,15.4329,10.0953,-0.0004,-0.0041,37.0831,0.0000,59.5434,0.0000
32031,hold,15.4324,10.0958,0.0022,0.0222,37.0831,0.0000,59.5398,0.0000
32435,hold,15.4256,10.0959,-0.0004,-0.0040,37.0831,0.0000,59.4869,0.0000
32705,hold,15.4211,10.0957,-0.0002,-0.0017,37.0831,0.0000,59.4527,0.0000
33265,hold,15.4165,10.0975,0.0017,0.0176,37.0831,0.0000,59.4172,0.0000
33743,hold,15.4067,10.0970,-0.0002,-0.0016,37.0831,0.0000,59.3419,0.0000
34249,hold,15.4019,10.0964,0.0001,0.0005,37.0831,0.0000,59.3050,0.0000
34783,hold,15.3941,10.0957,-0.0010,-0.0105,37.0831,0.0000,59.2443,0.0000
35293,hold,15.3900,10.0981,0.0009,0.0089,37.0831,0.0000,59.2130,0.0000
35782,hold,15.3826,10.0961,0.0006,0.0062,37.0831,0.0000,59.1558,0.0000
36337,hold,15.3766,10.0962,-0.0013,-0.0127,37.0831,0.0000,59.1098,0.0000
36603,hold,15.3751,10.0978,0.0000,0.0002,37.0831,0.0000,59.0982,0.0000
36955,hold,15.3694,10.0962,-0.0005,-0.0049,37.0831,0.0000,59.0546,0.0000
37239,hold,15.3661,10.0961,-0.0010,-0.0099,37.0831,0.0000,59.0291,0.0000
37618,hold,15.3636,10.0951,-0.0002,-0.0024,37.0831,0.0000,59.0097,0.0000
38113,hold,15.3570,10.0951,0.0000,0.0000,37.0831,0.0000,58.9592,0.0000
38627,hold,15.3502,10.0964,0.0004,0.0044,37.0831,0.0000,58.9071,0.0000
38936,hold,15.3475,10.0975,-0.0000,-0.0005,37.0831,0.0000,58.8868,0.0000
39387,hold,15.3411,10.0953,-0.0005,-0.0048,37.0831,0.0000,58.8372,0.0000
39889,hold,15.3395,10.0977,0.0013,0.0136,37.0831,0.0000,58.8249,0.0000
40404,hold,15.3328,10.0967,0.0004,0.0041,37.0831,0.0000,58.7740,0.0000
40732,hold,15.3308,10.0971,-0.0007,-0.0072,37.0831,0.0000,58.7581,0.0000
41125,hold,15.3242,10.0958,-0.0005,-0.0048,37.0831,0.0000,58.7077,0.0000
41685,hold,15.3205,10.0973,0.0007,0.0066,37.0831,0.0000,58.6792,0.0000
42216,hold,15.3130,10.0952,-0.0016,-0.0160,37.0831,0.0000,58.6219,0.0000
42708,hold,15.3114,10.0976,0.0019,0.0195,37.0831,0.0000,58.6100,0.0000
43255,hold,15.3041,10.0970,-0.0005,-0.0049,37.0831,0.0000,58.5541,0.0000
43744,hold,15.3009,10.0951,0.0005,0.0054,37.0831,0.0000,58.5292,0.0000
44094,hold,15.2955,10.0974,-0.0019,-0.0190,37.0831,0.0000,58.4880,0.0000
45279,hold,15.2866,10.0956,0.0014,0.0143,37.0831,0.0000,58.4198,0.0000
46031,hold,15.2821,10.0968,0.0025,0.0250,37.0831,0.0000,58.3853,0.0000
46422,hold,15.2743,10.0967,-0.0003,-0.0029,37.0831,0.0000,58.3258,0.0000
46700,hold,15.2736,10.0969,0.0004,0.0045,37.0831,0.0000,58.3209,0.0000
47315,hold,15.2670,10.0975,-0.0013,-0.0135,37.0831,0.0000,58.2705,0.0000
47594,hold,15.2654,10.0963,0.0009,0.0092,37.0831,0.0000,58.2584,0.0000
47981,hold,15.2592,10.0952,-0.0007,-0.0074,37.0831,0.0000,58.2112,0.0000
48338,hold,15.2596,10.0971,0.0007,0.0075,37.0831,0.0000,58.2135,0.0000
48866,hold,15.2537,10.0977,0.0002,0.0016,37.0831,0.0000,58.1686,0.0000
49214,hold,15.2512,10.0976,0.0008,0.0083,37.0831,0.0000,58.1499,0.0000
49879,hold,15.2439,10.0969,0.0008,0.0078,37.0831,0.0000,58.0942,0.0000
50164,hold,15.2421,10.0975,0.0002,0.0023,37.0831,0.0000,58.0803,0.0000
50521,hold,15.2381,10.0966,-0.0018,-0.0182,37.0831,0.0000,58.0496,0.0000
50836,hold,15.2367,10.0971,-0.0006,-0.0057,37.0831,0.0000,58.0393,0.0000
51239,hold,15.2299,10.0949,-0.0020,-0.0203,37.0831,0.0000,57.9874,0.0000
51933,hold,15.2295,10.0969,-0.0006,-0.0065,37.0831,0.0000,57.9843,0.0000
52266,hold,15.2261,10.0973,-0.0001,-0.0010,37.0831,0.0000,57.9587,0.0000
52967,hold,15.2207,10.0976,0.0001,0.0006,37.0831,0.0000,57.9176,0.0000
53263,hold,15.2176,10.0971,-0.0009,-0.0089,37.0831,0.0000,57.8940,0.0000
53958,hold,15.2120,10.0959,-0.0009,-0.0090,37.0831,0.0000,57.8509,0.0000
54568,hold,15.2064,10.0963,0.0004,0.0043,37.0831,0.0000,57.8084,0.0000
55280,hold,15.2009,10.0959,-0.0001,-0.0010,37.0831,0.0000,57.7672,0.0000
55776,hold,15.1968,10.0955,-0.0014,-0.0141,37.0831,0.0000,57.7354,0.0000
56114,hold,15.1941,10.0949,-0.0012,-0.0117,37.0831,0.0000,57.7149,0.0000
56514,hold,15.1919,10.0956,-0.0005,-0.0048,37.0831,0.0000,57.6983,0.0000
56932,hold,15.1901,10.0951,0.0009,0.0091,37.0831,0.0000,57.6852,0.0000
57283,hold,15.1887,10.0976,0.0007,0.0068,37.0831,0.0000,57.6741,0.0000
57525,hold,15.1855,10.0973,-0.0013,-0.0128,37.0831,0.0000,57.6500,0.0000
57954,hold,15.1830,10.0947,0.0007,0.0073,37.0831,0.0000,57.6307,0.0000
58355,hold,15.1793,10.0978,-0.0005,-0.0049,37.0831,0.0000,57.6032,0.0000
58845,hold,15.1781,10.0962,0.0017,0.0171,37.0831,0.0000,57.5940,0.0000
59293,hold,15.1741,10.0968,-0.0001,-0.0013,37.0831,0.0000,57.5632,0.0000
59847,hold,15.1701,10.0964,-0.0012,-0.0121,37.0831,0.0000,57.5327,0.0000
60148,hold,15.1684,10.0965,0.0004,0.0036,37.0831,0.0000,57.5199,0.0000
60895,hold,15.1644,10.0966,0.0021,0.0208,37.0831,0.0000,57.4896,0.0000
61284,hold,15.1591,10.0945,-0.0014,-0.0137,37.0831,0.0000,57.4497,0.0000
61617,hold,15.1595,10.0972,-0.0005,-0.0052,37.0831,0.0000,57.4525,0.0000
62013,hold,15.1536,10.0960,-0.0003,-0.0028,37.0831,0.0000,57.4080,0.0000
62310,hold,15.1548,10.0968,0.0002,0.0023,37.0831,0.0000,57.4173,0.0000
62630,hold,15.1534,10.0956,-0.0009,-0.0088,37.0831,0.0000,57.4062,0.0000
62932,hold,15.1493,10.0952,0.0005,0.0051,37.0831,0.0000,57.3753,0.0000
63220,hold,15.1467,10.0964,-0.0011,-0.0114,37.0831,0.0000,57.3558,0.0000
63705,hold,15.1446,10.0968,-0.0005,-0.0049,37.0831,0.0000,57.3394,0.0000
63987,hold,15.1416,10.0959,-0.0004,-0.0041,37.0831,0.0000,57.3172,0.0000
64604,hold,15.1378,10.0940,-0.0006,-0.0056,37.0831,0.0000,57.2885,0.0000
64876,hold,15.1380,10.0968,0.0002,0.0024,37.0831,0.0000,57.2901,0.0000
65501,hold,15.1331,10.0975,-0.0004,-0.0043,37.0831,0.0000,57.2523,0.0000
65991,hold,15.1301,10.0962,-0.0002,-0.0023,37.0831,0.0000,57.2297,0.0000
66435,hold,15.1238,10.0953,-0.0012,-0.0125,37.0831,0.0000,57.1826,0.0000
66724,hold,15.1230,10.0961,-0.0003,-0.0028,37.0831,0.0000,57.1766,0.0000
67012,hold,15.1232,10.0973,-0.0000,-0.0002,37.0831,0.0000,57.1775,0.0000
67420,hold,15.1186,10.0956,-0.0013,-0.0130,37.0831,0.0000,57.1427,0.0000
67745,hold,15.1216,10.0955,0.0007,0.0073,37.0831,0.0000,57.1659,0.0000
68042,hold,15.1166,10.0946,-0.0015,-0.0156,37.0831,0.0000,57.1281,0.0000
68332,hold,15.1167,10.0967,-0.0001,-0.0014,37.0831,0.0000,57.1286,0.0000
68717,hold,15.1135,10.0980,-0.0018,-0.0182,37.0831,0.0000,57.1048,0.0000
69061,hold,15.1121,10.0955,-0.0009,-0.0092,37.0831,0.0000,57.0936,0.0000
69462,hold,15.1081,10.0943,-0.0006,-0.0062,37.0831,0.0000,57.0634,0.0000
70116,hold,15.1083,10.0956,0.0012,0.0120,37.0831,0.0000,57.0649,0.0000
70414,hold,15.1055,10.0984,-0.0013,-0.0128,37.0831,0.0000,57.0443,0.0000
70692,hold,15.1033,10.0982,-0.0004,-0.0036,37.0831,0.0000,57.0278,0.0000
71137,hold,15.1020,10.0991,0.0015,0.0151,37.0831,0.0000,57.0179,0.0000
71533,hold,15.0988,10.0960,0.0007,0.0068,37.0831,0.0000,56.9932,0.0000
71800,hold,15.0980,10.0989,-0.0012,-0.0120,37.0831,0.0000,56.9877,0.0000
72158,hold,15.0944,10.0968,-0.0014,-0.0143,37.0831,0.0000,56.9602,0.0000
