t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
103949,hold,14.9494,10.0963,-0.0018,-0.0180,35.9535,0.0000,55.8711,0.0000
104444,hold,14.9496,10.0958,-0.0013,-0.0136,35.9535,0.0000,55.8726,0.0000
104941,hold,14.9470,10.0968,-0.0011,-0.0113,35.9535,0.0000,55.8531,0.0000
105406,hold,14.9465,10.0959,0.0009,0.0088,35.9535,0.0000,55.8495,0.0000
105765,hold,14.9459,10.0948,0.0005,0.0053,35.9535,0.0000,55.8451,0.0000
106605,hold,14.9425,10.0973,-0.0003,-0.0035,35.9535,0.0000,55.8199,0.0000
107382,hold,14.9406,10.0980,-0.0011,-0.0109,35.9535,0.0000,55.8054,0.0000
107732,hold,14.9378,10.0960,-0.0001,-0.0007,35.9535,0.0000,55.7842,0.0000
108026,hold,14.9360,10.0964,-0.0012,-0.0119,35.9535,0.0000,55.7709,0.0000
108324,hold,14.9353,10.0972,-0.0010,-0.0097,35.9535,0.0000,55.7658,0.0000
108742,hold,14.9357,10.0966,-0.0002,-0.0016,35.9535,0.0000,55.7689,0.0000
109069,hold,14.9334,10.0941,-0.0003,-0.0027,35.9535,0.0000,55.7514,0.0000
109373,hold,14.9334,10.0953,0.0001,0.0013,35.9535,0.0000,55.7515,0.0000
109789,hold,14.9311,10.0959,-0.0003,-0.0026,35.9535,0.0000,55.7347,0.0000
110062,hold,14.9289,10.0956,0.0000,0.0004,35.9535,0.0000,55.7184,0.0000
110371,hold,14.9319,10.0961,0.0008,0.0086,35.9535,0.0000,55.7406,0.0000
110677,hold,14.9297,10.0968,-0.0008,-0.0081,35.9535,0.0000,55.7237,0.0000
111243,hold,14.9265,10.0943,0.0011,0.0107,35.9535,0.0000,55.6999,0.0000
111714,hold,14.9236,10.0968,0.0003,0.0033,35.9535,0.0000,55.6783,0.0000
111969,hold,14.9210,10.0949,-0.0006,-0.0059,35.9535,0.0000,55.6587,0.0000
112512,hold,14.9226,10.0964,-0.0012,-0.0124,35.9535,0.0000,55.6710,0.0000
112861,hold,14.9193,10.0941,-0.0001,-0.0014,35.9535,0.0000,55.6461,0.0000
113160,hold,14.9203,10.0965,0.0004,0.0043,35.9535,0.0000,55.6541,0.0000
113460,hold,14.9203,10.0956,0.0016,0.0163,35.9535,0.0000,55.6540,0.0000
114079,hold,14.9162,10.0960,-0.0013,-0.0132,35.9535,0.0000,55.6229,0.0000
114385,hold,14.9154,10.0955,0.0008,0.0080,35.9535,0.0000,55.6176,0.0000
114827,hold,14.9155,10.0965,0.0008,0.0081,35.9535,0.0000,55.6178,0.0000
115186,hold,14.9124,10.0954,0.0007,0.0071,35.9535,0.0000,55.5948,0.0000
115595,hold,14.9119,10.0986,0.0007,0.0071,35.9535,0.0000,55.5915,0.0000
115883,hold,14.9115,10.0979,0.0008,0.0078,35.9535,0.0000,55.5886,0.0000
116247,hold,14.9091,10.0974,0.0002,0.0018,35.9535,0.0000,55.5707,0.0000
116553,hold,14.9087,10.0949,0.0005,0.0051,35.9535,0.0000,55.5673,0.0000
116832,hold,14.9073,10.0959,-0.0001,-0.0013,35.9535,0.0000,55.5572,0.0000
117191,hold,14.9050,10.0958,-0.0003,-0.0027,35.9535,0.0000,55.5397,0.0000
117765,hold,14.9048,10.0948,-0.0005,-0.0052,35.9535,0.0000,55.5382,0.0000
118052,hold,14.9042,10.0976,0.0003,0.0030,35.9535,0.0000,55.5337,0.0000
118405,hold,14.9044,10.0970,0.0019,0.0196,35.9535,0.0000,55.5356,0.0000
118664,hold,14.9035,10.0981,0.0015,0.0147,35.9535,0.0000,55.5289,0.0000
119215,hold,14.9012,10.0970,0.0010,0.0099,35.9535,0.0000,55.5116,0.0000
119521,hold,14.8989,10.0971,-0.0022,-0.0224,35.9535,0.0000,55.4940,0.0000
119962,hold,14.8989,10.0953,-0.0014,-0.0141,35.9535,0.0000,55.4944,0.0000
120499,hold,14.8979,10.0953,0.0003,0.0025,35.9535,0.0000,55.4866,0.0000
121228,hold,14.8944,10.0969,0.0005,0.0052,35.9535,0.0000,55.4607,0.0000
121763,hold,14.8919,10.0962,0.0005,0.0053,35.9535,0.0000,55.4422,0.0000
122262,hold,14.8910,10.0959,0.0011,0.0113,35.9535,0.0000,55.4357,0.0000
122558,hold,14.8889,10.0978,-0.0008,-0.0080,35.9535,0.0000,55.4197,0.0000
123287,hold,14.8870,10.0950,0.0022,0.0221,35.9535,0.0000,55.4059,0.0000
123808,hold,14.8848,10.0962,-0.0002,-0.0023,35.9535,0.0000,55.3895,0.0000
124303,hold,14.8822,10.0949,0.0003,0.0027,35.9535,0.0000,55.3697,0.0000
124838,hold,14.8813,10.0951,0.0001,0.0006,35.9535,0.0000,55.3633,0.0000
125154,hold,14.8802,10.0977,0.0002,0.0017,35.9535,0.0000,55.3550,0.0000
125583,hold,14.8797,10.0948,-0.0002,-0.0017,35.9535,0.0000,55.3511,0.0000
126375,hold,14.8762,10.0967,0.0002,0.0024,35.9535,0.0000,55.3256,0.0000
126841,hold,14.8767,10.0966,0.0004,0.0045,35.9535,0.0000,55.3288,0.0000
127389,hold,14.8731,10.0964,-0.0013,-0.0129,35.9535,0.0000,55.3020,0.0000
127697,hold,14.8756,10.0968,-0.0003,-0.0026,35.9535,0.0000,55.3210,0.0000
127966,hold,14.8725,10.0956,0.0003,0.0026,35.9535,0.0000,55.2976,0.0000
128398,hold,14.8729,10.0950,0.0011,0.0114,35.9535,0.0000,55.3007,0.0000
129164,hold,14.8709,10.0967,0.0008,0.0079,35.9535,0.0000,55.2861,0.0000
129622,hold,14.8683,10.0959,-0.0007,-0.0070,35.9535,0.0000,55.2668,0.0000
130182,hold,14.8676,10.0983,0.0007,0.0069,35.9535,0.0000,55.2613,0.0000
130542,hold,14.8660,10.0963,0.0009,0.0095,35.9535,0.0000,55.2493,0.0000
