t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
46497,hold,15.2793,10.0965,-0.0006,-0.0061,35.9260,0.0000,58.3642,0.0000
47069,hold,15.2764,10.0960,-0.0005,-0.0045,35.9260,0.0000,58.3423,0.0000
47381,hold,15.2727,10.0962,-0.0021,-0.0207,35.9260,0.0000,58.3137,0.0000
47630,hold,15.2701,10.0971,0.0001,0.0013,35.9260,0.0000,58.2941,0.0000
48013,hold,15.2673,10.0961,-0.0002,-0.0017,35.9260,0.0000,58.2723,0.0000
48430,hold,15.2630,10.0956,0.0004,0.0039,35.9260,0.0000,58.2394,0.0000
48721,hold,15.2622,10.0953,-0.0005,-0.0048,35.9260,0.0000,58.2340,0.0000
49131,hold,15.2565,10.0968,-0.0009,-0.0091,35.9260,0.0000,58.1900,0.0000
49436,hold,15.2539,10.0952,0.0006,0.0057,35.9260,0.0000,58.1705,0.0000
49823,hold,15.2500,10.0965,0.0000,0.0001,35.9260,0.0000,58.1406,0.0000
50403,hold,15.2458,10.0974,-0.0009,-0.0089,35.9260,0.0000,58.1085,0.0000
52444,hold,15.2308,10.0976,0.0012,0.0124,35.9260,0.0000,57.9940,0.0000
52958,hold,15.2260,10.0955,0.0005,0.0050,35.9260,0.0000,57.9577,0.0000
53484,hold,15.2215,10.0969,0.0002,0.0024,35.9260,0.0000,57.9233,0.0000
53811,hold,15.2185,10.0961,0.0004,0.0036,35.9260,0.0000,57.9003,0.0000
54286,hold,15.2164,10.0973,0.0009,0.0087,35.9260,0.0000,57.8850,0.0000
54537,hold,15.2137,10.0975,0.0014,0.0137,35.9260,0.0000,57.8641,0.0000
54813,hold,15.2111,10.0961,-0.0011,-0.0111,35.9260,0.0000,57.8444,0.0000
55173,hold,15.2078,10.0964,-0.0008,-0.0086,35.9260,0.0000,57.8191,0.0000
55469,hold,15.2078,10.0973,-0.0001,-0.0008,35.9260,0.0000,57.8191,0.0000
55740,hold,15.2057,10.0957,0.0005,0.0052,35.9260,0.0000,57.8035,0.0000
56104,hold,15.2023,10.0958,0.0005,0.0046,35.9260,0.0000,57.7772,0.0000
56404,hold,15.2002,10.0968,0.0003,0.0030,35.9260,0.0000,57.7613,0.0000
57309,hold,15.1921,10.0953,-0.0015,-0.0148,35.9260,0.0000,57.7001,0.0000
57835,hold,15.1894,10.0945,-0.0002,-0.0017,35.9260,0.0000,57.6796,0.0000
58165,hold,15.1881,10.0967,-0.0006,-0.0061,35.9260,0.0000,57.6693,0.0000
58576,hold,15.1840,10.0971,-0.0022,-0.0219,35.9260,0.0000,57.6387,0.0000
59083,hold,15.1805,10.0960,0.0003,0.0029,35.9260,0.0000,57.6118,0.0000
59385,hold,15.1783,10.0964,0.0006,0.0063,35.9260,0.0000,57.5949,0.0000
59724,hold,15.1755,10.0974,-0.0003,-0.0028,35.9260,0.0000,57.5740,0.0000
60079,hold,15.1738,10.0974,-0.0002,-0.0021,35.9260,0.0000,57.5614,0.0000
60388,hold,15.1727,10.0976,0.0001,0.0010,35.9260,0.0000,57.5530,0.0000
60718,hold,15.1711,10.0970,0.0006,0.0059,35.9260,0.0000,57.5403,0.0000
61030,hold,15.1685,10.0960,0.0009,0.0091,35.9260,0.0000,57.5211,0.0000
61334,hold,15.1640,10.0950,-0.0010,-0.0105,35.9260,0.0000,57.4864,0.0000
61686,hold,15.1640,10.0977,-0.0002,-0.0022,35.9260,0.0000,57.4864,0.0000
62490,hold,15.1571,10.0955,-0.0007,-0.0075,35.9260,0.0000,57.4345,0.0000
63268,hold,15.1528,10.0985,-0.0008,-0.0084,35.9260,0.0000,57.4019,0.0000
63800,hold,15.1491,10.0976,0.0008,0.0078,35.9260,0.0000,57.3740,0.0000
64041,hold,15.1497,10.0955,0.0006,0.0058,35.9260,0.0000,57.3784,0.0000
64542,hold,15.1434,10.0960,-0.0004,-0.0041,35.9260,0.0000,57.3307,0.0000
65040,hold,15.1419,10.0948,-0.0005,-0.0049,35.9260,0.0000,57.3194,0.0000
65393,hold,15.1406,10.0964,0.0012,0.0120,35.9260,0.0000,57.3094,0.0000
65847,hold,15.1362,10.0960,0.0004,0.0041,35.9260,0.0000,57.2760,0.0000
66199,hold,15.1328,10.0967,-0.0024,-0.0240,35.9260,0.0000,57.2507,0.0000
66558,hold,15.1309,10.0969,-0.0022,-0.0221,35.9260,0.0000,57.2361,0.0000
67132,hold,15.1302,10.0988,0.0000,0.0000,35.9260,0.0000,57.2304,0.0000
67377,hold,15.1269,10.0962,0.0006,0.0058,35.9260,0.0000,57.2058,0.0000
67646,hold,15.1275,10.0959,0.0023,0.0233,35.9260,0.0000,57.2102,0.0000
68081,hold,15.1223,10.0962,0.0008,0.0077,35.9260,0.0000,57.1708,0.0000
68397,hold,15.1217,10.0983,0.0007,0.0073,35.9260,0.0000,57.1668,0.0000
68733,hold,15.1222,10.0963,0.0016,0.0166,35.9260,0.0000,57.1700,0.0000
69204,hold,15.1147,10.0977,-0.0013,-0.0129,35.9260,0.0000,57.1139,0.0000
69504,hold,15.1155,10.0986,0.0008,0.0085,35.9260,0.0000,57.1194,0.0000
69800,hold,15.1148,10.0980,0.0006,0.0062,35.9260,0.0000,57.1143,0.0000
70157,hold,15.1113,10.0961,0.0008,0.0081,35.9260,0.0000,57.0881,0.0000
70400,hold,15.1098,10.0962,-0.0008,-0.0078,35.9260,0.0000,57.0763,0.0000
70904,hold,15.1086,10.0956,0.0010,0.0102,35.9260,0.0000,57.0677,0.0000
71372,hold,15.1049,10.0964,0.0008,0.0078,35.9260,0.0000,57.0398,0.0000
71943,hold,15.1020,10.0980,-0.0012,-0.0124,35.9260,0.0000,57.0175,0.0000
72467,hold,15.1007,10.0970,0.0017,0.0167,35.9260,0.0000,57.0076,0.0000
72958,hold,15.0959,10.0973,0.0000,0.0001,35.9260,0.0000,56.9712,0.0000
73321,hold,15.0924,10.0968,0.0002,0.0017,35.9260,0.0000,56.9451,0.0000
73626,hold,15.0916,10.0957,0.0002,0.0019,35.9260,0.0000,56.9389,0.0000
73971,hold,15.0915,10.0969,-0.0003,-0.0027,35.9260,0.0000,56.9384,0.0000
74426,hold,15.0870,10.0956,0.0006,0.0060,35.9260,0.0000,56.9042,0.0000
74774,hold,15.0854,10.0966,-0.0006,-0.0062,35.9260,0.0000,56.8926,0.0000
75240,hold,15.0820,10.0955,-0.0000,-0.0004,35.9260,0.0000,56.8667,0.0000
75542,hold,15.0806,10.0960,0.0010,0.0100,35.9260,0.0000,56.8560,0.0000
76046,hold,15.0783,10.0977,0.0004,0.0045,35.9260,0.0000,56.8384,0.0000
76355,hold,15.0766,10.0967,-0.0007,-0.0069,35.9260,0.0000,56.8259,0.0000
77082,hold,15.0723,10.0962,0.0006,0.0066,35.9260,0.0000,56.7934,0.0000
77384,hold,15.0718,10.0966,-0.0015,-0.0149,35.9260,0.0000,56.7894,0.0000
78111,hold,15.0661,10.0974,0.0014,0.0143,35.9260,0.0000,56.7466,0.0000
78418,hold,15.0670,10.0978,0.0016,0.0163,35.9260,0.0000,56.7538,0.0000
78752,hold,15.0652,10.0983,-0.0013,-0.0135,35.9260,0.0000,56.7401,0.0000
79389,hold,15.0584,10.0956,-0.0005,-0.0051,35.9260,0.0000,56.6891,0.0000
79888,hold,15.0596,10.0969,0.0008,0.0083,35.9260,0.0000,56.6975,0.0000
80291,hold,15.0564,10.0959,0.0004,0.0039,35.9260,0.0000,56.6736,0.0000
80600,hold,15.0544,10.0960,-0.0004,-0.0039,35.9260,0.0000,56.6584,0.0000
80981,hold,15.0540,10.0969,0.0004,0.0038,35.9260,0.0000,56.6560,0.0000
81294,hold,15.0512,10.0976,-0.0016,-0.0160,35.9260,0.0000,56.6345,0.0000
81664,hold,15.0489,10.0967,-0.0010,-0.0101,35.9260,0.0000,56.6176,0.0000
82446,hold,15.0437,10.0954,0.0004,0.0042,35.9260,0.0000,56.5783,0.0000
83227,hold,15.0409,10.0960,-0.0003,-0.0033,35.9260,0.0000,56.5573,0.0000
83640,hold,15.0412,10.0979,0.0016,0.0157,35.9260,0.0000,56.5593,0.0000
83922,hold,15.0391,10.0977,0.0000,0.0005,35.9260,0.0000,56.5439,0.0000
84285,hold,15.0356,10.0962,-0.0018,-0.0178,35.9260,0.0000,56.5172,0.0000
84583,hold,15.0331,10.0979,-0.0020,-0.0201,35.9260,0.0000,56.4989,0.0000
84868,hold,15.0365,10.0981,0.0017,0.0176,35.9260,0.0000,56.5240,0.0000
85167,hold,15.0335,10.0966,0.0005,0.0054,35.9260,0.0000,56.5015,0.0000
85466,hold,15.0319,10.0958,-0.0002,-0.0019,35.9260,0.0000,56.4898,0.0000
85759,hold,15.0304,10.0982,-0.0014,-0.0139,35.9260,0.0000,56.4783,0.0000
86277,hold,15.0276,10.0957,-0.0005,-0.0046,35.9260,0.0000,56.4574,0.0000
86638,hold,15.0257,10.0969,-0.0002,-0.0017,35.9260,0.0000,56.4428,0.0000
88834,hold,15.0177,10.0964,-0.0010,-0.0100,35.9260,0.0000,56.3829,0.0000
89191,hold,15.0118,10.0977,-0.0009,-0.0094,35.9260,0.0000,56.3383,0.0000
89436,hold,15.0140,10.0965,0.0006,0.0061,35.9260,0.0000,56.3552,0.0000
89892,hold,15.0108,10.0956,0.0007,0.0072,35.9260,0.0000,56.3311,0.0000
90415,hold,15.0099,10.0964,0.0006,0.0062,35.9260,0.0000,56.3246,0.0000
90681,hold,15.0064,10.0975,0.0001,0.0009,35.9260,0.0000,56.2979,0.0000
91033,hold,15.0058,10.0969,-0.0008,-0.0081,35.9260,0.0000,56.2934,0.0000
91451,hold,15.0046,10.0970,0.0006,0.0058,35.9260,0.0000,56.2848,0.0000
92178,hold,15.0030,10.0958,0.0015,0.0156,35.9260,0.0000,56.2724,0.0000
92984,hold,14.9985,10.0966,0.0008,0.0077,35.9260,0.0000,56.2390,0.0000
93319,hold,14.9967,10.0967,-0.0004,-0.0044,35.9260,0.0000,56.2254,0.0000
93732,hold,14.9938,10.0958,0.0005,0.0046,35.9260,0.0000,56.2038,0.0000
94066,hold,14.9935,10.0978,-0.0003,-0.0029,35.9260,0.0000,56.2009,0.0000
94483,hold,14.9892,10.0958,-0.0018,-0.0180,35.9260,0.0000,56.1688,0.0000
94826,hold,14.9914,10.0977,-0.0000,-0.0002,35.9260,0.0000,56.1852,0.0000
95232,hold,14.9865,10.0956,0.0003,0.0035,35.9260,0.0000,56.1491,0.0000
95597,hold,14.9860,10.0963,0.0013,0.0127,35.9260,0.0000,56.1450,0.0000
96040,hold,14.9845,10.0957,-0.0008,-0.0082,35.9260,0.0000,56.1337,0.0000
96672,hold,14.9812,10.0966,-0.0003,-0.0030,35.9260,0.0000,56.1093,0.0000
97675,hold,14.9784,10.0967,0.0001,0.0014,35.9260,0.0000,56.0879,0.0000
98236,hold,14.9737,10.0966,0.0006,0.0063,35.9260,0.0000,56.0528,0.0000
98822,hold,14.9736,10.0977,0.0010,0.0102,35.9260,0.0000,56.0525,0.0000
99125,hold,14.9721,10.0966,0.0005,0.0046,35.9260,0.0000,56.0411,0.0000
99503,hold,14.9714,10.0968,0.0001,0.0014,35.9260,0.0000,56.0359,0.0000
99806,hold,14.9688,10.0953,-0.0001,-0.0010,35.9260,0.0000,56.0165,0.0000
100161,hold,14.9682,10.0956,0.0013,0.0136,35.9260,0.0000,56.0118,0.0000
100404,hold,14.9679,10.0960,0.0015,0.0156,35.9260,0.0000,56.0096,0.0000
100743,hold,14.9657,10.0961,0.0010,0.0105,35.9260,0.0000,55.9928,0.0000
101046,hold,14.9648,10.0962,0.0008,0.0078,35.9260,0.0000,55.9866,0.0000
101460,hold,14.9629,10.0967,0.0005,0.0051,35.9260,0.0000,55.9722,0.0000
102197,hold,14.9623,10.0964,-0.0017,-0.0174,35.9260,0.0000,55.9673,0.0000
102448,hold,14.9598,10.0948,-0.0007,-0.0069,35.9260,0.0000,55.9485,0.0000
102941,hold,14.9594,10.0966,0.0011,0.0114,35.9260,0.0000,55.9456,0.0000
103697,hold,14.9554,10.0964,0.0008,0.0081,35.9260,0.0000,55.9160,0.0000
104234,hold,14.9514,10.0957,0.0003,0.0026,35.9260,0.0000,55.8863,0.0000
104539,hold,14.9517,10.0969,0.0025,0.0251,35.9260,0.0000,55.8880,0.0000
104864,hold,14.9524,10.0967,0.0010,0.0103,35.9260,0.0000,55.8935,0.0000
105285,hold,14.9480,10.0957,-0.0006,-0.0061,35.9260,0.0000,55.8608,0.0000
105637,hold,14.9470,10.0959,0.0008,0.0084,35.9260,0.0000,55.8536,0.0000
105971,hold,14.9443,10.0973,0.0002,0.0019,35.9260,0.0000,55.8327,0.0000
106270,hold,14.9460,10.0955,0.0002,0.0022,35.9260,0.0000,55.8457,0.0000
106527,hold,14.9441,10.0972,-0.0001,-0.0010,35.9260,0.0000,55.8318,0.0000
106803,hold,14.9459,10.0980,0.0003,0.0033,35.9260,0.0000,55.8450,0.0000
107285,hold,14.9408,10.0968,-0.0005,-0.0051,35.9260,0.0000,55.8069,0.0000
107812,hold,14.9398,10.0996,-0.0008,-0.0082,35.9260,0.0000,55.7997,0.0000
108129,hold,14.9393,10.0961,0.0012,0.0119,35.9260,0.0000,55.7960,0.0000
108446,hold,14.9374,10.0955,-0.0009,-0.0086,35.9260,0.0000,55.7818,0.0000
108834,hold,14.9369,10.0953,-0.0005,-0.0052,35.9260,0.0000,55.7780,0.0000
109140,hold,14.9354,10.0973,0.0011,0.0112,35.9260,0.0000,55.7662,0.0000
109603,hold,14.9347,10.0954,-0.0000,-0.0001,35.9260,0.0000,55.7611,0.0000
109864,hold,14.9347,10.0970,0.0006,0.0061,35.9260,0.0000,55.7616,0.0000
110192,hold,14.9322,10.0964,-0.0018,-0.0183,35.9260,0.0000,55.7423,0.0000
110488,hold,14.9314,10.0978,0.0008,0.0085,35.9260,0.0000,55.7367,0.0000
110777,hold,14.9311,10.0983,0.0001,0.0014,35.9260,0.0000,55.7342,0.0000
111182,hold,14.9297,10.0989,0.0017,0.0173,35.9260,0.0000,55.7242,0.0000
111496,hold,14.9287,10.0976,0.0001,0.0015,35.9260,0.0000,55.7166,0.0000
112173,hold,14.9262,10.0969,0.0002,0.0019,35.9260,0.0000,55.6980,0.0000
112427,hold,14.9241,10.0965,-0.0001,-0.0013,35.9260,0.0000,55.6822,0.0000
112769,hold,14.9240,10.0970,-0.0002,-0.0023,35.9260,0.0000,55.6816,0.0000
113131,hold,14.9202,10.0970,-0.0012,-0.0122,35.9260,0.0000,55.6532,0.0000
113645,hold,14.9183,10.0979,0.0005,0.0053,35.9260,0.0000,55.6389,0.0000
114204,hold,14.9211,10.0974,0.0014,0.0145,35.9260,0.0000,55.6600,0.0000
114735,hold,14.9181,10.0991,0.0005,0.0049,35.9260,0.0000,55.6378,0.0000
115052,hold,14.9172,10.0959,-0.0002,-0.0021,35.9260,0.0000,55.6307,0.0000
115367,hold,14.9142,10.0977,-0.0001,-0.0005,35.9260,0.0000,55.6083,0.0000
115689,hold,14.9136,10.0977,0.0001,0.0012,35.9260,0.0000,55.6037,0.0000
116121,hold,14.9126,10.0956,-0.0009,-0.0093,35.9260,0.0000,55.5962,0.0000
116423,hold,14.9105,10.0976,-0.0005,-0.0053,35.9260,0.0000,55.5810,0.0000
117268,hold,14.9094,10.0955,-0.0001,-0.0009,35.9260,0.0000,55.5729,0.0000
117804,hold,14.9069,10.0963,-0.0006,-0.0058,35.9260,0.0000,55.5538,0.0000
118307,hold,14.9055,10.0957,-0.0003,-0.0031,35.9260,0.0000,55.5432,0.0000
118549,hold,14.9042,10.0980,0.0001,0.0013,35.9260,0.0000,55.5339,0.0000
119058,hold,14.9031,10.0971,0.0004,0.0036,35.9260,0.0000,55.5256,0.0000
119409,hold,14.9026,10.0984,0.0011,0.0108,35.9260,0.0000,55.5218,0.0000
121598,hold,14.8964,10.0964,0.0013,0.0131,35.9260,0.0000,55.4754,0.0000
121995,hold,14.8947,10.0966,-0.0002,-0.0020,35.9260,0.0000,55.4629,0.0000
122644,hold,14.8915,10.0977,0.0008,0.0082,35.9260,0.0000,55.4389,0.0000
123144,hold,14.8870,10.0982,-0.0014,-0.0145,35.9260,0.0000,55.4060,0.0000
123457,hold,14.8878,10.0964,0.0000,0.0004,35.9260,0.0000,55.4119,0.0000
123745,hold,14.8878,10.0979,0.0008,0.0082,35.9260,0.0000,55.4118,0.0000
124095,hold,14.8839,10.0967,-0.0007,-0.0071,35.9260,0.0000,55.3826,0.0000
124403,hold,14.8859,10.0977,-0.0001,-0.0013,35.9260,0.0000,55.3978,0.0000
124731,hold,14.8862,10.0963,0.0000,0.0005,35.9260,0.0000,55.3997,0.0000
125049,hold,14.8826,10.0965,-0.0012,-0.0124,35.9260,0.0000,55.3733,0.0000
125291,hold,14.8818,10.0971,0.0001,0.0010,35.9260,0.0000,55.3673,0.0000
125645,hold,14.8812,10.0977,-0.0004,-0.0043,35.9260,0.0000,55.3624,0.0000
125881,hold,14.8810,10.0978,-0.0010,-0.0100,35.9260,0.0000,55.3613,0.0000
126235,hold,14.8787,10.0964,0.0002,0.0020,35.9260,0.0000,55.3443,0.0000
126538,hold,14.8765,10.0979,-0.0006,-0.0058,35.9260,0.0000,55.3278,0.0000
