t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
53642,hold,15.2111,10.0964,-0.0004,-0.0043,35.9180,0.0000,57.8445,0.0000
54009,hold,15.2062,10.0968,-0.0002,-0.0023,35.9180,0.0000,57.8070,0.0000
54285,hold,15.2065,10.0996,0.0015,0.0152,35.9180,0.0000,57.8094,0.0000
54707,hold,15.2032,10.0963,0.0010,0.0099,35.9180,0.0000,57.7845,0.0000
55148,hold,15.1974,10.0964,-0.0002,-0.0024,35.9180,0.0000,57.7401,0.0000
55506,hold,15.1978,10.0972,-0.0008,-0.0080,35.9180,0.0000,57.7434,0.0000
55804,hold,15.1960,10.0976,0.0001,0.0012,35.9180,0.0000,57.7295,0.0000
56152,hold,15.1935,10.0976,-0.0002,-0.0020,35.9180,0.0000,57.7108,0.0000
56557,hold,15.1895,10.0962,0.0005,0.0049,35.9180,0.0000,57.6802,0.0000
56863,hold,15.1869,10.0973,-0.0017,-0.0174,35.9180,0.0000,57.6603,0.0000
57142,hold,15.1859,10.0977,-0.0019,-0.0190,35.9180,0.0000,57.6528,0.0000
57468,hold,15.1823,10.0961,0.0005,0.0046,35.9180,0.0000,57.6257,0.0000
57773,hold,15.1810,10.0976,-0.0008,-0.0081,35.9180,0.0000,57.6157,0.0000
58058,hold,15.1786,10.0985,-0.0000,-0.0004,35.9180,0.0000,57.5974,0.0000
58411,hold,15.1770,10.0970,0.0010,0.0102,35.9180,0.0000,57.5857,0.0000
58665,hold,15.1744,10.0949,0.0000,0.0004,35.9180,0.0000,57.5654,0.0000
59271,hold,15.1723,10.0985,-0.0008,-0.0085,35.9180,0.0000,57.5493,0.0000
59630,hold,15.1690,10.0962,-0.0000,-0.0003,35.9180,0.0000,57.5249,0.0000
59929,hold,15.1684,10.0995,0.0015,0.0149,35.9180,0.0000,57.5202,0.0000
60214,hold,15.1655,10.0976,0.0002,0.0023,35.9180,0.0000,57.4978,0.0000
60740,hold,15.1581,10.0957,-0.0004,-0.0042,35.9180,0.0000,57.4423,0.0000
61000,hold,15.1578,10.0975,-0.0007,-0.0068,35.9180,0.0000,57.4399,0.0000
61382,hold,15.1553,10.0993,-0.0005,-0.0050,35.9180,0.0000,57.4205,0.0000
61853,hold,15.1529,10.0970,0.0006,0.0059,35.9180,0.0000,57.4028,0.0000
62353,hold,15.1507,10.0978,0.0019,0.0195,35.9180,0.0000,57.3858,0.0000
62666,hold,15.1445,10.0976,-0.0018,-0.0186,35.9180,0.0000,57.3387,0.0000
63120,hold,15.1451,10.0984,-0.0000,-0.0002,35.9180,0.0000,57.3433,0.0000
63470,hold,15.1428,10.0996,0.0011,0.0111,35.9180,0.0000,57.3263,0.0000
63779,hold,15.1406,10.0958,0.0007,0.0072,35.9180,0.0000,57.3095,0.0000
64394,hold,15.1396,10.0988,0.0011,0.0116,35.9180,0.0000,57.3017,0.0000
64740,hold,15.1357,10.0984,-0.0010,-0.0104,35.9180,0.0000,57.2726,0.0000
65016,hold,15.1339,10.0984,0.0014,0.0137,35.9180,0.0000,57.2589,0.0000
65376,hold,15.1306,10.0975,-0.0004,-0.0037,35.9180,0.0000,57.2338,0.0000
65740,hold,15.1270,10.0984,0.0002,0.0024,35.9180,0.0000,57.2066,0.0000
66068,hold,15.1256,10.0942,0.0003,0.0028,35.9180,0.0000,57.1961,0.0000
66376,hold,15.1243,10.0976,-0.0002,-0.0020,35.9180,0.0000,57.1860,0.0000
66675,hold,15.1224,10.0973,-0.0009,-0.0094,35.9180,0.0000,57.1715,0.0000
67466,hold,15.1174,10.0965,0.0004,0.0042,35.9180,0.0000,57.1337,0.0000
67772,hold,15.1166,10.0965,-0.0005,-0.0048,35.9180,0.0000,57.1277,0.0000
68227,hold,15.1116,10.0978,-0.0021,-0.0209,35.9180,0.0000,57.0905,0.0000
68757,hold,15.1097,10.0985,-0.0001,-0.0012,35.9180,0.0000,57.0754,0.0000
69066,hold,15.1106,10.0984,0.0011,0.0113,35.9180,0.0000,57.0829,0.0000
69445,hold,15.1059,10.0965,0.0002,0.0024,35.9180,0.0000,57.0473,0.0000
69849,hold,15.1037,10.0967,0.0004,0.0041,35.9180,0.0000,57.0305,0.0000
70138,hold,15.1033,10.0961,-0.0001,-0.0013,35.9180,0.0000,57.0276,0.0000
70492,hold,15.0985,10.0958,-0.0000,-0.0005,35.9180,0.0000,56.9915,0.0000
70802,hold,15.0980,10.0963,0.0010,0.0096,35.9180,0.0000,56.9877,0.0000
71308,hold,15.0969,10.0964,0.0020,0.0205,35.9180,0.0000,56.9795,0.0000
71718,hold,15.0949,10.0974,0.0020,0.0198,35.9180,0.0000,56.9642,0.0000
72337,hold,15.0910,10.0992,0.0012,0.0117,35.9180,0.0000,56.9346,0.0000
72867,hold,15.0877,10.0966,0.0006,0.0063,35.9180,0.0000,56.9099,0.0000
73153,hold,15.0843,10.0954,-0.0005,-0.0046,35.9180,0.0000,56.8842,0.0000
73558,hold,15.0836,10.0994,-0.0000,-0.0001,35.9180,0.0000,56.8788,0.0000
73812,hold,15.0831,10.0968,0.0015,0.0150,35.9180,0.0000,56.8753,0.0000
74088,hold,15.0790,10.0976,-0.0012,-0.0126,35.9180,0.0000,56.8439,0.0000
74559,hold,15.0773,10.0960,-0.0005,-0.0049,35.9180,0.0000,56.8314,0.0000
74861,hold,15.0751,10.0949,0.0010,0.0101,35.9180,0.0000,56.8146,0.0000
75135,hold,15.0733,10.0969,-0.0021,-0.0214,35.9180,0.0000,56.8011,0.0000
75499,hold,15.0705,10.0980,-0.0010,-0.0103,35.9180,0.0000,56.7800,0.0000
75919,hold,15.0707,10.0974,0.0008,0.0082,35.9180,0.0000,56.7818,0.0000
76248,hold,15.0688,10.0969,-0.0003,-0.0031,35.9180,0.0000,56.7672,0.0000
76563,hold,15.0669,10.0971,-0.0001,-0.0010,35.9180,0.0000,56.7529,0.0000
77024,hold,15.0620,10.0968,-0.0005,-0.0052,35.9180,0.0000,56.7159,0.0000
77699,hold,15.0599,10.0971,-0.0003,-0.0028,35.9180,0.0000,56.7004,0.0000
78493,hold,15.0561,10.0978,0.0016,0.0164,35.9180,0.0000,56.6714,0.0000
78842,hold,15.0545,10.0982,0.0005,0.0050,35.9180,0.0000,56.6592,0.0000
79127,hold,15.0521,10.0967,0.0011,0.0111,35.9180,0.0000,56.6414,0.0000
79485,hold,15.0514,10.0968,0.0010,0.0104,35.9180,0.0000,56.6358,0.0000
79786,hold,15.0485,10.0987,-0.0004,-0.0040,35.9180,0.0000,56.6144,0.0000
80290,hold,15.0447,10.0974,-0.0013,-0.0132,35.9180,0.0000,56.5854,0.0000
80815,hold,15.0451,10.0972,0.0016,0.0158,35.9180,0.0000,56.5885,0.0000
81317,hold,15.0435,10.0975,0.0001,0.0006,35.9180,0.0000,56.5769,0.0000
81613,hold,15.0397,10.0966,-0.0006,-0.0057,35.9180,0.0000,56.5485,0.0000
81923,hold,15.0386,10.0952,0.0003,0.0032,35.9180,0.0000,56.5400,0.0000
82605,hold,15.0360,10.0976,0.0010,0.0102,35.9180,0.0000,56.5201,0.0000
82909,hold,15.0362,10.0986,-0.0003,-0.0031,35.9180,0.0000,56.5219,0.0000
83182,hold,15.0347,10.0991,0.0001,0.0014,35.9180,0.0000,56.5108,0.0000
83556,hold,15.0310,10.0977,0.0007,0.0072,35.9180,0.0000,56.4824,0.0000
83965,hold,15.0287,10.0958,-0.0003,-0.0035,35.9180,0.0000,56.4655,0.0000
84302,hold,15.0286,10.0975,0.0004,0.0043,35.9180,0.0000,56.4645,0.0000
84600,hold,15.0221,10.0972,-0.0010,-0.0099,35.9180,0.0000,56.4160,0.0000
84909,hold,15.0233,10.0961,0.0008,0.0077,35.9180,0.0000,56.4252,0.0000
85236,hold,15.0207,10.0971,0.0000,0.0002,35.9180,0.0000,56.4053,0.0000
85496,hold,15.0226,10.0989,0.0013,0.0135,35.9180,0.0000,56.4196,0.0000
85959,hold,15.0201,10.0983,-0.0006,-0.0063,35.9180,0.0000,56.4008,0.0000
86407,hold,15.0174,10.0964,-0.0001,-0.0007,35.9180,0.0000,56.3804,0.0000
86767,hold,15.0145,10.0971,-0.0000,-0.0004,35.9180,0.0000,56.3584,0.0000
87719,hold,15.0124,10.0976,0.0012,0.0118,35.9180,0.0000,56.3428,0.0000
88498,hold,15.0079,10.0985,-0.0007,-0.0075,35.9180,0.0000,56.3091,0.0000
89140,hold,15.0062,10.0972,-0.0002,-0.0016,35.9180,0.0000,56.2967,0.0000
89519,hold,15.0012,10.0968,-0.0010,-0.0097,35.9180,0.0000,56.2590,0.0000
89929,hold,15.0013,10.0963,-0.0010,-0.0103,35.9180,0.0000,56.2600,0.0000
90269,hold,15.0023,10.0959,-0.0004,-0.0042,35.9180,0.0000,56.2674,0.0000
90626,hold,14.9982,10.0982,-0.0008,-0.0082,35.9180,0.0000,56.2365,0.0000
91036,hold,14.9962,10.0959,-0.0005,-0.0052,35.9180,0.0000,56.2215,0.0000
91357,hold,14.9969,10.0965,-0.0001,-0.0008,35.9180,0.0000,56.2270,0.0000
91791,hold,14.9948,10.0974,-0.0000,-0.0002,35.9180,0.0000,56.2111,0.0000
92577,hold,14.9896,10.0974,-0.0016,-0.0158,35.9180,0.0000,56.1722,0.0000
92873,hold,14.9902,10.0980,0.0000,0.0000,35.9180,0.0000,56.1767,0.0000
93216,hold,14.9886,10.0986,0.0006,0.0061,35.9180,0.0000,56.1644,0.0000
93517,hold,14.9871,10.0976,-0.0011,-0.0112,35.9180,0.0000,56.1534,0.0000
93828,hold,14.9852,10.0964,0.0002,0.0017,35.9180,0.0000,56.1392,0.0000
94386,hold,14.9823,10.0984,0.0004,0.0041,35.9180,0.0000,56.1175,0.0000
94749,hold,14.9794,10.0971,-0.0005,-0.0048,35.9180,0.0000,56.0959,0.0000
95019,hold,14.9806,10.0977,-0.0000,-0.0004,35.9180,0.0000,56.1044,0.0000
95323,hold,14.9800,10.0983,-0.0005,-0.0055,35.9180,0.0000,56.0999,0.0000
95905,hold,14.9765,10.0974,-0.0006,-0.0061,35.9180,0.0000,56.0736,0.0000
96412,hold,14.9730,10.0962,-0.0002,-0.0020,35.9180,0.0000,56.0477,0.0000
96760,hold,14.9711,10.0955,-0.0005,-0.0049,35.9180,0.0000,56.0336,0.0000
97678,hold,14.9701,10.0950,0.0008,0.0085,35.9180,0.0000,56.0259,0.0000
98047,hold,14.9671,10.0978,0.0002,0.0016,35.9180,0.0000,56.0037,0.0000
98367,hold,14.9659,10.0967,-0.0000,-0.0002,35.9180,0.0000,55.9942,0.0000
98613,hold,14.9632,10.0953,-0.0005,-0.0053,35.9180,0.0000,55.9745,0.0000
99019,hold,14.9641,10.0978,-0.0008,-0.0081,35.9180,0.0000,55.9809,0.0000
99297,hold,14.9634,10.0982,-0.0015,-0.0147,35.9180,0.0000,55.9761,0.0000
99670,hold,14.9604,10.0975,0.0007,0.0074,35.9180,0.0000,55.9533,0.0000
100230,hold,14.9580,10.0989,-0.0002,-0.0025,35.9180,0.0000,55.9352,0.0000
100581,hold,14.9553,10.0979,-0.0025,-0.0256,35.9180,0.0000,55.9155,0.0000
100893,hold,14.9575,10.0988,0.0015,0.0148,35.9180,0.0000,55.9319,0.0000
101168,hold,14.9561,10.0980,0.0007,0.0069,35.9180,0.0000,55.9209,0.0000
101468,hold,14.9524,10.0970,-0.0016,-0.0165,35.9180,0.0000,55.8937,0.0000
101991,hold,14.9511,10.0973,0.0008,0.0078,35.9180,0.0000,55.8841,0.0000
102778,hold,14.9498,10.0978,0.0008,0.0085,35.9180,0.0000,55.8742,0.0000
103334,hold,14.9487,10.0973,0.0008,0.0079,35.9180,0.0000,55.8663,0.0000
103814,hold,14.9463,10.0987,0.0009,0.0087,35.9180,0.0000,55.8477,0.0000
104139,hold,14.9450,10.0970,0.0004,0.0041,35.9180,0.0000,55.8381,0.0000
104447,hold,14.9422,10.0977,-0.0007,-0.0066,35.9180,0.0000,55.8172,0.0000
104753,hold,14.9416,10.0972,0.0008,0.0078,35.9180,0.0000,55.8126,0.0000
105081,hold,14.9397,10.0962,0.0005,0.0054,35.9180,0.0000,55.7990,0.0000
105616,hold,14.9388,10.0969,0.0015,0.0154,35.9180,0.0000,55.7917,0.0000
105967,hold,14.9384,10.0977,0.0004,0.0044,35.9180,0.0000,55.7888,0.0000
106303,hold,14.9364,10.0976,-0.0008,-0.0083,35.9180,0.0000,55.7743,0.0000
106600,hold,14.9343,10.0984,-0.0006,-0.0061,35.9180,0.0000,55.7580,0.0000
107186,hold,14.9334,10.0967,0.0007,0.0069,35.9180,0.0000,55.7516,0.0000
107697,hold,14.9301,10.0971,0.0002,0.0024,35.9180,0.0000,55.7273,0.0000
108204,hold,14.9299,10.0976,0.0002,0.0016,35.9180,0.0000,55.7255,0.0000
108566,hold,14.9293,10.0956,-0.0013,-0.0129,35.9180,0.0000,55.7211,0.0000
108864,hold,14.9284,10.0958,-0.0002,-0.0016,35.9180,0.0000,55.7143,0.0000
109147,hold,14.9272,10.0969,-0.0002,-0.0017,35.9180,0.0000,55.7055,0.0000
109607,hold,14.9232,10.0984,-0.0002,-0.0019,35.9180,0.0000,55.6752,0.0000
109864,hold,14.9235,10.0971,-0.0012,-0.0120,35.9180,0.0000,55.6777,0.0000
110255,hold,14.9240,10.0980,0.0003,0.0029,35.9180,0.0000,55.6816,0.0000
110719,hold,14.9211,10.0966,-0.0007,-0.0066,35.9180,0.0000,55.6598,0.0000
111278,hold,14.9201,10.0971,-0.0001,-0.0015,35.9180,0.0000,55.6522,0.0000
111796,hold,14.9178,10.0965,-0.0014,-0.0140,35.9180,0.0000,55.6355,0.0000
112307,hold,14.9147,10.0968,-0.0006,-0.0056,35.9180,0.0000,55.6117,0.0000
112562,hold,14.9167,10.0967,0.0008,0.0084,35.9180,0.0000,55.6271,0.0000
112865,hold,14.9138,10.0980,0.0000,0.0003,35.9180,0.0000,55.6051,0.0000
113155,hold,14.9119,10.0964,-0.0018,-0.0180,35.9180,0.0000,55.5912,0.0000
113454,hold,14.9121,10.0962,0.0012,0.0117,35.9180,0.0000,55.5924,0.0000
113754,hold,14.9116,10.0971,-0.0007,-0.0075,35.9180,0.0000,55.5892,0.0000
114316,hold,14.9102,10.0965,0.0003,0.0035,35.9180,0.0000,55.5789,0.0000
114731,hold,14.9063,10.0964,-0.0006,-0.0056,35.9180,0.0000,55.5498,0.0000
115125,hold,14.9057,10.0971,-0.0001,-0.0005,35.9180,0.0000,55.5450,0.0000
115538,hold,14.9044,10.0947,0.0006,0.0058,35.9180,0.0000,55.5353,0.0000
115787,hold,14.9042,10.0974,-0.0010,-0.0101,35.9180,0.0000,55.5336,0.0000
116119,hold,14.9028,10.0980,-0.0002,-0.0019,35.9180,0.0000,55.5237,0.0000
116437,hold,14.9018,10.0958,-0.0008,-0.0079,35.9180,0.0000,55.5161,0.0000
116735,hold,14.9002,10.0962,-0.0009,-0.0091,35.9180,0.0000,55.5041,0.0000
117636,hold,14.8991,10.0968,0.0004,0.0035,35.9180,0.0000,55.4961,0.0000
118141,hold,14.8974,10.0950,0.0005,0.0051,35.9180,0.0000,55.4830,0.0000
118500,hold,14.8966,10.0995,0.0009,0.0089,35.9180,0.0000,55.4775,0.0000
118777,hold,14.8946,10.0961,-0.0004,-0.0037,35.9180,0.0000,55.4620,0.0000
119073,hold,14.8953,10.0971,0.0010,0.0106,35.9180,0.0000,55.4674,0.0000
119430,hold,14.8921,10.0963,-0.0001,-0.0013,35.9180,0.0000,55.4437,0.0000
119795,hold,14.8907,10.0977,-0.0005,-0.0052,35.9180,0.0000,55.4335,0.0000
120127,hold,14.8906,10.0988,0.0003,0.0033,35.9180,0.0000,55.4323,0.0000
120439,hold,14.8893,10.0956,-0.0008,-0.0079,35.9180,0.0000,55.4225,0.0000
120737,hold,14.8881,10.0965,-0.0021,-0.0212,35.9180,0.0000,55.4138,0.0000
121011,hold,14.8874,10.0981,-0.0002,-0.0018,35.9180,0.0000,55.4083,0.0000
121497,hold,14.8870,10.0973,-0.0013,-0.0128,35.9180,0.0000,55.4055,0.0000
121858,hold,14.8847,10.0966,-0.0012,-0.0125,35.9180,0.0000,55.3888,0.0000
122536,hold,14.8854,10.0962,0.0005,0.0054,35.9180,0.0000,55.3936,0.0000
122847,hold,14.8819,10.0968,0.0004,0.0043,35.9180,0.0000,55.3676,0.0000
123122,hold,14.8829,10.0974,0.0002,0.0021,35.9180,0.0000,55.3754,0.0000
123594,hold,14.8804,10.0959,0.0003,0.0031,35.9180,0.0000,55.3565,0.0000
123894,hold,14.8801,10.0975,0.0015,0.0154,35.9180,0.0000,55.3546,0.0000
124227,hold,14.8805,10.0984,-0.0003,-0.0034,35.9180,0.0000,55.3574,0.0000
124546,hold,14.8790,10.0976,0.0011,0.0111,35.9180,0.0000,55.3464,0.0000
124790,hold,14.8789,10.0972,0.0019,0.0190,35.9180,0.0000,55.3451,0.0000
125348,hold,14.8764,10.0966,-0.0008,-0.0085,35.9180,0.0000,55.3266,0.0000
125648,hold,14.8764,10.0984,-0.0013,-0.0132,35.9180,0.0000,55.3270,0.0000
126101,hold,14.8735,10.0968,-0.0022,-0.0226,35.9180,0.0000,55.3054,0.0000
126567,hold,14.8699,10.0978,-0.0012,-0.0122,35.9180,0.0000,55.2787,0.0000
126865,hold,14.8704,10.0986,0.0003,0.0026,35.9180,0.0000,55.2820,0.0000
127437,hold,14.8691,10.0975,-0.0002,-0.0025,35.9180,0.0000,55.2729,0.0000
127682,hold,14.8669,10.0969,-0.0009,-0.0095,35.9180,0.0000,55.2561,0.0000
128133,hold,14.8687,10.0977,0.0016,0.0162,35.9180,0.0000,55.2693,0.0000
128548,hold,14.8648,10.0964,-0.0006,-0.0063,35.9180,0.0000,55.2402,0.0000
128851,hold,14.8641,10.0964,0.0006,0.0060,35.9180,0.0000,55.2357,0.0000
129412,hold,14.8655,10.0969,-0.0002,-0.0024,35.9180,0.0000,55.2458,0.0000
129771,hold,14.8636,10.0983,0.0007,0.0067,35.9180,0.0000,55.2318,0.0000
130044,hold,14.8621,10.0963,0.0015,0.0155,35.9180,0.0000,55.2204,0.0000
130355,hold,14.8628,10.0969,0.0011,0.0113,35.9180,0.0000,55.2254,0.0000
