t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
25754,hold,15.6118,10.0983,-0.0007,-0.0073,35.7116,0.0000,60.9324,0.0000
25997,hold,15.6076,10.0961,0.0019,0.0187,35.7116,0.0000,60.8993,0.0000
26712,hold,15.5896,10.0974,-0.0001,-0.0005,35.7116,0.0000,60.7590,0.0000
27175,hold,15.5818,10.0989,0.0003,0.0026,35.7116,0.0000,60.6983,0.0000
27561,hold,15.5744,10.0969,0.0023,0.0228,35.7116,0.0000,60.6402,0.0000
27859,hold,15.5682,10.0962,-0.0004,-0.0039,35.7116,0.0000,60.5920,0.0000
28742,hold,15.5509,10.0969,0.0009,0.0093,35.7116,0.0000,60.4576,0.0000
29109,hold,15.5447,10.0974,0.0007,0.0069,35.7116,0.0000,60.4094,0.0000
29389,hold,15.5376,10.0961,0.0012,0.0121,35.7116,0.0000,60.3542,0.0000
29791,hold,15.5300,10.0966,-0.0002,-0.0024,35.7116,0.0000,60.2950,0.0000
30153,hold,15.5239,10.0987,-0.0002,-0.0019,35.7116,0.0000,60.2481,0.0000
30425,hold,15.5220,10.0981,0.0001,0.0007,35.7116,0.0000,60.2331,0.0000
30719,hold,15.5156,10.0979,0.0002,0.0022,35.7116,0.0000,60.1833,0.0000
31025,hold,15.5094,10.0966,-0.0008,-0.0077,35.7116,0.0000,60.1354,0.0000
31350,hold,15.5048,10.0973,0.0014,0.0141,35.7116,0.0000,60.0996,0.0000
31655,hold,15.5004,10.0964,-0.0017,-0.0171,35.7116,0.0000,60.0653,0.0000
31964,hold,15.4971,10.0977,0.0005,0.0048,35.7116,0.0000,60.0402,0.0000
32206,hold,15.4937,10.0995,-0.0007,-0.0076,35.7116,0.0000,60.0134,0.0000
32542,hold,15.4881,10.0972,0.0010,0.0101,35.7116,0.0000,59.9700,0.0000
32892,hold,15.4819,10.0976,0.0002,0.0022,35.7116,0.0000,59.9219,0.0000
33387,hold,15.4740,10.0982,-0.0004,-0.0037,35.7116,0.0000,59.8608,0.0000
33697,hold,15.4677,10.0992,0.0007,0.0073,35.7116,0.0000,59.8125,0.0000
34000,hold,15.4636,10.0952,-0.0017,-0.0175,35.7116,0.0000,59.7808,0.0000
34666,hold,15.4557,10.0982,-0.0016,-0.0159,35.7116,0.0000,59.7196,0.0000
34963,hold,15.4525,10.0972,-0.0004,-0.0038,35.7116,0.0000,59.6947,0.0000
35408,hold,15.4437,10.0979,-0.0018,-0.0185,35.7116,0.0000,59.6270,0.0000
35702,hold,15.4407,10.0964,0.0002,0.0017,35.7116,0.0000,59.6036,0.0000
36168,hold,15.4354,10.0975,-0.0003,-0.0030,35.7116,0.0000,59.5625,0.0000
36419,hold,15.4325,10.0953,0.0003,0.0033,35.7116,0.0000,59.5408,0.0000
36753,hold,15.4304,10.0965,0.0010,0.0099,35.7116,0.0000,59.5246,0.0000
37104,hold,15.4234,10.0963,0.0005,0.0051,35.7116,0.0000,59.4705,0.0000
37386,hold,15.4205,10.0971,0.0012,0.0123,35.7116,0.0000,59.4477,0.0000
37682,hold,15.4163,10.0977,0.0003,0.0026,35.7116,0.0000,59.4154,0.0000
37980,hold,15.4129,10.0980,0.0012,0.0120,35.7116,0.0000,59.3892,0.0000
38484,hold,15.4064,10.0983,0.0004,0.0038,35.7116,0.0000,59.3393,0.0000
38732,hold,15.4049,10.0964,0.0013,0.0135,35.7116,0.0000,59.3281,0.0000
39159,hold,15.3988,10.0981,0.0008,0.0085,35.7116,0.0000,59.2806,0.0000
39481,hold,15.3943,10.0966,0.0010,0.0097,35.7116,0.0000,59.2458,0.0000
40287,hold,15.3864,10.0977,0.0002,0.0019,35.7116,0.0000,59.1852,0.0000
40594,hold,15.3821,10.0992,0.0007,0.0070,35.7116,0.0000,59.1526,0.0000
40966,hold,15.3763,10.0959,-0.0000,-0.0005,35.7116,0.0000,59.1074,0.0000
41303,hold,15.3732,10.0979,0.0003,0.0026,35.7116,0.0000,59.0836,0.0000
41808,hold,15.3662,10.0984,0.0004,0.0036,35.7116,0.0000,59.0304,0.0000
42336,hold,15.3639,10.0967,-0.0001,-0.0013,35.7116,0.0000,59.0121,0.0000
42653,hold,15.3600,10.0973,-0.0001,-0.0009,35.7116,0.0000,58.9825,0.0000
43015,hold,15.3529,10.0950,-0.0010,-0.0102,35.7116,0.0000,58.9277,0.0000
43636,hold,15.3486,10.0970,0.0023,0.0234,35.7116,0.0000,58.8946,0.0000
44113,hold,15.3420,10.0971,-0.0005,-0.0047,35.7116,0.0000,58.8444,0.0000
44380,hold,15.3386,10.0969,0.0002,0.0022,35.7116,0.0000,58.8184,0.0000
45167,hold,15.3333,10.0976,0.0023,0.0229,35.7116,0.0000,58.7775,0.0000
45665,hold,15.3299,10.0980,0.0002,0.0016,35.7116,0.0000,58.7514,0.0000
46012,hold,15.3247,10.0983,-0.0005,-0.0051,35.7116,0.0000,58.7119,0.0000
46294,hold,15.3230,10.0971,0.0010,0.0096,35.7116,0.0000,58.6984,0.0000
46920,hold,15.3136,10.0970,-0.0010,-0.0103,35.7116,0.0000,58.6263,0.0000
47459,hold,15.3111,10.0965,-0.0004,-0.0037,35.7116,0.0000,58.6073,0.0000
47836,hold,15.3062,10.0966,0.0003,0.0035,35.7116,0.0000,58.5701,0.0000
48135,hold,15.3032,10.0970,0.0000,0.0001,35.7116,0.0000,58.5472,0.0000
48757,hold,15.2984,10.0968,0.0006,0.0058,35.7116,0.0000,58.5103,0.0000
49223,hold,15.2935,10.0979,-0.0008,-0.0084,35.7116,0.0000,58.4728,0.0000
49779,hold,15.2900,10.0979,0.0008,0.0077,35.7116,0.0000,58.4460,0.0000
50258,hold,15.2834,10.0971,0.0007,0.0071,35.7116,0.0000,58.3953,0.0000
50805,hold,15.2795,10.0973,0.0003,0.0031,35.7116,0.0000,58.3659,0.0000
51375,hold,15.2739,10.0981,0.0003,0.0028,35.7116,0.0000,58.3230,0.0000
51871,hold,15.2711,10.0997,-0.0000,-0.0003,35.7116,0.0000,58.3015,0.0000
52341,hold,15.2658,10.0955,-0.0011,-0.0110,35.7116,0.0000,58.2613,0.0000
52889,hold,15.2610,10.0972,-0.0011,-0.0114,35.7116,0.0000,58.2249,0.0000
53408,hold,15.2579,10.0967,0.0002,0.0025,35.7116,0.0000,58.2008,0.0000
54191,hold,15.2515,10.0984,0.0007,0.0074,35.7116,0.0000,58.1518,0.0000
54966,hold,15.2436,10.0974,-0.0006,-0.0064,35.7116,0.0000,58.0919,0.0000
55283,hold,15.2414,10.0978,0.0008,0.0078,35.7116,0.0000,58.0748,0.0000
55644,hold,15.2380,10.0978,-0.0001,-0.0005,35.7116,0.0000,58.0494,0.0000
55937,hold,15.2374,10.0975,-0.0004,-0.0037,35.7116,0.0000,58.0442,0.0000
56498,hold,15.2319,10.0987,-0.0001,-0.0013,35.7116,0.0000,58.0029,0.0000
56857,hold,15.2270,10.0954,0.0013,0.0129,35.7116,0.0000,57.9657,0.0000
57482,hold,15.2248,10.0978,-0.0001,-0.0010,35.7116,0.0000,57.9483,0.0000
58028,hold,15.2198,10.0965,0.0007,0.0074,35.7116,0.0000,57.9107,0.0000
58595,hold,15.2166,10.0989,-0.0007,-0.0068,35.7116,0.0000,57.8864,0.0000
58895,hold,15.2138,10.0965,0.0020,0.0206,35.7116,0.0000,57.8650,0.0000
59372,hold,15.2096,10.0967,-0.0003,-0.0026,35.7116,0.0000,57.8333,0.0000
59866,hold,15.2053,10.0962,-0.0003,-0.0031,35.7116,0.0000,57.8002,0.0000
60377,hold,15.2015,10.0985,0.0011,0.0109,35.7116,0.0000,57.7715,0.0000
60700,hold,15.2005,10.0952,-0.0003,-0.0033,35.7116,0.0000,57.7641,0.0000
61168,hold,15.1961,10.0959,-0.0014,-0.0144,35.7116,0.0000,57.7305,0.0000
61669,hold,15.1935,10.0985,-0.0004,-0.0043,35.7116,0.0000,57.7106,0.0000
62143,hold,15.1911,10.0963,-0.0002,-0.0016,35.7116,0.0000,57.6926,0.0000
62695,hold,15.1853,10.0959,0.0002,0.0015,35.7116,0.0000,57.6487,0.0000
63210,hold,15.1830,10.0976,0.0003,0.0033,35.7116,0.0000,57.6307,0.0000
63982,hold,15.1746,10.0969,-0.0014,-0.0146,35.7116,0.0000,57.5669,0.0000
64490,hold,15.1740,10.0977,-0.0012,-0.0117,35.7116,0.0000,57.5628,0.0000
64836,hold,15.1743,10.0975,0.0008,0.0086,35.7116,0.0000,57.5645,0.0000
65145,hold,15.1718,10.0961,0.0016,0.0162,35.7116,0.0000,57.5461,0.0000
65468,hold,15.1683,10.0967,-0.0005,-0.0055,35.7116,0.0000,57.5193,0.0000
66097,hold,15.1639,10.0975,-0.0011,-0.0112,35.7116,0.0000,57.4859,0.0000
66370,hold,15.1641,10.0972,-0.0001,-0.0009,35.7116,0.0000,57.4874,0.0000
66678,hold,15.1610,10.0972,-0.0012,-0.0122,35.7116,0.0000,57.4638,0.0000
66974,hold,15.1598,10.0978,-0.0005,-0.0051,35.7116,0.0000,57.4552,0.0000
67312,hold,15.1563,10.0982,-0.0017,-0.0174,35.7116,0.0000,57.4284,0.0000
67607,hold,15.1540,10.0980,-0.0010,-0.0106,35.7116,0.0000,57.4110,0.0000
67850,hold,15.1510,10.0967,-0.0014,-0.0140,35.7116,0.0000,57.3880,0.0000
68213,hold,15.1491,10.0969,0.0001,0.0010,35.7116,0.0000,57.3737,0.0000
68825,hold,15.1457,10.0991,-0.0007,-0.0074,35.7116,0.0000,57.3479,0.0000
69303,hold,15.1457,10.0971,0.0003,0.0025,35.7116,0.0000,57.3480,0.0000
69681,hold,15.1425,10.0971,-0.0001,-0.0011,35.7116,0.0000,57.3239,0.0000
69981,hold,15.1399,10.0986,0.0001,0.0012,35.7116,0.0000,57.3039,0.0000
70302,hold,15.1397,10.0984,-0.0012,-0.0123,35.7116,0.0000,57.3023,0.0000
70878,hold,15.1333,10.0969,-0.0004,-0.0037,35.7116,0.0000,57.2544,0.0000
71188,hold,15.1341,10.0976,0.0023,0.0235,35.7116,0.0000,57.2601,0.0000
71465,hold,15.1324,10.0968,0.0012,0.0116,35.7116,0.0000,57.2474,0.0000
71818,hold,15.1281,10.0962,0.0005,0.0052,35.7116,0.0000,57.2147,0.0000
72121,hold,15.1286,10.0974,0.0002,0.0024,35.7116,0.0000,57.2183,0.0000
72667,hold,15.1255,10.0983,-0.0007,-0.0066,35.7116,0.0000,57.1950,0.0000
73027,hold,15.1239,10.0969,0.0008,0.0082,35.7116,0.0000,57.1832,0.0000
73698,hold,15.1181,10.0970,-0.0006,-0.0058,35.7116,0.0000,57.1394,0.0000
74004,hold,15.1164,10.0969,0.0010,0.0100,35.7116,0.0000,57.1264,0.0000
74436,hold,15.1144,10.0964,0.0016,0.0160,35.7116,0.0000,57.1115,0.0000
74804,hold,15.1099,10.0981,-0.0013,-0.0134,35.7116,0.0000,57.0774,0.0000
75044,hold,15.1067,10.0969,-0.0006,-0.0059,35.7116,0.0000,57.0528,0.0000
75327,hold,15.1089,10.0973,-0.0006,-0.0058,35.7116,0.0000,57.0697,0.0000
75787,hold,15.1066,10.0965,-0.0010,-0.0100,35.7116,0.0000,57.0525,0.0000
76310,hold,15.1019,10.0965,-0.0006,-0.0064,35.7116,0.0000,57.0172,0.0000
76583,hold,15.1028,10.0977,-0.0008,-0.0085,35.7116,0.0000,57.0234,0.0000
76936,hold,15.0992,10.0980,-0.0019,-0.0188,35.7116,0.0000,56.9966,0.0000
77548,hold,15.0968,10.0979,-0.0004,-0.0041,35.7116,0.0000,56.9782,0.0000
77850,hold,15.0948,10.0987,-0.0004,-0.0040,35.7116,0.0000,56.9636,0.0000
78151,hold,15.0930,10.0992,0.0008,0.0080,35.7116,0.0000,56.9494,0.0000
78833,hold,15.0899,10.0972,0.0009,0.0090,35.7116,0.0000,56.9260,0.0000
79289,hold,15.0876,10.0956,0.0004,0.0040,35.7116,0.0000,56.9088,0.0000
79842,hold,15.0850,10.0982,0.0007,0.0070,35.7116,0.0000,56.8894,0.0000
80307,hold,15.0820,10.0968,0.0002,0.0024,35.7116,0.0000,56.8670,0.0000
80686,hold,15.0819,10.0973,0.0015,0.0156,35.7116,0.0000,56.8659,0.0000
81050,hold,15.0769,10.0964,-0.0012,-0.0120,35.7116,0.0000,56.8282,0.0000
81316,hold,15.0763,10.0947,0.0006,0.0057,35.7116,0.0000,56.8239,0.0000
81623,hold,15.0764,10.0982,0.0001,0.0013,35.7116,0.0000,56.8245,0.0000
81923,hold,15.0718,10.0967,0.0002,0.0023,35.7116,0.0000,56.7902,0.0000
82421,hold,15.0725,10.0982,-0.0001,-0.0008,35.7116,0.0000,56.7953,0.0000
82885,hold,15.0690,10.0981,0.0012,0.0119,35.7116,0.0000,56.7686,0.0000
83409,hold,15.0654,10.0980,-0.0004,-0.0040,35.7116,0.0000,56.7416,0.0000
84181,hold,15.0610,10.0995,-0.0005,-0.0050,35.7116,0.0000,56.7084,0.0000
84966,hold,15.0561,10.0974,-0.0004,-0.0042,35.7116,0.0000,56.6719,0.0000
85462,hold,15.0540,10.0962,-0.0000,-0.0004,35.7116,0.0000,56.6560,0.0000
85810,hold,15.0534,10.1007,0.0009,0.0093,35.7116,0.0000,56.6512,0.0000
86114,hold,15.0526,10.0973,0.0006,0.0064,35.7116,0.0000,56.6455,0.0000
86382,hold,15.0507,10.0984,-0.0017,-0.0169,35.7116,0.0000,56.6305,0.0000
86856,hold,15.0481,10.0979,-0.0013,-0.0129,35.7116,0.0000,56.6112,0.0000
87154,hold,15.0475,10.0966,0.0007,0.0072,35.7116,0.0000,56.6067,0.0000
87437,hold,15.0453,10.0966,0.0002,0.0023,35.7116,0.0000,56.5903,0.0000
87895,hold,15.0424,10.0988,0.0003,0.0029,35.7116,0.0000,56.5685,0.0000
88209,hold,15.0428,10.0977,0.0006,0.0063,35.7116,0.0000,56.5711,0.0000
88539,hold,15.0405,10.0995,0.0016,0.0159,35.7116,0.0000,56.5539,0.0000
89072,hold,15.0370,10.0988,0.0005,0.0055,35.7116,0.0000,56.5277,0.0000
89405,hold,15.0350,10.0965,-0.0008,-0.0080,35.7116,0.0000,56.5127,0.0000
89807,hold,15.0343,10.0970,0.0011,0.0109,35.7116,0.0000,56.5075,0.0000
90111,hold,15.0320,10.0988,0.0009,0.0088,35.7116,0.0000,56.4904,0.0000
90602,hold,15.0307,10.0975,-0.0015,-0.0146,35.7116,0.0000,56.4806,0.0000
90877,hold,15.0279,10.0969,0.0002,0.0015,35.7116,0.0000,56.4596,0.0000
91288,hold,15.0269,10.0968,0.0005,0.0052,35.7116,0.0000,56.4523,0.0000
91567,hold,15.0248,10.0954,-0.0012,-0.0117,35.7116,0.0000,56.4363,0.0000
91871,hold,15.0245,10.0955,0.0006,0.0061,35.7116,0.0000,56.4343,0.0000
92167,hold,15.0239,10.0980,0.0001,0.0006,35.7116,0.0000,56.4290,0.0000
92436,hold,15.0203,10.0957,-0.0016,-0.0161,35.7116,0.0000,56.4022,0.0000
92747,hold,15.0206,10.0966,0.0010,0.0100,35.7116,0.0000,56.4049,0.0000
93104,hold,15.0168,10.0987,-0.0008,-0.0085,35.7116,0.0000,56.3757,0.0000
93654,hold,15.0143,10.0968,-0.0006,-0.0064,35.7116,0.0000,56.3572,0.0000
93976,hold,15.0150,10.0971,-0.0005,-0.0053,35.7116,0.0000,56.3623,0.0000
94227,hold,15.0150,10.0973,0.0018,0.0178,35.7116,0.0000,56.3629,0.0000
94652,hold,15.0106,10.0970,-0.0004,-0.0042,35.7116,0.0000,56.3297,0.0000
95179,hold,15.0087,10.0965,-0.0009,-0.0086,35.7116,0.0000,56.3155,0.0000
95733,hold,15.0069,10.0975,-0.0004,-0.0042,35.7116,0.0000,56.3015,0.0000
96081,hold,15.0053,10.0967,0.0007,0.0066,35.7116,0.0000,56.2897,0.0000
96479,hold,15.0042,10.0969,0.0015,0.0154,35.7116,0.0000,56.2811,0.0000
96889,hold,15.0015,10.0982,-0.0010,-0.0096,35.7116,0.0000,56.2611,0.0000
97189,hold,15.0018,10.0985,-0.0003,-0.0030,35.7116,0.0000,56.2632,0.0000
97744,hold,15.0005,10.0989,0.0004,0.0042,35.7116,0.0000,56.2540,0.0000
98102,hold,14.9959,10.0951,0.0002,0.0016,35.7116,0.0000,56.2192,0.0000
98778,hold,14.9959,10.0972,-0.0002,-0.0019,35.7116,0.0000,56.2192,0.0000
99302,hold,14.9918,10.0974,0.0008,0.0081,35.7116,0.0000,56.1887,0.0000
100244,hold,14.9884,10.0964,0.0012,0.0122,35.7116,0.0000,56.1630,0.0000
100730,hold,14.9864,10.0970,0.0014,0.0140,35.7116,0.0000,56.1480,0.0000
101087,hold,14.9845,10.0972,0.0005,0.0051,35.7116,0.0000,56.1340,0.0000
101352,hold,14.9827,10.0967,-0.0015,-0.0150,35.7116,0.0000,56.1206,0.0000
101717,hold,14.9814,10.0976,-0.0006,-0.0060,35.7116,0.0000,56.1108,0.0000
102013,hold,14.9795,10.0986,0.0008,0.0077,35.7116,0.0000,56.0965,0.0000
102305,hold,14.9801,10.0971,-0.0007,-0.0068,35.7116,0.0000,56.1008,0.0000
102602,hold,14.9775,10.0973,-0.0008,-0.0085,35.7116,0.0000,56.0811,0.0000
102897,hold,14.9779,10.0979,0.0006,0.0057,35.7116,0.0000,56.0844,0.0000
103844,hold,14.9738,10.0975,0.0006,0.0063,35.7116,0.0000,56.0536,0.0000
104197,hold,14.9720,10.0984,-0.0004,-0.0043,35.7116,0.0000,56.0399,0.0000
104480,hold,14.9717,10.0972,-0.0017,-0.0172,35.7116,0.0000,56.0377,0.0000
104896,hold,14.9694,10.0976,0.0014,0.0141,35.7116,0.0000,56.0207,0.0000
105312,hold,14.9681,10.0970,-0.0012,-0.0122,35.7116,0.0000,56.0108,0.0000
105581,hold,14.9686,10.0984,0.0016,0.0165,35.7116,0.0000,56.0148,0.0000
105929,hold,14.9659,10.0961,0.0001,0.0007,35.7116,0.0000,55.9945,0.0000
106373,hold,14.9657,10.0978,0.0006,0.0056,35.7116,0.0000,55.9930,0.0000
106894,hold,14.9613,10.0984,-0.0005,-0.0051,35.7116,0.0000,55.9598,0.0000
107658,hold,14.9615,10.0957,0.0012,0.0122,35.7116,0.0000,55.9616,0.0000
107961,hold,14.9579,10.0962,0.0001,0.0011,35.7116,0.0000,55.9349,0.0000
108686,hold,14.9565,10.0959,0.0012,0.0117,35.7116,0.0000,55.9242,0.0000
109037,hold,14.9543,10.0969,0.0001,0.0014,35.7116,0.0000,55.9075,0.0000
109490,hold,14.9542,10.0979,0.0020,0.0200,35.7116,0.0000,55.9067,0.0000
109890,hold,14.9497,10.0992,-0.0016,-0.0165,35.7116,0.0000,55.8734,0.0000
110512,hold,14.9479,10.0985,-0.0003,-0.0034,35.7116,0.0000,55.8598,0.0000
110917,hold,14.9458,10.0978,0.0002,0.0015,35.7116,0.0000,55.8445,0.0000
111246,hold,14.9454,10.0956,-0.0002,-0.0025,35.7116,0.0000,55.8414,0.0000
111661,hold,14.9443,10.0963,0.0004,0.0036,35.7116,0.0000,55.8331,0.0000
111913,hold,14.9441,10.0969,0.0007,0.0071,35.7116,0.0000,55.8315,0.0000
112296,hold,14.9415,10.0975,-0.0015,-0.0149,35.7116,0.0000,55.8123,0.0000
112607,hold,14.9392,10.0964,-0.0003,-0.0028,35.7116,0.0000,55.7952,0.0000
113068,hold,14.9389,10.0949,0.0005,0.0052,35.7116,0.0000,55.7930,0.0000
113358,hold,14.9378,10.0965,-0.0018,-0.0179,35.7116,0.0000,55.7848,0.0000
113606,hold,14.9384,10.0970,0.0014,0.0141,35.7116,0.0000,55.7892,0.0000
113969,hold,14.9360,10.0971,-0.0016,-0.0161,35.7116,0.0000,55.7714,0.0000
114292,hold,14.9351,10.0973,-0.0011,-0.0113,35.7116,0.0000,55.7639,0.0000
114590,hold,14.9353,10.0971,-0.0008,-0.0076,35.7116,0.0000,55.7655,0.0000
114896,hold,14.9328,10.0965,-0.0011,-0.0108,35.7116,0.0000,55.7474,0.0000
115342,hold,14.9326,10.0971,0.0008,0.0082,35.7116,0.0000,55.7460,0.0000
115754,hold,14.9316,10.0978,-0.0002,-0.0017,35.7116,0.0000,55.7383,0.0000
116110,hold,14.9299,10.0978,0.0000,0.0004,35.7116,0.0000,55.7256,0.0000
116610,hold,14.9291,10.1003,-0.0001,-0.0010,35.7116,0.0000,55.7196,0.0000
116961,hold,14.9275,10.0976,0.0001,0.0012,35.7116,0.0000,55.7073,0.0000
117406,hold,14.9246,10.0966,-0.0005,-0.0048,35.7116,0.0000,55.6859,0.0000
117925,hold,14.9226,10.0973,0.0011,0.0112,35.7116,0.0000,55.6709,0.0000
118427,hold,14.9217,10.0981,-0.0003,-0.0032,35.7116,0.0000,55.6640,0.0000
118962,hold,14.9184,10.0986,-0.0013,-0.0129,35.7116,0.0000,55.6394,0.0000
119730,hold,14.9163,10.0965,0.0007,0.0070,35.7116,0.0000,55.6239,0.0000
120028,hold,14.9155,10.0979,-0.0017,-0.0176,35.7116,0.0000,55.6180,0.0000
120480,hold,14.9170,10.0963,0.0009,0.0094,35.7116,0.0000,55.6289,0.0000
120838,hold,14.9141,10.0968,0.0003,0.0035,35.7116,0.0000,55.6079,0.0000
121137,hold,14.9126,10.0986,-0.0003,-0.0027,35.7116,0.0000,55.5962,0.0000
121470,hold,14.9141,10.0968,-0.0004,-0.0038,35.7116,0.0000,55.6076,0.0000
121989,hold,14.9108,10.0979,0.0008,0.0084,35.7116,0.0000,55.5828,0.0000
122264,hold,14.9097,10.0988,0.0004,0.0037,35.7116,0.0000,55.5749,0.0000
122620,hold,14.9084,10.0976,-0.0010,-0.0101,35.7116,0.0000,55.5648,0.0000
122869,hold,14.9077,10.0974,-0.0014,-0.0138,35.7116,0.0000,55.5602,0.0000
123221,hold,14.9048,10.0976,0.0002,0.0021,35.7116,0.0000,55.5383,0.0000
123783,hold,14.9061,10.0981,-0.0005,-0.0055,35.7116,0.0000,55.5478,0.0000
124085,hold,14.9038,10.0969,0.0001,0.0015,35.7116,0.0000,55.5310,0.0000
124579,hold,14.9026,10.0966,-0.0006,-0.0057,35.7116,0.0000,55.5216,0.0000
125100,hold,14.9014,10.0982,-0.0004,-0.0039,35.7116,0.0000,55.5131,0.0000
125591,hold,14.8992,10.0968,-0.0002,-0.0024,35.7116,0.0000,55.4963,0.0000
125946,hold,14.8988,10.0968,-0.0006,-0.0064,35.7116,0.0000,55.4938,0.0000
126390,hold,14.8972,10.0973,-0.0009,-0.0091,35.7116,0.0000,55.4817,0.0000
