t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
38664,hold,15.3719,10.0966,-0.0017,-0.0175,35.8064,0.0000,59.0740,0.0000
39041,hold,15.3657,10.0965,-0.0006,-0.0059,35.8064,0.0000,59.0260,0.0000
39338,hold,15.3664,10.0965,0.0016,0.0160,35.8064,0.0000,59.0312,0.0000
39675,hold,15.3622,10.0978,0.0008,0.0076,35.8064,0.0000,58.9996,0.0000
40023,hold,15.3595,10.0969,0.0007,0.0070,35.8064,0.0000,58.9787,0.0000
40450,hold,15.3545,10.0975,-0.0002,-0.0024,35.8064,0.0000,58.9401,0.0000
40748,hold,15.3519,10.0979,-0.0005,-0.0051,35.8064,0.0000,58.9205,0.0000
41449,hold,15.3430,10.0969,0.0016,0.0163,35.8064,0.0000,58.8521,0.0000
42011,hold,15.3358,10.0967,-0.0006,-0.0059,35.8064,0.0000,58.7966,0.0000
42260,hold,15.3340,10.0962,-0.0002,-0.0016,35.8064,0.0000,58.7826,0.0000
42579,hold,15.3337,10.0974,0.0011,0.0116,35.8064,0.0000,58.7806,0.0000
42896,hold,15.3296,10.0957,0.0002,0.0023,35.8064,0.0000,58.7494,0.0000
43302,hold,15.3246,10.0977,0.0012,0.0124,35.8064,0.0000,58.7107,0.0000
43873,hold,15.3207,10.0976,0.0014,0.0143,35.8064,0.0000,58.6809,0.0000
44349,hold,15.3156,10.0990,-0.0011,-0.0116,35.8064,0.0000,58.6420,0.0000
44902,hold,15.3123,10.1001,0.0016,0.0158,35.8064,0.0000,58.6163,0.0000
45270,hold,15.3059,10.0972,-0.0014,-0.0138,35.8064,0.0000,58.5678,0.0000
45596,hold,15.3039,10.0991,0.0006,0.0056,35.8064,0.0000,58.5520,0.0000
45955,hold,15.3016,10.0957,-0.0004,-0.0045,35.8064,0.0000,58.5344,0.0000
46251,hold,15.2993,10.0963,-0.0008,-0.0085,35.8064,0.0000,58.5175,0.0000
46917,hold,15.2903,10.0971,-0.0000,-0.0005,35.8064,0.0000,58.4481,0.0000
47209,hold,15.2909,10.0983,0.0013,0.0127,35.8064,0.0000,58.4525,0.0000
47980,hold,15.2817,10.0979,0.0002,0.0025,35.8064,0.0000,58.3827,0.0000
48291,hold,15.2784,10.0975,-0.0007,-0.0070,35.8064,0.0000,58.3571,0.0000
49234,hold,15.2711,10.0978,-0.0006,-0.0057,35.8064,0.0000,58.3018,0.0000
49735,hold,15.2692,10.0975,0.0001,0.0014,35.8064,0.0000,58.2875,0.0000
50136,hold,15.2652,10.0976,-0.0012,-0.0121,35.8064,0.0000,58.2569,0.0000
50540,hold,15.2600,10.0972,-0.0004,-0.0037,35.8064,0.0000,58.2170,0.0000
50888,hold,15.2583,10.0969,0.0017,0.0171,35.8064,0.0000,58.2037,0.0000
51307,hold,15.2554,10.0984,0.0008,0.0080,35.8064,0.0000,58.1819,0.0000
51632,hold,15.2536,10.0966,0.0002,0.0023,35.8064,0.0000,58.1680,0.0000
51994,hold,15.2472,10.0972,-0.0022,-0.0226,35.8064,0.0000,58.1195,0.0000
52291,hold,15.2466,10.0983,-0.0009,-0.0094,35.8064,0.0000,58.1146,0.0000
52574,hold,15.2468,10.0980,0.0012,0.0117,35.8064,0.0000,58.1159,0.0000
52889,hold,15.2401,10.0973,-0.0006,-0.0059,35.8064,0.0000,58.0654,0.0000
53352,hold,15.2378,10.0967,0.0009,0.0095,35.8064,0.0000,58.0476,0.0000
53861,hold,15.2337,10.0970,-0.0004,-0.0044,35.8064,0.0000,58.0164,0.0000
54168,hold,15.2314,10.0977,0.0011,0.0110,35.8064,0.0000,57.9987,0.0000
54601,hold,15.2274,10.0968,0.0002,0.0019,35.8064,0.0000,57.9682,0.0000
54960,hold,15.2245,10.0987,-0.0010,-0.0104,35.8064,0.0000,57.9460,0.0000
55265,hold,15.2222,10.0977,0.0001,0.0005,35.8064,0.0000,57.9291,0.0000
